hXX,simID,pop,subset_value,prop_ROH_single,prpp_Non_ROH_single,prop_ROH_homo,prop_Non_ROH_homo,mean_count_single,mean_count_homo
h15,7705123963930659502,p2,0.3,0.16936316232202472,0.8306368376779754,0.2451843584520055,0.7548156415479944,22.53,14.238
h15,7705123963930659502,p3,0.3,0.19637271765244885,0.8036272823475511,0.28185366708454945,0.7181463329154506,21.71,13.84
h15,7705123963930659502,p1,1.0,0.08793646000377697,0.9120635399962229,0.133795659560383,0.866204340439617,79.708,46.15
h15,7705123963930659502,p2,1.0,0.1869439701594915,0.8130560298405085,0.2734045844150828,0.7265954155849171,75.96,48.096
h15,7705123963930659502,p3,1.0,0.20003965312041738,0.7999603468795826,0.2797098488058706,0.7202901511941293,74.028,48.686
h15,7705771265987565758,p1,0.3,0.08529040500297588,0.9147095949970242,0.1285667988787958,0.8714332011212044,28.494,16.814
h15,7705771265987565758,p2,0.3,0.19279090398368526,0.8072090960163147,0.26758020531352406,0.7324197946864759,26.626,17.974
h15,7705771265987565758,p3,0.3,0.22911231025793483,0.7708876897420651,0.32557251929133063,0.6744274807086692,27.608,18.422
h15,7705771265987565758,p1,1.0,0.09254172371359348,0.9074582762864065,0.1479234622466554,0.8520765377533446,82.918,45.888
h15,7705771265987565758,p2,1.0,0.20841160704246578,0.7915883929575342,0.309143925777899,0.6908560742221009,81.032,49.438
h15,7705771265987565758,p3,1.0,0.2194084779535201,0.7805915220464799,0.3404291309987564,0.6595708690012436,83.526,50.234
h15,7730303626291410694,p1,0.3,0.10249956299903347,0.8975004370009665,0.14344274563511,0.85655725436489,26.71,17.404
h15,7730303626291410694,p2,0.3,0.16813556787375666,0.8318644321262434,0.21171855736955347,0.7882814426304465,25.46,19.17
h15,7730303626291410694,p3,0.3,0.18336719054246803,0.8166328094575319,0.23807416893392125,0.7619258310660788,24.67,17.442
h15,7730303626291410694,p1,1.0,0.10513936656036071,0.8948606334396393,0.1538918059301236,0.8461081940698763,97.28,59.914
h15,7730303626291410694,p2,1.0,0.19259989222584512,0.8074001077741549,0.2619616576977136,0.7380383423022864,90.492,62.028
h15,7730303626291410694,p3,1.0,0.19043512707477464,0.8095648729252253,0.2636166212408605,0.7363833787591395,91.474,62.512
h15,7733088734465762078,p1,0.3,0.1089494695844852,0.8910505304155149,0.14862647265777698,0.851373527342223,33.528,22.44
h15,7733088734465762078,p2,0.3,0.20554449491206822,0.794455505087932,0.2765062901582841,0.7234937098417158,35.774,25.166
h15,7733088734465762078,p3,0.3,0.2557196156842006,0.7442803843157995,0.34190088713718403,0.6580991128628159,35.004,24.956
h15,7733088734465762078,p1,1.0,0.10261016741590308,0.897389832584097,0.15472771527421858,0.8452722847257814,88.946,52.812
h15,7733088734465762078,p2,1.0,0.19690265456163134,0.8030973454383686,0.28335054593439596,0.716649454065604,87.81,57.586
h15,7733088734465762078,p3,1.0,0.23579978333816534,0.7642002166618347,0.33065291760474996,0.66934708239525,87.756,58.884
h15,7748929081511897355,p1,0.3,0.11396844900928138,0.8860315509907186,0.16676800976800973,0.8332319902319902,27.358,16.666
h15,7748929081511897355,p2,0.3,0.21867430900571055,0.7813256909942895,0.31555180390719495,0.6844481960928052,27.582,18.024
h15,7748929081511897355,p3,0.3,0.24900461918446293,0.7509953808155371,0.33704271678090836,0.6629572832190918,26.21,18.15
h15,7748929081511897355,p1,1.0,0.10793863476213786,0.8920613652378622,0.1618806615016918,0.8381193384983082,88.85,52.228
h15,7748929081511897355,p2,1.0,0.20324313838088523,0.7967568616191147,0.29270152989551645,0.7072984701044837,86.862,56.73
h15,7748929081511897355,p3,1.0,0.2272413921388466,0.7727586078611535,0.31427540110168345,0.6857245988983166,82.15,55.486
h15,7749998067191925667,p1,0.3,0.09516769379497637,0.9048323062050235,0.12582996126680338,0.8741700387331967,27.806,18.912
h15,7749998067191925667,p2,0.3,0.17438760705504464,0.8256123929449554,0.22905619978800756,0.7709438002119924,27.67,20.0
h15,7749998067191925667,p3,0.3,0.20139168497647458,0.7986083150235254,0.2545828992771784,0.7454171007228215,26.212,19.814
h15,7749998067191925667,p1,1.0,0.09051065322149798,0.909489346778502,0.13436445978953196,0.8656355402104681,81.598,48.802
h15,7749998067191925667,p2,1.0,0.15989201502047104,0.8401079849795291,0.22625548698219416,0.7737445130178059,78.304,51.558
h15,7749998067191925667,p3,1.0,0.2039944871433078,0.7960055128566921,0.2839506411511393,0.7160493588488607,75.954,51.006
h15,7750724715337055516,p1,0.3,0.09942132419097334,0.9005786758090266,0.14084244236156,0.85915755763844,23.128,14.604
h15,7750724715337055516,p2,0.3,0.2079952376951556,0.7920047623048445,0.2613851648351648,0.7386148351648351,19.062,13.662
h15,7750724715337055516,p3,0.3,0.1980749816033266,0.8019250183966734,0.2548128743805214,0.7451871256194786,19.182,13.982
h15,7750724715337055516,p1,1.0,0.10013355542908846,0.8998664445709117,0.15037371529944502,0.849626284700555,83.516,49.274
h15,7750724715337055516,p2,1.0,0.19224461425694098,0.807755385743059,0.27481825432960805,0.725181745670392,78.18,50.44
h15,7750724715337055516,p3,1.0,0.20709477516213237,0.7929052248378677,0.2935818553237774,0.7064181446762224,77.064,51.282
h15,7790819948073245409,p1,0.3,0.0871337980719557,0.9128662019280444,0.1267954663211932,0.8732045336788069,29.734,18.264
h15,7790819948073245409,p2,0.3,0.19295045282447582,0.8070495471755241,0.25800462177687106,0.7419953782231289,29.67,20.63
h15,7790819948073245409,p3,0.3,0.21349126509188063,0.7865087349081193,0.2817866769967443,0.7182133230032557,29.492,21.376
h15,7790819948073245409,p1,1.0,0.09157745246024326,0.9084225475397568,0.13796806568233302,0.862031934317667,80.208,47.7
h15,7790819948073245409,p2,1.0,0.19096993836673734,0.8090300616332626,0.26923830260943393,0.7307616973905661,80.648,52.512
h15,7790819948073245409,p3,1.0,0.21755627602224184,0.7824437239777581,0.29929814209023764,0.7007018579097624,80.514,55.364
h15,7820551957798138134,p1,0.3,0.09331413179617894,0.9066858682038211,0.11613680893409994,0.8838631910659001,22.536,15.658
h15,7820551957798138134,p2,0.3,0.18963121595934188,0.810368784040658,0.24720954592363262,0.7527904540763674,23.528,16.768
h15,7820551957798138134,p3,0.3,0.1850010588568578,0.8149989411431422,0.24352402105977955,0.7564759789402203,24.322,17.15
h15,7820551957798138134,p1,1.0,0.09633806585210188,0.9036619341478981,0.14085336507520044,0.8591466349247996,79.984,46.88
h15,7820551957798138134,p2,1.0,0.19501292950843763,0.8049870704915625,0.2662861528824881,0.733713847117512,76.738,52.728
h15,7820551957798138134,p3,1.0,0.19454860123688358,0.8054513987631164,0.26712633225706006,0.7328736677429399,78.426,53.634
h15,7830395354094105764,p1,0.3,0.10393299480401295,0.896067005195987,0.14371509732097967,0.8562849026790205,23.906,14.18
h15,7830395354094105764,p2,0.3,0.1836257240821903,0.8163742759178098,0.26657025227094894,0.7334297477290511,23.054,14.496
h15,7830395354094105764,p3,0.3,0.22335054205255914,0.7766494579474409,0.30466969176334496,0.6953303082366549,21.49,14.49
h15,7830395354094105764,p1,1.0,0.10155220111378199,0.8984477988862181,0.14830878609991233,0.8516912139000876,93.852,55.964
h15,7830395354094105764,p2,1.0,0.18587783385236442,0.8141221661476357,0.25921432436566066,0.7407856756343393,90.188,60.884
h15,7830395354094105764,p3,1.0,0.21763071266974954,0.7823692873302505,0.2937832233129761,0.7062167766870239,85.868,59.69
h15,7837415936552562709,p1,0.3,0.08948041757762323,0.9105195824223767,0.14416597848316115,0.8558340215168388,25.144,14.27
h15,7837415936552562709,p2,0.3,0.16510723377000572,0.8348927662299942,0.2386008809817633,0.7613991190182366,22.212,14.328
h15,7837415936552562709,p3,0.3,0.20302969970994195,0.796970300290058,0.2997033461722316,0.7002966538277684,23.046,14.768
h15,7837415936552562709,p1,1.0,0.09088656915076491,0.9091134308492351,0.13743460246411815,0.8625653975358819,95.546,57.274
h15,7837415936552562709,p2,1.0,0.18054401438691092,0.8194559856130891,0.24568726817097372,0.7543127318290263,87.194,60.246
h15,7837415936552562709,p3,1.0,0.22158505677357426,0.7784149432264257,0.29987236444794574,0.7001276355520543,88.85,62.808
h15,7840276560376944293,p1,0.3,0.10279257976813583,0.8972074202318642,0.15731677622343254,0.8426832237765675,23.8,13.424
h15,7840276560376944293,p2,0.3,0.20715937247741892,0.792840627522581,0.2822744176618015,0.7177255823381984,22.692,15.684
h15,7840276560376944293,p3,0.3,0.25524933854841453,0.7447506614515854,0.3552902397396206,0.6447097602603794,23.002,15.582
h15,7840276560376944293,p1,1.0,0.10987376409263547,0.8901262359073645,0.1610033159308051,0.8389966840691949,80.104,46.956
h15,7840276560376944293,p2,1.0,0.20431000565311602,0.795689994346884,0.2843861264628436,0.7156138735371563,81.092,54.602
h15,7840276560376944293,p3,1.0,0.23340550719384262,0.7665944928061574,0.32419344939266626,0.6758065506073337,77.138,52.788
h15,7879131363805742518,p1,0.3,0.08507797099414457,0.9149220290058554,0.12483042731262545,0.8751695726873745,26.938,15.894
h15,7879131363805742518,p2,0.3,0.19269076041675004,0.8073092395832501,0.2774876369846184,0.7225123630153817,25.826,16.656
h15,7879131363805742518,p3,0.3,0.22696909171552845,0.7730309082844716,0.3245729921523265,0.6754270078476734,24.58,16.134
h15,7879131363805742518,p1,1.0,0.09284593186584565,0.9071540681341543,0.13874555505305677,0.8612544449469433,92.342,53.438
h15,7879131363805742518,p2,1.0,0.1994654420979257,0.8005345579020743,0.2771664743936459,0.722833525606354,88.742,59.618
h15,7879131363805742518,p3,1.0,0.21790303271304087,0.7820969672869592,0.304562471206622,0.6954375287933781,87.81,59.672
h15,788008010257152915,p1,0.3,0.09137255807220253,0.9086274419277974,0.1408249661844863,0.8591750338155137,24.866,14.34
h15,788008010257152915,p2,0.3,0.17732662927233073,0.8226733707276693,0.255427052831929,0.744572947168071,23.906,15.198
h15,788008010257152915,p3,0.3,0.19261552170300866,0.8073844782969914,0.27386086511527685,0.726139134884723,23.63,15.132
h15,788008010257152915,p1,1.0,0.0995473067375766,0.9004526932624235,0.15217695954044405,0.847823040459556,86.854,50.11
h15,788008010257152915,p2,1.0,0.18824854506394903,0.811751454936051,0.2812717830235536,0.7187282169764464,89.66,55.61
h15,788008010257152915,p3,1.0,0.21888384645032366,0.7811161535496763,0.32014684616455646,0.6798531538354435,85.126,54.508
h15,7887244493400589409,p1,0.3,0.09940050269623721,0.9005994973037628,0.15489891951873375,0.8451010804812663,26.198,14.802
h15,7887244493400589409,p2,0.3,0.19160027025355122,0.8083997297464489,0.29289851224477353,0.7071014877552264,26.68,16.608
h15,7887244493400589409,p3,0.3,0.21269098125446723,0.7873090187455327,0.29127094659726244,0.7087290534027377,23.094,15.58
h15,7887244493400589409,p1,1.0,0.1037331465237282,0.8962668534762719,0.15341549823000375,0.8465845017699962,90.348,54.22
h15,7887244493400589409,p2,1.0,0.20159872977889193,0.798401270221108,0.2932301939514761,0.7067698060485238,89.352,57.994
h15,7887244493400589409,p3,1.0,0.23070387968666042,0.7692961203133395,0.324523657186244,0.675476342813756,87.192,58.294
h15,7888605875842445248,p1,0.3,0.10790504319125441,0.8920949568087455,0.169172379478107,0.8308276205218931,26.476,15.282
h15,7888605875842445248,p2,0.3,0.21301786891209304,0.7869821310879069,0.3013167297013272,0.6986832702986727,24.692,16.316
h15,7888605875842445248,p3,0.3,0.25037502676189105,0.749624973238109,0.3455066563467492,0.6544933436532508,24.23,16.35
h15,7888605875842445248,p1,1.0,0.1061885535976482,0.8938114464023518,0.1653574086338402,0.8346425913661599,89.596,51.75
h15,7888605875842445248,p2,1.0,0.20321899538923208,0.796781004610768,0.28249570063239193,0.7175042993676081,80.114,54.166
h15,7888605875842445248,p3,1.0,0.22219869829222033,0.7778013017077796,0.305714063392457,0.6942859366075429,80.198,54.674
h15,7903974492214164653,p1,0.3,0.0960892070712276,0.9039107929287725,0.14951522480787188,0.8504847751921282,24.334,14.1
h15,7903974492214164653,p2,0.3,0.20384133109678926,0.7961586689032109,0.29593436779079196,0.704065632209208,23.644,14.46
h15,7903974492214164653,p3,0.3,0.21546235748557876,0.7845376425144213,0.3408087024087024,0.6591912975912975,21.932,13.076
h15,7903974492214164653,p1,1.0,0.10011810940409671,0.8998818905959032,0.15712150256995552,0.8428784974300445,76.918,43.27
h15,7903974492214164653,p2,1.0,0.20857995709162816,0.7914200429083718,0.31203219633010054,0.6879678036698995,71.28,43.808
h15,7903974492214164653,p3,1.0,0.23524540664896967,0.7647545933510302,0.3437029693093417,0.6562970306906581,71.006,45.4
h15,7904954063587814482,p1,0.3,0.09830071010673717,0.9016992898932629,0.14800028860028858,0.8519997113997115,16.992,9.144
h15,7904954063587814482,p2,0.3,0.1681502477499617,0.8318497522500383,0.23898048063048064,0.7610195193695195,17.594,10.616
h15,7904954063587814482,p3,0.3,0.18418354025538033,0.8158164597446196,0.26915255300255303,0.7308474469974471,16.564,10.138
h15,7904954063587814482,p1,1.0,0.10375699829027056,0.8962430017097295,0.15411065005179717,0.8458893499482029,73.994,42.09
h15,7904954063587814482,p2,1.0,0.1863787302912711,0.813621269708729,0.28063420492835345,0.7193657950716467,75.012,45.886
h15,7904954063587814482,p3,1.0,0.20550439459234382,0.7944956054076561,0.28416231555514254,0.7158376844448574,73.006,48.734
h15,7930169664126857732,p1,0.3,0.10139405887752155,0.8986059411224785,0.171896938914199,0.8281030610858011,25.818,13.558
h15,7930169664126857732,p2,0.3,0.2042809645905889,0.795719035409411,0.32129127808895613,0.6787087219110439,25.228,15.016
h15,7930169664126857732,p3,0.3,0.2632260817816261,0.7367739182183739,0.38813002786687,0.61186997213313,25.636,16.6
h15,7930169664126857732,p1,1.0,0.10030254875712345,0.8996974512428766,0.1549199153351439,0.8450800846648561,91.942,53.204
h15,7930169664126857732,p2,1.0,0.18478189794920244,0.8152181020507976,0.2702786861892466,0.7297213138107533,88.022,57.086
h15,7930169664126857732,p3,1.0,0.22730191223895402,0.7726980877610461,0.3142553963642381,0.685744603635762,90.122,62.228
h15,796495771803747403,p1,0.3,0.09663510841292447,0.9033648915870756,0.16340851406934997,0.83659148593065,29.398,15.638
h15,796495771803747403,p2,0.3,0.1967379186715459,0.8032620813284541,0.285863547931481,0.7141364520685191,28.322,18.576
h15,796495771803747403,p3,0.3,0.2219305250398029,0.7780694749601971,0.3183136628335545,0.6816863371664456,26.628,17.252
h15,796495771803747403,p1,1.0,0.09982447333992835,0.9001755266600717,0.15670975198058748,0.8432902480194125,99.336,57.176
h15,796495771803747403,p2,1.0,0.1941395993649881,0.805860400635012,0.28423027777036963,0.7157697222296303,95.348,61.668
h15,796495771803747403,p3,1.0,0.22110777606090817,0.7788922239390917,0.30889212864679233,0.6911078713532076,91.552,61.314
h15,7979329453763278767,p1,0.3,0.10024823835732231,0.8997517616426777,0.16601595626595628,0.8339840437340438,21.994,11.116
h15,7979329453763278767,p2,0.3,0.19596930919516223,0.8040306908048378,0.31133515683662744,0.6886648431633725,22.686,12.634
h15,7979329453763278767,p3,0.3,0.16024600547660314,0.8397539945233968,0.25318934529522763,0.7468106547047724,20.734,11.8
h15,7979329453763278767,p1,1.0,0.09673238956475742,0.9032676104352426,0.15227651239760104,0.847723487602399,86.432,47.47
h15,7979329453763278767,p2,1.0,0.1962121951405086,0.8037878048594914,0.29625758204794966,0.7037424179520504,84.892,52.188
h15,7979329453763278767,p3,1.0,0.19828711057396037,0.8017128894260396,0.28555838649994564,0.7144416135000542,79.322,51.156
h15,8004382113967605042,p1,0.3,0.1012749083120651,0.8987250916879349,0.14500178258274235,0.8549982174172577,25.942,16.204
h15,8004382113967605042,p2,0.3,0.18586452157170782,0.8141354784282923,0.2565956472062509,0.7434043527937491,25.23,17.132
h15,8004382113967605042,p3,0.3,0.19922810150753317,0.8007718984924668,0.2849313736401198,0.7150686263598802,25.526,16.958
h15,8004382113967605042,p1,1.0,0.09642730175931559,0.9035726982406844,0.1487129259069781,0.851287074093022,87.662,50.712
h15,8004382113967605042,p2,1.0,0.19027448611437298,0.8097255138856271,0.2822092055837595,0.7177907944162405,86.462,54.65
h15,8004382113967605042,p3,1.0,0.21501634057724744,0.7849836594227526,0.31137711457229955,0.6886228854277006,84.58,55.704
h15,8009586604051798517,p1,0.3,0.10329486061162675,0.8967051393883733,0.1793110781547314,0.8206889218452686,24.622,12.85
h15,8009586604051798517,p2,0.3,0.20107656192207754,0.7989234380779225,0.3098695921209853,0.6901304078790147,25.288,15.068
h15,8009586604051798517,p3,0.3,0.19332805544714604,0.8066719445528541,0.285117926784258,0.7148820732157419,25.068,15.674
h15,8009586604051798517,p1,1.0,0.09929613779686403,0.9007038622031359,0.15084427687948143,0.8491557231205186,92.214,55.14
h15,8009586604051798517,p2,1.0,0.20297304070628758,0.7970269592937125,0.2889975809012353,0.7110024190987648,88.538,58.13
h15,8009586604051798517,p3,1.0,0.2303046336329659,0.7696953663670342,0.32332868325832564,0.6766713167416745,89.282,60.088
h15,8012675551318804964,p1,0.3,0.09630384624671333,0.9036961537532866,0.15974443334443333,0.8402555666555667,21.618,10.848
h15,8012675551318804964,p2,0.3,0.20769505159405888,0.7923049484059411,0.310373742923743,0.689626257076257,18.362,11.398
h15,8012675551318804964,p3,0.3,0.23588061772398491,0.7641193822760152,0.34379432789432784,0.656205672105672,16.818,10.532
h15,8012675551318804964,p1,1.0,0.10029814796918765,0.8997018520308124,0.1444575561440953,0.8555424438559048,80.382,48.12
h15,8012675551318804964,p2,1.0,0.18736659930891447,0.8126334006910856,0.26829758829565875,0.7317024117043412,77.772,51.376
h15,8012675551318804964,p3,1.0,0.23691166293877716,0.7630883370612228,0.3176721085428435,0.6823278914571566,74.498,52.28
h15,8017767940299067526,p1,0.3,0.10217950272824715,0.8978204972717528,0.1494564359616991,0.8505435640383009,25.858,15.226
h15,8017767940299067526,p2,0.3,0.21635441688018422,0.7836455831198158,0.29911200673251753,0.7008879932674824,25.906,17.382
h15,8017767940299067526,p3,0.3,0.19177208152141725,0.8082279184785828,0.26845765734766275,0.7315423426523372,26.914,17.908
h15,8017767940299067526,p1,1.0,0.10077477789811345,0.8992252221018866,0.1520350402670392,0.8479649597329608,88.37,51.984
h15,8017767940299067526,p2,1.0,0.21971525543141968,0.7802847445685803,0.30181720955266267,0.6981827904473373,83.56,57.452
h15,8017767940299067526,p3,1.0,0.21461088738127393,0.7853891126187261,0.29111873203481164,0.7088812679651882,82.812,57.134
h15,8026682048651550057,p1,0.3,0.09665543041504704,0.903344569584953,0.17364158341658342,0.8263584165834166,23.36,11.358
h15,8026682048651550057,p2,0.3,0.178623954903823,0.821376045096177,0.27915298182209947,0.7208470181779005,21.148,12.504
h15,8026682048651550057,p3,0.3,0.22428871657612068,0.7757112834238793,0.3508870407370407,0.6491129592629593,18.442,11.074
h15,8026682048651550057,p1,1.0,0.09745269082753319,0.9025473091724668,0.151075987462948,0.8489240125370521,88.77,49.14
h15,8026682048651550057,p2,1.0,0.18691445534305387,0.8130855446569462,0.27040774197900613,0.7295922580209939,81.074,52.068
h15,8026682048651550057,p3,1.0,0.22969507246611387,0.770304927533886,0.3286373415483331,0.6713626584516669,77.3,51.542
h15,8031685534366691641,p1,0.3,0.09872198545094027,0.9012780145490599,0.1633458926694221,0.836654107330578,24.88,12.702
h15,8031685534366691641,p2,0.3,0.19489401199978587,0.8051059880002142,0.30943809150086243,0.6905619084991377,24.492,13.974
h15,8031685534366691641,p3,0.3,0.20030941769371308,0.7996905823062869,0.3327698222400235,0.6672301777599764,27.464,15.288
h15,8031685534366691641,p1,1.0,0.10384530437986363,0.8961546956201364,0.1700974879152047,0.8299025120847953,83.738,44.084
h15,8031685534366691641,p2,1.0,0.2044799827302599,0.7955200172697402,0.30420354070329186,0.695796459296708,75.766,46.822
h15,8031685534366691641,p3,1.0,0.21553388507914553,0.7844661149208545,0.32502906451901253,0.6749709354809874,76.908,48.014
h15,803283022035239471,p1,0.3,0.08827192332057394,0.911728076679426,0.1430784746643106,0.8569215253356894,26.34,14.21
h15,803283022035239471,p2,0.3,0.1696538413611541,0.830346158638846,0.2660135393158613,0.7339864606841388,25.854,15.254
h15,803283022035239471,p3,0.3,0.18643961460195912,0.8135603853980408,0.28871095780724265,0.7112890421927572,26.604,16.388
h15,803283022035239471,p1,1.0,0.09532069664523567,0.9046793033547643,0.14490780437139028,0.8550921956286097,87.972,50.86
h15,803283022035239471,p2,1.0,0.18219636667874475,0.8178036333212553,0.26338922141989335,0.7366107785801066,84.652,54.724
h15,803283022035239471,p3,1.0,0.20096317561790522,0.7990368243820949,0.29413393175076263,0.7058660682492373,84.17,54.8
h15,8064944818037099888,p1,0.3,0.09268864238810598,0.907311357611894,0.14243103775309657,0.8575689622469034,21.712,12.49
h15,8064944818037099888,p2,0.3,0.18293065519295892,0.8170693448070411,0.29690740557172446,0.7030925944282755,24.536,13.614
h15,8064944818037099888,p3,0.3,0.20370901140864447,0.7962909885913555,0.3130303338474391,0.6869696661525608,23.29,14.096
h15,8064944818037099888,p1,1.0,0.09621236133474147,0.9037876386652586,0.14569571892865127,0.8543042810713488,87.702,51.402
h15,8064944818037099888,p2,1.0,0.18856460999143246,0.8114353900085676,0.2795749095089684,0.7204250904910314,87.554,54.556
h15,8064944818037099888,p3,1.0,0.21061028884046507,0.7893897111595349,0.2930315970648651,0.7069684029351349,84.18,56.436
h15,8075705313661272489,p1,0.3,0.096895734186694,0.903104265813306,0.1658362874397704,0.8341637125602297,25.922,13.546
h15,8075705313661272489,p2,0.3,0.21331481123067852,0.7866851887693214,0.31975872163537394,0.680241278364626,28.114,17.656
h15,8075705313661272489,p3,0.3,0.24443797714622478,0.7555620228537753,0.3592309062398542,0.6407690937601457,27.974,18.018
h15,8075705313661272489,p1,1.0,0.10455938746164488,0.8954406125383552,0.15863064346035907,0.8413693565396408,99.726,59.56
h15,8075705313661272489,p2,1.0,0.20546901736981554,0.7945309826301845,0.2945665685622134,0.7054334314377865,101.066,66.894
h15,8075705313661272489,p3,1.0,0.22328314418439918,0.7767168558156009,0.30199919107580603,0.6980008089241939,97.534,68.714
h15,808295909411415964,p1,0.3,0.08774521094570764,0.9122547890542924,0.12016524586524588,0.8798347541347542,18.892,10.666
h15,808295909411415964,p2,0.3,0.18091301932501622,0.8190869806749838,0.27106311466311467,0.7289368853368853,17.536,10.854
h15,808295909411415964,p3,0.3,0.20148882040731886,0.7985111795926811,0.2778692307692308,0.7221307692307692,16.168,10.3
h15,808295909411415964,p1,1.0,0.08949163056769782,0.9105083694323022,0.1295352997953283,0.8704647002046718,69.4,40.644
h15,808295909411415964,p2,1.0,0.19680042088061295,0.8031995791193871,0.2741497655437479,0.725850234456252,64.708,43.078
h15,808295909411415964,p3,1.0,0.2271486219175427,0.7728513780824574,0.307700162119155,0.6922998378808449,65.388,44.042
h15,8101078877232912548,p1,0.3,0.09099465397194755,0.9090053460280525,0.1313804930363754,0.8686195069636247,22.512,13.1
h15,8101078877232912548,p2,0.3,0.19960198191814163,0.8003980180818585,0.3016887328357917,0.6983112671642084,22.194,13.856
h15,8101078877232912548,p3,0.3,0.2432390834546468,0.7567609165453532,0.3336021909033519,0.666397809096648,22.572,15.184
h15,8101078877232912548,p1,1.0,0.0932464131669394,0.9067535868330606,0.14473065668280793,0.8552693433171922,76.632,42.788
h15,8101078877232912548,p2,1.0,0.1773439434826178,0.8226560565173823,0.26638200470294954,0.7336179952970505,75.554,47.616
h15,8101078877232912548,p3,1.0,0.206761269442303,0.793238730557697,0.30648341763177467,0.6935165823682252,76.844,48.346
h15,8109110630480279893,p1,0.3,0.11183465127506108,0.888165348724939,0.16315494770107772,0.8368450522989224,24.462,15.024
h15,8109110630480279893,p2,0.3,0.22464123557090204,0.7753587644290978,0.3239623177476119,0.6760376822523881,22.048,14.344
h15,8109110630480279893,p3,0.3,0.21650524388829656,0.7834947561117035,0.297557145314266,0.7024428546857339,22.148,15.054
h15,8109110630480279893,p1,1.0,0.1011298608779744,0.8988701391220256,0.15193313719343982,0.8480668628065603,89.842,54.23
h15,8109110630480279893,p2,1.0,0.196307461144775,0.803692538855225,0.27393251565566096,0.7260674843443391,85.424,57.806
h15,8109110630480279893,p3,1.0,0.2139397229903355,0.7860602770096644,0.28939642037727425,0.7106035796227257,83.058,57.976
h15,8115386724548472045,p1,0.3,0.08907927669453197,0.910920723305468,0.13277601431935798,0.8672239856806421,28.738,16.868
h15,8115386724548472045,p2,0.3,0.1974050706326574,0.8025949293673428,0.2726375239229594,0.7273624760770406,28.136,18.18
h15,8115386724548472045,p3,0.3,0.22897982862545843,0.7710201713745415,0.3062313354687967,0.6937686645312033,25.932,17.722
h15,8115386724548472045,p1,1.0,0.09957284391342733,0.9004271560865728,0.15143645863780442,0.8485635413621956,84.464,48.91
h15,8115386724548472045,p2,1.0,0.1983386100756345,0.8016613899243655,0.2717513028563965,0.7282486971436035,77.018,51.552
h15,8115386724548472045,p3,1.0,0.21827628908042,0.78172371091958,0.30479923016437294,0.695200769835627,73.89,49.418
h15,8119316803519934591,p1,0.3,0.08933938494030161,0.9106606150596983,0.14038305583305583,0.8596169441669442,19.306,10.456
h15,8119316803519934591,p2,0.3,0.1802595667992437,0.8197404332007562,0.2749380746704276,0.7250619253295725,19.332,11.348
h15,8119316803519934591,p3,0.3,0.2048293035832267,0.7951706964167733,0.30944707514707515,0.6905529248529249,17.258,10.308
h15,8119316803519934591,p1,1.0,0.09329540636006825,0.9067045936399317,0.14524690575551136,0.8547530942444885,80.218,45.226
h15,8119316803519934591,p2,1.0,0.19254481536837295,0.807455184631627,0.28386998683461845,0.7161300131653816,76.772,48.122
h15,8119316803519934591,p3,1.0,0.21319645496818823,0.7868035450318118,0.30324168029451154,0.6967583197054885,73.548,48.394
h15,8134769258075224915,p1,0.3,0.09868934006251646,0.9013106599374836,0.1731905369140663,0.8268094630859336,20.844,10.184
h15,8134769258075224915,p2,0.3,0.17989324434929024,0.8201067556507098,0.28881190965896847,0.7111880903410315,20.664,11.338
h15,8134769258075224915,p3,0.3,0.25139295850161714,0.7486070414983829,0.3619199716949717,0.6380800283050282,18.594,12.042
h15,8134769258075224915,p1,1.0,0.1028554530621756,0.8971445469378244,0.1665799613577348,0.8334200386422651,82.962,43.97
h15,8134769258075224915,p2,1.0,0.18925336996733752,0.8107466300326625,0.2920555873278349,0.7079444126721651,79.384,46.962
h15,8134769258075224915,p3,1.0,0.21380387621999272,0.7861961237800071,0.32307851948997646,0.6769214805100234,74.796,46.404
h15,8145882662040878431,p1,0.3,0.11033387406141529,0.8896661259385847,0.13134939677625437,0.8686506032237458,22.93,17.99
h15,8145882662040878431,p2,0.3,0.21665841177214173,0.7833415882278583,0.23892990050884788,0.7610700994911521,22.288,19.212
h15,8145882662040878431,p3,0.3,0.2109554980835759,0.789044501916424,0.2436726694866283,0.7563273305133716,23.73,19.366
h15,8145882662040878431,p1,1.0,0.1078276202888416,0.8921723797111584,0.16675762006113828,0.8332423799388617,84.126,48.85
h15,8145882662040878431,p2,1.0,0.2072508043619584,0.7927491956380417,0.293198324314163,0.706801675685837,81.074,54.092
h15,8145882662040878431,p3,1.0,0.2123428466712076,0.7876571533287925,0.29193803293183257,0.7080619670681674,77.86,53.658
h15,8166532520852507932,p1,0.3,0.09165267473694638,0.9083473252630536,0.13295503643243584,0.8670449635675642,27.554,16.478
h15,8166532520852507932,p2,0.3,0.173607294352633,0.8263927056473669,0.2440101575239346,0.7559898424760654,26.852,17.694
h15,8166532520852507932,p3,0.3,0.19903396412950844,0.8009660358704916,0.27248757678510005,0.7275124232149,24.764,16.568
h15,8166532520852507932,p1,1.0,0.10168632064579124,0.8983136793542088,0.1505365771869592,0.8494634228130408,89.244,54.092
h15,8166532520852507932,p2,1.0,0.19193677560996078,0.8080632243900393,0.261334329157995,0.738665670842005,83.222,56.936
