pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p2,1.1,0.0029213112221685516,0.0029213112221685516,0.24979037632458362,0.0094595138637818,0.009613327097339228,0.11475999779175716,0.018984173891664263,0.027440760443405616,0.017866861173209073,0.0007818058524556162,0.0007818058524556162,0.61758276471045,h00,1026591750036320836
p2,1.2,0.001685208003095843,0.001685208003095843,0.25292927076331645,0.007031566570268332,0.007145900986045053,0.11750229376398019,0.014361064671669555,0.020758266207231448,0.018470383844336205,0.0004043067242087913,0.0004043067242087913,0.6110980516283671,h00,1026591750036320836
p2,1.3,0.0009826529444764184,0.0009826529444764184,0.2555493285561034,0.005386121883966904,0.005473701101592381,0.11974134225463076,0.010990666877217751,0.015886509395251113,0.018973778707665565,0.00021044088691250773,0.00021044088691250773,0.6057355504816003,h00,1026591750036320836
p3,0.7,0.034403328725945044,0.034403328725945044,0.28003612885604695,0.04063255659301886,0.04087782353422421,0.10601968115317774,0.07089279857744857,0.09863345889036322,0.016947369785445525,0.010853581911206217,0.010853581911206217,0.5969968202053297,h00,1026591750036320836
p3,0.8,0.02156281380419153,0.02156281380419153,0.29157914535540874,0.028232023288743364,0.028402437916240808,0.1097775668454322,0.05158538746922092,0.07177097387022041,0.018396223269617824,0.005969538383566455,0.005969538383566455,0.5802470645295412,h00,1026591750036320836
p3,0.9,0.013220561707993433,0.013220561707993433,0.30224979429248366,0.020277642917438568,0.020400043176497556,0.11317744678146868,0.037237082842511246,0.05180811525914609,0.01968370670687117,0.003177107959019717,0.003177107959019717,0.5648890522191766,h00,1026591750036320836
p3,1.0,0.0080641205793337,0.0080641205793337,0.31188181677540683,0.015409633671193102,0.015502649568604731,0.11617805625281714,0.02700977283599535,0.03757881438051527,0.02081900427150822,0.00166541136553137,0.00166541136553137,0.5511211227002677,h00,1026591750036320836
p3,1.1,0.004943446100876413,0.004943446100876413,0.32042243335088594,0.012485816438598108,0.01256118353983713,0.11877902710358126,0.019797327619310003,0.027544107992083483,0.021822063395426028,0.0008695861599993147,0.0008695861599993147,0.5389764761501068,h00,1026591750036320836
p3,1.2,0.0030622601927745023,0.0030622601927745023,0.3278982861628243,0.010731774513630589,0.01079655383665049,0.12100228808487268,0.014680244229795743,0.020424687624063645,0.022711623052530702,0.000455418323303449,0.000455418323303449,0.5283878026997724,h00,1026591750036320836
p3,1.3,0.0019219733611645887,0.0019219733611645887,0.33438308785564275,0.009670168997737203,0.009728540239172237,0.12288076945492458,0.011001940730258657,0.015307047972533783,0.023502094097201977,0.00024027271025517011,0.00024027271025517011,0.5192340485922307,h00,1026591750036320836
p1,0.7,0.05308216175570227,0.053188538833369006,0.21418731157792312,0.12464571322214966,0.1744333777103171,0.06722850956761525,0.06554988410002674,0.09460040091708405,0.014247501754445235,0.010654164881217206,0.010654164881217206,0.7043366771000164,h00,103568543989312214
p1,0.8,0.03901023777814958,0.03908841460736431,0.23027991295774694,0.1128614475957078,0.15794208247104718,0.07340992828022758,0.04890431541586457,0.07057781883880455,0.015561397466794784,0.006187582655708656,0.006187582655708656,0.6807487612952307,h00,103568543989312214
p1,0.9,0.02885712503648997,0.028914954946382736,0.2454823147705404,0.10307461895569427,0.14424606732043332,0.07879591286419975,0.03638242233265694,0.05250645041190263,0.01681145242860039,0.0035195016246729266,0.0035195016246729266,0.6589103199366595,h00,103568543989312214
p1,1.0,0.021755780067981158,0.02179937882563242,0.25956901345961003,0.09520269025738842,0.1332298271590648,0.08342307850038799,0.027158567941676818,0.03919475146128359,0.017954781785996618,0.001988535185701817,0.001988535185701817,0.6390531262540053,h00,103568543989312214
p1,1.1,0.01681210682036078,0.01684579841719517,0.2724540421698689,0.0889014911937225,0.12441171855438785,0.08738105416445904,0.020383836069893326,0.02941758160086878,0.018971970979316823,0.001126395291661452,0.001126395291661452,0.6211929326863552,h00,103568543989312214
p1,1.2,0.01332907411816617,0.01335578568954526,0.2841375111648511,0.08379825696572851,0.11727008198603367,0.09076961083428045,0.015381113458545493,0.022197743286764517,0.019860677948232507,0.0006435787518997381,0.0006435787518997381,0.605232200052636,h00,103568543989312214
p1,1.3,0.010821451709966411,0.010843137985938287,0.2946690277576706,0.07958397978180126,0.111372481620991,0.09368123527892475,0.011658643871962275,0.016825542860672827,0.020628920497410913,0.00037252563091222835,0.00037252563091222835,0.5910208164659937,h00,103568543989312214
p2,0.7,0.04278679638426609,0.04278679638426609,0.3237067950705115,0.052212375319779014,0.05371643551417594,0.10907983859683157,0.061284682172816775,0.1000278720521837,0.0076530918336497585,0.009829414413934269,0.009829414413934269,0.5595602744990071,h00,103568543989312214
