pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID,unit
p1,1.2,0.0090704684216375,0.0090704684216375,0.2295537254728566,0.0477013368878891,0.0653243307936925,0.0916406439614954,0.038336849535541,0.0597457395359081,0.0183288105583756,0.0005976899383796,0.0005976899383796,0.6604768200072723,h00,7705097774128820863,Mb
p1,1.3,0.0072314686594706,0.0072314686594706,0.2372209751530719,0.0427895624472543,0.058597928573601,0.0943765829432324,0.0335268717843605,0.0522496703132892,0.0187039865676354,0.0003390498967737,0.0003390498967737,0.6496984553360602,h00,7705097774128820863,Mb
p2,0.7,0.0515277070079683,0.0515277070079683,0.3172104358946896,0.0660387138910576,0.0675242473323697,0.1198158435560544,0.0314731289975781,0.0642396742553308,0.0082532796096588,0.0112742860479034,0.0112742860479034,0.554720440939597,h00,7705097774128820863,Mb
p2,0.8,0.0374121581769783,0.0374121581769783,0.3298232267863129,0.0519711750361321,0.0531402607731412,0.1279694937356656,0.0228954687631147,0.046731847201426,0.0087531862228703,0.0070342070593589,0.0070342070593589,0.5334540932551511,h00,7705097774128820863,Mb
p2,0.9,0.0267529866412035,0.0267529866412035,0.3410737637498593,0.0404679174958767,0.0413782387483402,0.1357778646710125,0.0161457244093795,0.0329549717396924,0.0092355958771635,0.0042135816675728,0.0042135816675728,0.5139127757019646,h00,7705097774128820863,Mb
p2,1.0,0.0193251113307712,0.0193251113307712,0.3509813117370152,0.0317405678753451,0.0324545683796984,0.1431016709062109,0.0112053373766348,0.0228711680701177,0.0096825452686001,0.0024701332252819,0.0024701332252819,0.4962344720881737,h00,7705097774128820863,Mb
p2,1.1,0.0143742606092051,0.0143742606092051,0.3596338164637818,0.0253681240954313,0.0259387771936926,0.1498448827915437,0.0077350738891798,0.0157880275272301,0.0100866985925387,0.0014380449910477,0.0014380449910477,0.4804346021521355,h00,7705097774128820863,Mb
p2,1.2,0.0111311881106147,0.0111311881106147,0.3671580012339184,0.0207613577173066,0.0212283821240354,0.1559471454681346,0.0053416107551734,0.0109027397605594,0.0104482899864189,0.0008392154383087,0.0008392154383087,0.4664465633115279,h00,7705097774128820863,Mb
p2,1.3,0.0090068192501116,0.0090068192501116,0.3736950920803685,0.0174038344480703,0.0177953317464932,0.1613830125820117,0.0036994283660649,0.0075508880348449,0.0107712858793799,0.0004936366862765,0.0004936366862765,0.4541506094582399,h00,7705097774128820863,Mb
p3,0.7,0.0452409995877107,0.0452409995877107,0.309965947591812,0.0532098243465084,0.0535310104089622,0.1412493860516435,0.076019548964609,0.1171968046537723,0.014272749468341,0.0118278891176729,0.0118278891176729,0.5345119168882033,h00,7705097774128820863,Mb
p3,0.8,0.0325298008582771,0.0325298008582771,0.3228230762502921,0.0385188146050245,0.0387513225402661,0.1466515500984171,0.0662547153959073,0.1021426862353571,0.0157650783316042,0.0075113087752282,0.0075113087752282,0.5147602953196865,h00,7705097774128820863,Mb
p3,0.9,0.0227234916682533,0.0227234916682533,0.334731608158189,0.0271499245724836,0.0273138074169855,0.1516173708970508,0.0571276299844951,0.0880717628927633,0.0171339712275306,0.0045979133776038,0.0045979133776038,0.4965170497172295,h00,7705097774128820863,Mb
p3,1.0,0.0157146957708453,0.0157146957708453,0.3456002998867157,0.0189701765114185,0.0190846846191333,0.1560801559637175,0.0493875412964062,0.0761391261652929,0.0183581359386232,0.0027665608790445,0.0027665608790445,0.4799614082109435,h00,7705097774128820863,Mb
p3,1.1,0.0109080275823726,0.0109080275823726,0.3553947036593989,0.0133028755922868,0.0133831746401276,0.1600179781121621,0.0431608872071662,0.066539701111048,0.0194326194375699,0.0016612300588336,0.0016612300588336,0.4651546987908689,h00,7705097774128820863,Mb
p3,1.2,0.0076612827701164,0.0076612827701164,0.3641228983703473,0.009422881873976,0.0094797604365956,0.1634473730279675,0.0382445467266196,0.0589603428702053,0.020363216908404,0.0010054018391367,0.0010054018391367,0.4520665116932811,h00,7705097774128820863,Mb
p3,1.3,0.0054663456026701,0.0054663456026701,0.3718240238334501,0.0067578749744619,0.0067986669763199,0.1664098235630114,0.0343513778148577,0.0529583741312389,0.0211618737019095,0.0006169956818586,0.0006169956818586,0.4406042789016288,h00,7705097774128820863,Mb
p1,0.7,0.0417716192665742,0.0417716192665742,0.1556822154926842,0.1242582888193219,0.1715454709533416,0.0639219604408426,0.1254752036474311,0.2376424311504378,0.0131454973769817,0.0143197527596686,0.0143197527596686,0.7672503266894913,h00,7754204663126548307,Mb
p1,0.8,0.0284498125998561,0.0284498125998561,0.1633435966717243,0.1079837674531272,0.149077590067234,0.0709798271399845,0.1255591674513164,0.2378014535062811,0.0146107530251259,0.0086312998013253,0.0086312998013253,0.7510658231631652,h00,7754204663126548307,Mb
p1,0.9,0.0192657495361532,0.0192657495361532,0.1710833042223044,0.0947868382120867,0.1308584960872419,0.0775220320502118,0.1259215114639305,0.238487711105929,0.0158327439965405,0.0050936383842157,0.0050936383842157,0.7355619197309431,h00,7754204663126548307,Mb
p1,1.0,0.0131061692341266,0.0131061692341266,0.1786878461393719,0.0843704470940157,0.1164780894603495,0.0834351328706829,0.1261868548023555,0.2389902553074915,0.0168069224430198,0.0029768984214814,0.0029768984214814,0.7210700985469253,h00,7754204663126548307,Mb
p1,1.1,0.0090152200001801,0.0090152200001801,0.1859875197418867,0.0762201763719461,0.1052261879357145,0.0887012636989625,0.1261386204805485,0.2388989024252812,0.0175613738495614,0.001738851127267,0.001738851127267,0.7077498427095892,h00,7754204663126548307,Mb
p1,1.2,0.00629257390497,0.00629257390497,0.1928690078381874,0.0698354101256133,0.0964116634234161,0.0933500508099852,0.1256886172060833,0.23804662349637,0.0181344331987989,0.0010231282770489,0.0010231282770489,0.6956465081530283,h00,7754204663126548307,Mb
p1,1.3,0.0044632133731475,0.0044632133731475,0.1992719157586385,0.0648064462686928,0.0894688994320565,0.097429484937177,0.1248340788838457,0.2364281797042533,0.0185636381549643,0.0006108150908379,0.0006108150908379,0.68473496114922,h00,7754204663126548307,Mb
p2,0.7,0.0412795972202779,0.0412795972202779,0.2466587155583618,0.0571766693366771,0.0581063712771109,0.1104115409220632,0.0331618198134775,0.0896405441833064,0.0077353828402643,0.0149455372050416,0.0149455372050416,0.6351943606793107,h00,7754204663126548307,Mb
p2,0.8,0.0285155431820676,0.0285155431820676,0.2568004389005086,0.0418084623730372,0.0424882747693468,0.1158294839051573,0.0239738610521911,0.0648043431567042,0.0082019454653371,0.0091247807714458,0.0091247807714458,0.619168131728997,h00,7754204663126548307,Mb
p2,0.9,0.0197945410436213,0.0197945410436213,0.2669505189742359,0.0311924357987079,0.0316996298767357,0.1206294143366916,0.0175815519995418,0.0475251327487615,0.0086136367242702,0.0054750201372116,0.0054750201372116,0.6038064299648022,h00,7754204663126548307,Mb
p2,1.0,0.0140131616600231,0.0140131616600231,0.276853057070306,0.0240519615365031,0.0244430503419747,0.1247962833614761,0.0132134647051276,0.0357176467810482,0.0089620867019936,0.0032721728849807,0.0032721728849807,0.5893885728662241,h00,7754204663126548307,Mb
p2,1.1,0.0102270777199651,0.0102270777199651,0.2862713743496309,0.0192635114011837,0.0195767392288452,0.1283716689861048,0.0102075567555026,0.0275923018547181,0.0092511023359069,0.0019717296902354,0.0019717296902354,0.5761058543283571,h00,7754204663126548307,Mb
p2,1.2,0.0077479935612817,0.0077479935612817,0.2950182022912587,0.0160023523745831,0.0162625532262024,0.1314179496110738,0.0080877526123973,0.0218622062803866,0.0094913344293921,0.0012122598653027,0.0012122598653027,0.5640725136682753,h00,7754204663126548307,Mb
p2,1.3,0.006112190341734,0.006112190341734,0.302974419841796,0.0137158427686658,0.0139388646023026,0.13400140014984,0.0065410732310499,0.0176813385776819,0.0096949278396813,0.0007697090371194,0.0007697090371194,0.5533292521686828,h00,7754204663126548307,Mb
p3,0.7,0.0463878225095216,0.0463878225095216,0.2726368676714807,0.0571918439420963,0.0584783680389532,0.1214534568984735,0.0218066180152308,0.062767697800597,0.0057814031911569,0.0153715964074955,0.0153715964074955,0.6001282722388889,h00,7754204663126548307,Mb
p3,0.8,0.0322284868437718,0.0322284868437718,0.2829649425402443,0.0411052137785697,0.0420298709392328,0.127962364680876,0.0157099105164169,0.0452190667567137,0.0060171381166037,0.0095406118260034,0.0095406118260034,0.5830555546622759,h00,7754204663126548307,Mb
p3,0.9,0.0224544415431138,0.0224544415431138,0.2930772325285737,0.029651901485158,0.0303189176739857,0.1339913519604274,0.0113320084587483,0.0326178081312621,0.0061936870090893,0.0058592881814678,0.0058592881814678,0.5667377285019095,h00,7754204663126548307,Mb
p3,1.0,0.0158871697111336,0.0158871697111336,0.3027010210195128,0.0216866201112492,0.0221744581914614,0.1393636171465971,0.0082567776422215,0.0237661302404485,0.0063087522239089,0.0036147328550616,0.0036147328550616,0.5516266096099812,h00,7754204663126548307,Mb
p3,1.1,0.0115094158203985,0.0115094158203985,0.3116157716246596,0.0161613035934342,0.016524850300035,0.1439976321618054,0.0061047405533985,0.0175717532145121,0.0063711246551449,0.0022693797825991,0.0022693797825991,0.5380154715583899,h00,7754204663126548307,Mb
p3,1.2,0.0085772306065199,0.0085772306065199,0.3196855407778043,0.0122852867632882,0.0125616429072476,0.1478897536520024,0.004586638649632,0.0132020815185354,0.0063933255234133,0.0014657952105217,0.0014657952105217,0.52603138004678,h00,7754204663126548307,Mb
p3,1.3,0.006588358031307,0.006588358031307,0.3268599670894857,0.0095137562568069,0.0097277671337494,0.1510879398457436,0.003499999283141,0.0100743222609328,0.0063871739405661,0.0009820891066698,0.0009820891066698,0.5156649191242045,h00,7754204663126548307,Mb
p1,0.7,0.0504065538652896,0.0504065538652896,0.1680201180444411,0.1045722195852297,0.1424146526395532,0.0685135356513468,0.1142091191731813,0.1877410178189281,0.0159961852297088,0.0137508032713098,0.0137508032713098,0.747470161074503,h00,7755256581793677928,Mb
p1,0.8,0.0375606909110729,0.0375606909110729,0.1769340887847218,0.0840490292051336,0.1144645618732897,0.0752803229244567,0.0987603762280575,0.1623458239365329,0.0177429055090948,0.0081173269239854,0.0081173269239854,0.7300426827817265,h00,7755256581793677928,Mb
p1,0.9,0.0286391527860866,0.0286391527860866,0.1853814640545744,0.0682482508416103,0.0929458222787676,0.0816980266853271,0.0862609375619973,0.1417988014717764,0.0192450308592984,0.0046791741556742,0.0046791741556742,0.7136754784007999,h00,7755256581793677928,Mb
p1,1.0,0.0225934893255465,0.0225934893255465,0.1932600954345401,0.0564129722329563,0.0768276113559322,0.0876524475033454,0.076371976561239,0.12554297516916,0.0204923086431243,0.0026704759804135,0.0026704759804135,0.69859514841899,h00,7755256581793677928,Mb
p1,1.1,0.0184937559663782,0.0184937559663782,0.2005389512994173,0.0475825823460479,0.0648016936370211,0.0931032450165595,0.0685544041881095,0.1126921712681252,0.021506704508798,0.0015238068533359,0.0015238068533359,0.6848510991752251,h00,7755256581793677928,Mb
p1,1.2,0.0156617951650138,0.0156617951650138,0.2072242191585964,0.0409231644294177,0.0557323758665827,0.0980520644863287,0.0622995035217213,0.1024101427754323,0.0223227458172057,0.0008754314147875,0.0008754314147875,0.6724009705378692,h00,7755256581793677928,Mb
p1,1.3,0.0136466590015342,0.0136466590015342,0.2133388505880552,0.0358082745505727,0.0487665175509181,0.1025221446764798,0.057204858498289,0.0940353838328039,0.0229765319953669,0.0005090798336598,0.0005090798336598,0.6611624727400979,h00,7755256581793677928,Mb
p2,0.7,0.0398722088210953,0.0398722088210953,0.2309656325939602,0.0598582822258693,0.060831587627916,0.1113293983122185,0.0573552456259869,0.0980121286013701,0.0087129834206966,0.0151681420325177,0.0151681420325177,0.6489919856731247,h00,7755256581793677928,Mb
p2,0.8,0.0277054670840246,0.0277054670840246,0.2372519610652621,0.042274224008304,0.0429616097645365,0.1154840905638134,0.0412581130828043,0.0705043704579568,0.0090849823535398,0.0093815607761734,0.0093815607761734,0.6381789660173844,h00,7755256581793677928,Mb
p2,0.9,0.0194659216750883,0.0194659216750883,0.2432619812691659,0.0299394078561017,0.0304262274960383,0.1194017352141237,0.0300174802681585,0.0512956941291317,0.0093726418211826,0.0056926304560291,0.0056926304560291,0.6279636416955278,h00,7755256581793677928,Mb
p2,1.0,0.0140853406569816,0.0140853406569816,0.248893305049789,0.0215233577114348,0.0218733310075557,0.1229830333604648,0.0223763052934337,0.0382379900583994,0.0095767046230191,0.0034335301541029,0.0034335301541029,0.618546956966727,h00,7755256581793677928,Mb
p2,1.1,0.010623476480936,0.010623476480936,0.2540711107269726,0.0158111682767473,0.0160682604438489,0.1261850829528585,0.0171800178749162,0.0293582583938442,0.0097070665399602,0.0020766720165432,0.0020766720165432,0.6100367397802087,h00,7755256581793677928,Mb
p2,1.2,0.0083987702261583,0.0083987702261583,0.2587515188781876,0.0118988859729322,0.0120923637936303,0.1290028066887264,0.0135796098497124,0.0232056624014073,0.0097775397707937,0.0012664520089756,0.0012664520089756,0.6024681346622922,h00,7755256581793677928,Mb
p2,1.3,0.0069599110480137,0.0069599110480137,0.2629198163828787,0.0091734884959124,0.00932265091048,0.1314532524396825,0.011011101159712,0.0188164386906471,0.0098024011678052,0.000781440652604,0.000781440652604,0.5958245300096334,h00,7755256581793677928,Mb
p3,0.7,0.0380586568015419,0.0380586568015419,0.2402040979416305,0.0587717889683873,0.0593654434024114,0.1368831895942418,0.0546713832869368,0.0866033416669176,0.0124683841717824,0.0149826915027237,0.0149826915027237,0.6104443282923453,h00,7755256581793677928,Mb
p3,0.8,0.0255937593706568,0.0255937593706568,0.244884772014938,0.0409825851551125,0.0413965506617298,0.1434816909678314,0.0381106143958447,0.0603699112996125,0.0129810282246424,0.0091114034970789,0.0091114034970789,0.5986525087925881,h00,7755256581793677928,Mb
p3,0.9,0.0174357241836915,0.0174357241836915,0.2494236756805598,0.0286882387019774,0.0289780188908863,0.1498006985860836,0.0267840182783766,0.0424277811666319,0.0134009284665584,0.0054414422077081,0.0054414422077081,0.5873746972667979,h00,7755256581793677928,Mb
p3,1.0,0.0123074421148947,0.0123074421148947,0.2537917410172642,0.0204242636939209,0.0206305693877989,0.1556371021183845,0.0192091755173519,0.030428693961115,0.0137174875248238,0.0032404114508048,0.0032404114508048,0.5768536693395274,h00,7755256581793677928,Mb
p3,1.1,0.00914232660375,0.00914232660375,0.2579448050811989,0.0148857557199898,0.0150361168888785,0.1608969228741522,0.0141211199934886,0.0223688537949952,0.0139345022428224,0.0019460241354047,0.0019460241354047,0.5672237698018264,h00,7755256581793677928,Mb
p3,1.2,0.0071966295564612,0.0071966295564612,0.2618378326918525,0.0111233792023399,0.0112357365680201,0.1655680107578633,0.0106307314472781,0.0168398312306442,0.014063721610136,0.0011883476059601,0.0011883476059601,0.5585304349401482,h00,7755256581793677928,Mb
p3,1.3,0.0059950464790482,0.0059950464790482,0.2654380471038442,0.0085082933560653,0.0085942357131973,0.1696848666954386,0.008166521235439,0.0129363477977308,0.0141198008604317,0.0007423849439505,0.0007423849439505,0.5507572853402853,h00,7755256581793677928,Mb
p1,0.7,0.0506313739977913,0.0506313739977913,0.1852456923191251,0.1632549041018381,0.2138901149997344,0.0770441585482027,0.2482100270443495,0.4088165151318698,0.0211099566953315,0.0127794588879032,0.0127794588879032,0.7166001924373406,h00,7761268545753577354,Mb
p1,0.8,0.0358851243942969,0.0358851243942969,0.1952830405042995,0.142014129670479,0.1860612928837826,0.0843386557091823,0.2434825179854576,0.4010300296231066,0.0235775188393923,0.0075429548538076,0.0075429548538076,0.6968007849471257,h00,7761268545753577354,Mb
p1,0.9,0.0256861787654845,0.0256861787654845,0.2052313570012179,0.1243478849988458,0.162915678207044,0.0908587571663111,0.2367399980620629,0.3899247026904566,0.0256197696593752,0.0043568297385719,0.0043568297385719,0.6782901161730956,h00,7761268545753577354,Mb
p1,1.0,0.0188217679675717,0.0188217679675717,0.2148606334597373,0.1101081029070939,0.1442592792098289,0.0965685615959834,0.229456894638717,0.3779290029343574,0.0272768730401204,0.0024958967922961,0.0024958967922961,0.6612939319041589,h00,7761268545753577354,Mb
p1,1.1,0.0142166839681041,0.0142166839681041,0.2239969880979007,0.0986775242334982,0.1292833873647436,0.1015163452921634,0.2223148781814394,0.3661656817106061,0.0286176447868932,0.0014303483278758,0.0014303483278758,0.6458690218230426,h00,7761268545753577354,Mb
p1,1.2,0.0110922840829657,0.0110922840829657,0.2325251139236076,0.0894091833443476,0.1171403739003485,0.1057809945936616,0.2155593633053829,0.355038951326513,0.0297097041205541,0.0008245254601453,0.0008245254601453,0.6319841873621765,h00,7761268545753577354,Mb
p1,1.3,0.0089303806464284,0.0089303806464284,0.2403814357321488,0.0817719370923993,0.1071343560836248,0.1094465448874207,0.2092389969229826,0.3446289361084419,0.030609191704313,0.0004798767959246,0.0004798767959246,0.6195628276761174,h00,7761268545753577354,Mb
p2,0.7,0.0360337961156857,0.0360337961156857,0.2200486110576588,0.0633216982182396,0.0646139777737139,0.1106329867117609,0.0280362006556501,0.0479328591854663,0.0056037249343574,0.0138746263127891,0.0138746263127891,0.6637146772962228,h00,7761268545753577354,Mb
p2,0.8,0.0244001672881715,0.0244001672881715,0.2247059658502637,0.046970704829007,0.0479292906418438,0.1178545683955269,0.0189850499473841,0.0324583112003665,0.0057563149519402,0.0082726099235191,0.0082726099235191,0.651683150802269,h00,7761268545753577354,Mb
p2,0.9,0.0168669358779974,0.0168669358779974,0.2294929688611541,0.0354987017460331,0.0362231650469725,0.1249744519555247,0.01285241533372,0.0219734842802309,0.0059211472555899,0.0048384292208716,0.0048384292208716,0.6396114319277311,h00,7761268545753577354,Mb
p2,1.0,0.0121479693949099,0.0121479693949099,0.2343039534083351,0.0276838234996189,0.028248799489407,0.1318487584575091,0.0087919910608348,0.0150314685878789,0.0060929149433515,0.0028178098881172,0.0028178098881172,0.6277543731908042,h00,7761268545753577354,Mb
p2,1.1,0.0092245075673655,0.0092245075673655,0.2390295517937278,0.0223866749133613,0.0228435458299605,0.1383746189718577,0.0061049178688421,0.0104374402273753,0.0062672645477257,0.001651400320898,0.001651400320898,0.6163285646866886,h00,7761268545753577354,Mb
p2,1.2,0.0074109933254167,0.0074109933254167,0.2435749512975467,0.0187585434335528,0.0191413708505641,0.1444841415644438,0.0043055490405436,0.0073610999725422,0.0064408496582425,0.0009815466599549,0.0009815466599549,0.6055000574797669,h00,7761268545753577354,Mb
p2,1.3,0.0062781023802905,0.0062781023802905,0.2478701418750063,0.0162231477418393,0.016554232389632,0.1501411766770337,0.0030797614852654,0.005265398668357,0.0066111960733108,0.0005953180799708,0.0005953180799708,0.5953774853746491,h00,7761268545753577354,Mb
p3,0.7,0.0313965839010771,0.0313965839010771,0.2249900764973573,0.0519678031926406,0.0525989910856686,0.1306690602896872,0.0425369706075976,0.0665947654594357,0.0114144245984046,0.0136317965231591,0.0136317965231591,0.6329264386145508,h00,7761268545753577354,Mb
p3,0.8,0.0200116844966127,0.0200116844966127,0.2306291925696987,0.0357569204371974,0.0361912150174063,0.1377027841935453,0.0293043965492791,0.0458781945976419,0.0124763598798858,0.0080208349659811,0.0080208349659811,0.6191916633568701,h00,7761268545753577354,Mb
p3,0.9,0.0126389981238846,0.0126389981238846,0.2366200705592119,0.024758705021172,0.0250594180376235,0.1447031264294411,0.0198090637404262,0.0310125506100115,0.0135669163899494,0.0046102591669465,0.0046102591669465,0.6051098866213974,h00,7761268545753577354,Mb
p3,1.0,0.0080159489490301,0.0080159489490301,0.2427866450756615,0.0175553902054691,0.0177686135682885,0.1515257115311974,0.0132894990739507,0.0208056911731524,0.0146578338333289,0.0026229126696649,0.0026229126696649,0.5910298095598121,h00,7761268545753577354,Mb
p3,1.1,0.0051445418297556,0.0051445418297556,0.2489486173258765,0.012893789460697,0.0130503941909888,0.1580572204817654,0.0089038077913655,0.0139395679356624,0.0157221660951208,0.0014892091918576,0.0014892091918576,0.5772719960972372,h00,7761268545753577354,Mb
p3,1.2,0.0033540645264095,0.0033540645264095,0.2549453384553108,0.0098695481616123,0.0099894212162067,0.1642149602881693,0.0059753900133433,0.009354913873349,0.0167376314431848,0.0008480195306584,0.0008480195306584,0.564102069813335,h00,7761268545753577354,Mb
p3,1.3,0.0022248768502329,0.0022248768502329,0.2606511623871988,0.0078843414561664,0.0079801026884275,0.1699461518538275,0.0040216117327323,0.0062961298438678,0.0176882653392238,0.000485826180357,0.000485826180357,0.5517144204197498,h00,7761268545753577354,Mb
p1,0.7,0.0532252581152773,0.0532252581152773,0.1546388877441793,0.0885841281553144,0.1084163956527729,0.047567636237363,0.0744877532272029,0.1169284498333999,0.0107107853173152,0.0171900155516246,0.0171900155516246,0.7870826907011423,h00,7774033729568193838,Mb
p1,0.8,0.0367899830378443,0.0367899830378443,0.1639015112478366,0.0676144924396336,0.0827520653738799,0.05139036672054,0.057007439068971,0.0894884217943149,0.0115624009020265,0.0097619997945968,0.0097619997945968,0.7731457211295969,h00,7774033729568193838,Mb
p1,0.9,0.0255060324485104,0.0255060324485104,0.172837752346565,0.0527433537200843,0.0645515672395061,0.0550061804169423,0.0439934994795395,0.0690595631364865,0.0122680607999544,0.0053342761825644,0.0053342761825644,0.7598880064365383,h00,7774033729568193838,Mb
p1,1.0,0.018128338980626,0.018128338980626,0.1812491324476847,0.0428413025023727,0.052432638883501,0.05831849472662,0.0346302998923184,0.0543615172728254,0.0128185372796312,0.0028675745998873,0.0028675745998873,0.747613835546064,h00,7774033729568193838,Mb
p1,1.1,0.013322140727292,0.013322140727292,0.1890418658315653,0.0363845796161809,0.0445303810227886,0.0612867172332304,0.0278190224579843,0.0436693957189289,0.0132290202297268,0.0015355732194868,0.0015355732194868,0.7364423967054773,h00,7774033729568193838,Mb
p1,1.2,0.0101264599931455,0.0101264599931455,0.1961919575806935,0.0321796930674618,0.0393841019631623,0.063910895014058,0.0227160962402999,0.0356589882841917,0.0135234878520688,0.0008250773496126,0.0008250773496126,0.7263736595531797,h00,7774033729568193838,Mb
p1,1.3,0.0079332828933984,0.0079332828933984,0.2027166404836281,0.0294264638256941,0.0360144781150287,0.0662147182428139,0.018769530663098,0.029463798133933,0.0137263607019108,0.0004470337797675,0.0004470337797675,0.7173422805716471,h00,7774033729568193838,Mb
p2,0.7,0.0508645143400323,0.0508645143400323,0.2495349985750764,0.0696365265056698,0.0704823142769938,0.1125138888297825,0.056838958054717,0.096991249524563,0.0090046597530824,0.0181415238377857,0.0181415238377857,0.6289464528420585,h00,7774033729568193838,Mb
p2,0.8,0.0319441116512375,0.0319441116512375,0.2586870381067285,0.0449843572636144,0.0455307259753182,0.1189634390331295,0.0437638578281104,0.0746796106057664,0.0094437402339631,0.01032442237747,0.01032442237747,0.6129057826261788,h00,7774033729568193838,Mb
p2,0.9,0.01963054559291,0.01963054559291,0.2674951067239385,0.0283931916206083,0.0287380481989962,0.1254467618957952,0.0348390673180658,0.0594501515702775,0.0098199560633446,0.00565033702775,0.00565033702775,0.5972381753169216,h00,7774033729568193838,Mb
p2,1.0,0.012140598915884,0.012140598915884,0.2758701415632172,0.0179215943761207,0.0181392655628752,0.1318171563411061,0.0289629772005044,0.0494230620118698,0.0101321900696753,0.0030380702345046,0.0030380702345046,0.5821805120260014,h00,7774033729568193838,Mb
p2,1.1,0.0077026638088585,0.0077026638088585,0.283740119175995,0.0114594979101144,0.0115986820952575,0.1379631376472277,0.0250591433320201,0.0427614739427132,0.0103819317044985,0.0016235074859752,0.0016235074859752,0.5679148114722787,h00,7774033729568193838,Mb
p2,1.2,0.0050819978686958,0.0050819978686958,0.2910578849487454,0.0074739081454355,0.0075646843577283,0.1438030099336933,0.0223759020846281,0.0381827319976223,0.0105727454622229,0.0008676631547411,0.0008676631547411,0.5545663596553382,h00,7774033729568193838,Mb
p2,1.3,0.0035184323727032,0.0035184323727032,0.2978034941536012,0.0049886366594168,0.0050492273880737,0.1492809326659226,0.0204453396842246,0.0348883778097778,0.0107106851860175,0.0004655584939108,0.0004655584939108,0.5422048879944587,h00,7774033729568193838,Mb
p3,0.7,0.0474786423427988,0.0474786423427988,0.2515878273047194,0.0699902140687201,0.0701304750187576,0.1355274824762846,0.0572174143119954,0.0912519107561996,0.0103112016502513,0.0183483282396516,0.0183483282396516,0.6025734885687446,h00,7774033729568193838,Mb
p3,0.8,0.0306391282958275,0.0306391282958275,0.2621159009020641,0.0464532583402864,0.0465463510423711,0.141820404961568,0.0420042233241695,0.0669894940945808,0.0109902178247855,0.0105659164865248,0.0105659164865248,0.5850734763115822,h00,7774033729568193838,Mb
p3,0.9,0.0195058021458142,0.0195058021458142,0.2728920075496183,0.0307587764789962,0.0308204173136235,0.1481377944377757,0.0309901284661079,0.0494239117778446,0.0115737008233147,0.0059061103389618,0.0059061103389618,0.5673964971892911,h00,7774033729568193838,Mb
p3,1.0,0.0125670622059232,0.0125670622059232,0.2836381739695032,0.020859027880793,0.0209008295398728,0.1542889856047207,0.023266791594943,0.037106521078142,0.0120341689981879,0.0032983088134124,0.0032983088134124,0.550038671427588,h00,7774033729568193838,Mb
p3,1.1,0.0083162986937488,0.0083162986937488,0.2940817027535909,0.0146896261504679,0.014719064279026,0.1601530721460247,0.0178036518762245,0.0283937551474271,0.0123778991369659,0.0018821027998198,0.0018821027998198,0.5333873259634184,h00,7774033729568193838,Mb
p3,1.2,0.0056973495837953,0.0056973495837953,0.3039914005794391,0.0107974872230702,0.0108191254740182,0.1656665905273932,0.0138401862535961,0.0220727108354766,0.0126270439032311,0.0011200722906742,0.0011200722906742,0.5177149649899365,h00,7774033729568193838,Mb
p3,1.3,0.0040534861120797,0.0040534861120797,0.3132041578604628,0.0082770468076545,0.0082936340758061,0.1708045798465536,0.0108838990373781,0.0173579424303013,0.0128062020605906,0.0007083859165936,0.0007083859165936,0.503185060232393,h00,7774033729568193838,Mb
p1,0.7,0.0512786915156438,0.0513814544244928,0.1631380480966088,0.1182341520903801,0.1622435309240216,0.0543022007371921,0.1071333770822931,0.2125927951476755,0.0117555625052564,0.0167329233029418,0.0167329233029418,0.7708041886609426,h00,7788896702398618105,Mb
p1,0.8,0.0350743180163018,0.0351446072307633,0.1702401359607087,0.1011815410033675,0.1388435590435099,0.0597274900379714,0.0882000922180176,0.1750220579951288,0.0127872068828367,0.0100467414826518,0.0100467414826518,0.7572451671184831,h00,7788896702398618105,Mb
p1,0.9,0.0235688076553302,0.0236160397347998,0.1770644798325185,0.0877198302262562,0.1203711003660294,0.0650088648000928,0.0714760665058956,0.1418353194726367,0.0137379316402306,0.0057722577314301,0.0057722577314301,0.7441887237271578,h00,7788896702398618105,Mb
p1,1.0,0.015945061770022,0.0159770158016253,0.1834813699420873,0.0780477819582177,0.107098900798221,0.070047435856019,0.0578063798194179,0.1147095349541574,0.0145979870566501,0.003239011232386,0.003239011232386,0.7318732071452434,h00,7788896702398618105,Mb
p1,1.1,0.0110400408989465,0.0110621652294053,0.1894056277984303,0.0714811858397085,0.0980880716800444,0.0747750998991286,0.047000174367415,0.0932659710103391,0.0153730532162608,0.0017995792623919,0.0017995792623919,0.7204462190861802,h00,7788896702398618105,Mb
p1,1.2,0.0078903406311162,0.0079061529369902,0.1947951087065947,0.0671633439058074,0.0921630330263023,0.0791551862933493,0.0385069457336033,0.076412220440119,0.0160734381089291,0.0009977068074572,0.0009977068074572,0.7099762668911269,h00,7788896702398618105,Mb
p1,1.3,0.0058378117885055,0.0058495108101258,0.199643329271907,0.0643820424492431,0.0883464693609058,0.0831779627968847,0.0317830703575367,0.0630695302407368,0.0167088004045241,0.0005542629491723,0.0005542629491723,0.7004699075266843,h00,7788896702398618105,Mb
