hXX,simID,pop,class,length_Mb,length_cM
h00,5966097897883737573,p1,C,1.573533578590786,2.132159268292683
h00,5966097897883737573,p2,A,0.0672556856657721,0.04728398977704061
h00,5966097897883737573,p2,B,0.2546974007645498,0.36735586772642725
h00,5966097897883737573,p2,C,1.0603157486979167,1.6726261067708335
h00,5966097897883737573,p3,A,0.07578632145701757,0.05395763022845839
h00,5966097897883737573,p3,B,0.24175252216843252,0.365843584088282
h00,5966097897883737573,p3,C,0.8374938810861424,1.734909288389513
h00,5967626245496002603,p1,A,0.03892630450681042,0.024318055583798136
h00,5967626245496002603,p1,B,0.3225008945345209,0.41171871090466117
h00,5967626245496002603,p1,C,1.3165556954022988,2.0893735632183907
h00,5967626245496002603,p2,A,0.06658817947076673,0.04701687772351893
h00,5967626245496002603,p2,B,0.25170070113468246,0.3709763239662033
h00,5967626245496002603,p2,C,1.0580706690647481,1.7239426258992807
h00,5967626245496002603,p3,A,0.07494728589181279,0.054133023937142526
h00,5967626245496002603,p3,B,0.2495907125439485,0.3683756704503675
h00,5967626245496002603,p3,C,0.9315625319361277,1.6846388123752494
h00,5986974206251402170,p1,A,0.04021611860492478,0.024379975099297072
h00,5986974206251402170,p1,B,0.3187542953466892,0.39721772226530566
h00,5986974206251402170,p1,C,1.283861082051282,1.806514512820513
h00,5986974206251402170,p2,A,0.06822851626876723,0.048193564808215975
h00,5986974206251402170,p2,B,0.24572199068057143,0.3645761321054077
h00,5986974206251402170,p2,C,0.8757358112745098,1.6481685171568627
h00,5986974206251402170,p3,A,0.07547509108782674,0.05454644128030443
h00,5986974206251402170,p3,B,0.2682091760315976,0.3696056556432243
h00,5986974206251402170,p3,C,0.9054275555555557,1.6890307232704402
h00,5987750805416027596,p1,A,0.04050832132327904,0.024432537275679143
h00,5987750805416027596,p1,B,0.2966895825794462,0.40135061298730806
h00,5987750805416027596,p1,C,1.2687062873563217,1.910515603448276
h00,5987750805416027596,p2,A,0.0683268777710372,0.04750702161741612
h00,5987750805416027596,p2,B,0.26204323296424276,0.36904699732421115
h00,5987750805416027596,p2,C,1.3168228793103447,1.9452142672413795
h00,5987750805416027596,p3,A,0.07756999773827146,0.0550488259724742
h00,5987750805416027596,p3,B,0.25533311494969924,0.36838539848712704
h00,5987750805416027596,p3,C,0.7891761451310861,1.6701254119850188
h00,5999603022608345824,p1,A,0.039828944330363825,0.02349199747957841
h00,5999603022608345824,p1,B,0.32358424529826957,0.40594730575234195
h00,5999603022608345824,p1,C,1.2554121341463416,1.9053180216802168
h00,5999603022608345824,p2,A,0.06849420567822198,0.04915682577900316
h00,5999603022608345824,p2,B,0.24809974602850493,0.36818627147038363
h00,5999603022608345824,p2,C,0.926042973880597,1.669887947761194
h00,5999603022608345824,p3,A,0.07697475690217005,0.05542069429170637
h00,5999603022608345824,p3,B,0.24526514434457547,0.37283097455304803
h00,5999603022608345824,p3,C,0.9020332909836066,1.647780819672131
h00,6021051998319135647,p1,A,0.03943185251722288,0.023807061849641244
h00,6021051998319135647,p1,B,0.32376395082630427,0.4095755044749409
h00,6021051998319135647,p1,C,1.302284375,1.8953401805555556
h00,6021051998319135647,p2,A,0.06641430899011302,0.04650736213131569
h00,6021051998319135647,p2,B,0.2528971291885742,0.3693082775475781
h00,6021051998319135647,p2,C,0.9767709529262087,1.8837649491094148
h00,6021051998319135647,p3,A,0.07417493738398834,0.05221997958272912
h00,6021051998319135647,p3,B,0.25019187724406666,0.3649982069729001
h00,6021051998319135647,p3,C,1.1079802878787879,1.818566645021645
h00,6057075743393249859,p1,A,0.039810082186928816,0.023779831370020557
h00,6057075743393249859,p1,B,0.3104363469462408,0.39886510156117316
h00,6057075743393249859,p1,C,1.4331891459854014,2.0879440145985404
h00,6057075743393249859,p2,A,0.06785117211775528,0.04685386087697588
h00,6057075743393249859,p2,B,0.2523075722826671,0.3701273145561252
h00,6057075743393249859,p2,C,0.9383638084415584,1.7410693614718615
h00,6057075743393249859,p3,A,0.0753827924018175,0.05329227202159834
h00,6057075743393249859,p3,B,0.25068402534217593,0.3719560398633425
h00,6057075743393249859,p3,C,0.8656097185990339,1.6869412198067633
h00,6058931797855114365,p1,A,0.0402018543873175,0.024018609407600148
h00,6058931797855114365,p1,B,0.320452903250383,0.412562589242528
h00,6058931797855114365,p1,C,1.3150783997395834,1.9641621223958334
h00,6058931797855114365,p2,A,0.06885001014165947,0.04747893749427654
h00,6058931797855114365,p2,B,0.2580201981001996,0.37032594236723704
h00,6058931797855114365,p2,C,0.9561831235431235,1.6605020046620047
h00,6058931797855114365,p3,A,0.07641646448082771,0.0551329717708372
h00,6058931797855114365,p3,B,0.2510099871375174,0.3753754011096819
h00,6058931797855114365,p3,C,0.9489676312335958,1.6187641469816272
h00,6076716814428451044,p1,A,0.04029110239107202,0.023919348057305577
h00,6076716814428451044,p1,B,0.31111410939074585,0.4046477813815112
h00,6076716814428451044,p1,C,1.3128645025445294,1.9303025954198474
h00,6076716814428451044,p2,A,0.06853121272805703,0.046470592131716414
h00,6076716814428451044,p2,B,0.2629102321307666,0.36762539923417686
h00,6076716814428451044,p2,C,0.831071181547619,1.6587363591269841
h00,6076716814428451044,p3,A,0.0742006138915662,0.052696464533292645
h00,6076716814428451044,p3,B,0.2495598952147035,0.36832518181171947
h00,6076716814428451044,p3,C,1.009653544,1.7130244000000001
h00,6091988916623446105,p1,A,0.03994309962388956,0.024562894616724687
h00,6091988916623446105,p1,B,0.31039825318868675,0.39861992918282135
h00,6091988916623446105,p1,C,1.299974968915344,2.054152361111111
h00,6091988916623446105,p2,A,0.06814843319503953,0.047729067480964275
h00,6091988916623446105,p2,B,0.2637670832473655,0.3689956982805641
h00,6091988916623446105,p2,C,1.0351493724279834,1.7780137345679012
h00,6091988916623446105,p3,A,0.07624841794389156,0.05488811248770566
h00,6091988916623446105,p3,B,0.24716502178358457,0.3642724539740359
h00,6091988916623446105,p3,C,0.9565071174242424,1.7033955303030304
h00,6096569785520920641,p1,A,0.04013874436125569,0.024256449847674645
h00,6096569785520920641,p1,B,0.30148051302353246,0.39903015104625017
h00,6096569785520920641,p1,C,1.1148300724043716,1.6980388524590164
h00,6096569785520920641,p2,A,0.06757560978120622,0.04668050487132109
h00,6096569785520920641,p2,B,0.25398212579803553,0.3691450248623195
h00,6096569785520920641,p2,C,0.7978180847222222,1.556538263888889
h00,6096569785520920641,p3,A,0.07670806762090454,0.054831415403627425
h00,6096569785520920641,p3,B,0.248969528517291,0.3649878197638856
h00,6096569785520920641,p3,C,1.0846429166666667,1.745884
h00,6102556247954396050,p1,A,0.03986883681105989,0.023837303798441036
h00,6102556247954396050,p1,B,0.3077783132655389,0.40367606273263584
h00,6102556247954396050,p1,C,1.3031439363636363,1.9902283484848484
h00,6102556247954396050,p2,A,0.06876932753805075,0.047818650214271806
h00,6102556247954396050,p2,B,0.25783663426923004,0.36859971592266316
h00,6102556247954396050,p2,C,0.902289654109589,1.5994529452054793
h00,6102556247954396050,p3,A,0.07556861287852007,0.05464830114477178
h00,6102556247954396050,p3,B,0.2500504337398252,0.37156878356521994
h00,6102556247954396050,p3,C,1.0293460277777777,1.8162472916666665
h00,6142107552244125784,p1,A,0.04006353668610054,0.023776782510039753
h00,6142107552244125784,p1,B,0.32087651499533754,0.4065838648762678
h00,6142107552244125784,p1,C,1.1801158941798942,1.77129123015873
h00,6142107552244125784,p2,A,0.07016753756022574,0.047912453839134284
h00,6142107552244125784,p2,B,0.26803648979265376,0.37073875204981754
h00,6142107552244125784,p2,C,0.9371381876247505,1.7417958483033933
h00,6142107552244125784,p3,A,0.07568888413461501,0.05333207026899018
h00,6142107552244125784,p3,B,0.25012845337040485,0.364962733694921
h00,6142107552244125784,p3,C,0.9835210547445254,1.7831294403892946
h00,6142901293428679179,p1,A,0.04018861651882047,0.024710996925546416
h00,6142901293428679179,p1,B,0.30261226061305474,0.41185152880304504
h00,6142901293428679179,p1,C,1.416909606442577,2.0700108963585433
h00,6142901293428679179,p2,A,0.0694316117522465,0.049388603317094576
h00,6142901293428679179,p2,B,0.2578375948094433,0.36539528545789796
h00,6142901293428679179,p2,C,0.9162568358974359,1.7233028333333333
h00,6142901293428679179,p3,A,0.07531494878385755,0.055161004220485026
h00,6142901293428679179,p3,B,0.2470235598300266,0.36698561921905004
h00,6142901293428679179,p3,C,0.7883467218390805,1.5494778620689655
h00,6149702160903447389,p1,A,0.04033733989008351,0.024042836827829105
h00,6149702160903447389,p1,B,0.30655095662028875,0.4011402350104514
h00,6149702160903447389,p1,C,1.4106811099033816,1.9099342512077293
h00,6149702160903447389,p2,A,0.067847954116647,0.04607003542534446
h00,6149702160903447389,p2,B,0.2538859531104475,0.366834471499752
h00,6149702160903447389,p2,C,1.0668773603603605,1.7693553941441442
h00,6149702160903447389,p3,A,0.07394806788129038,0.05330441277474994
h00,6149702160903447389,p3,B,0.24861353479837833,0.3701234263229962
h00,6149702160903447389,p3,C,0.8315419161793373,1.6424419298245614
h00,6153988684505601336,p1,A,0.04017739463128587,0.023638157031847122
h00,6153988684505601336,p1,B,0.31035464632176546,0.40910018668539877
h00,6153988684505601336,p1,C,1.314608784237726,2.0091229715762275
h00,6153988684505601336,p2,A,0.067759231026069,0.04584617373945629
h00,6153988684505601336,p2,B,0.25320625207148423,0.3629913474215878
h00,6153988684505601336,p2,C,0.8896383227513228,1.661009484126984
h00,6153988684505601336,p3,A,0.07457732125125827,0.05259688032952413
h00,6153988684505601336,p3,B,0.24997715007798035,0.3679419226917655
h00,6153988684505601336,p3,C,0.8932714714714715,1.6391386336336338
h00,6182275259578982702,p1,A,0.04003534747134372,0.024798150524044545
h00,6182275259578982702,p1,B,0.3146906870246362,0.40273177910383595
h00,6182275259578982702,p1,C,1.2921320356125356,1.7939102421652422
h00,6182275259578982702,p2,A,0.0691361102837933,0.04847039304399715
h00,6182275259578982702,p2,B,0.258212016305193,0.3711270184754093
h00,6182275259578982702,p2,C,0.9516360227272728,1.6115903787878787
h00,6182275259578982702,p3,A,0.07638365787156629,0.05571407470005957
h00,6182275259578982702,p3,B,0.24662823377134888,0.36768580582644766
h00,6182275259578982702,p3,C,0.9688609254385966,1.7039603070175438
h00,6187119608957122884,p1,A,0.03987341198124343,0.024550498870714938
h00,6187119608957122884,p1,B,0.3057194016616043,0.39843202018747137
h00,6187119608957122884,p1,C,1.2006441091127098,1.8314987410071943
h00,6187119608957122884,p2,A,0.06882657747434344,0.04858777001084078
h00,6187119608957122884,p2,B,0.2562608769408664,0.3698589260024278
h00,6187119608957122884,p2,C,1.071598096692112,1.6663112213740456
h00,6187119608957122884,p3,A,0.07580433191366526,0.054343442269549964
h00,6187119608957122884,p3,B,0.2461666064660714,0.36584736959428166
h00,6187119608957122884,p3,C,0.8204488364779875,1.7621266981132075
h00,6216102812433735615,p1,A,0.040486257835815595,0.02523280754658141
h00,6216102812433735615,p1,B,0.3250910912493006,0.4026738288893306
h00,6216102812433735615,p1,C,1.2860764406779661,1.9059428389830508
h00,6216102812433735615,p2,A,0.06820156918285918,0.047643953365641076
h00,6216102812433735615,p2,B,0.2553585200427898,0.37115958454356746
h00,6216102812433735615,p2,C,0.9496398750000001,1.6949916216216216
h00,6216102812433735615,p3,A,0.07421914197532782,0.053032395844261525
h00,6216102812433735615,p3,B,0.2538479442834665,0.3646209422992811
h00,6216102812433735615,p3,C,0.8692197902494332,1.6791086621315192
h00,6245060847863644573,p1,A,0.04087520467406545,0.02461282625544782
h00,6245060847863644573,p1,B,0.3150612768526786,0.4093505127868717
h00,6245060847863644573,p1,C,1.320537837535014,1.9380599159663865
h00,6245060847863644573,p2,A,0.06878883718023221,0.04809405688527987
h00,6245060847863644573,p2,B,0.25308856240421357,0.36450822302094565
h00,6245060847863644573,p2,C,0.977450418079096,1.8014878813559323
h00,6245060847863644573,p3,A,0.07482510517553327,0.053941718580172944
h00,6245060847863644573,p3,B,0.24892670467310563,0.36790061877974134
h00,6245060847863644573,p3,C,0.8506613320413436,1.6511523449612402
h00,6248453267288648286,p1,A,0.04107843197928229,0.02437206800383663
h00,6248453267288648286,p1,B,0.29905266611108133,0.3932125777563862
h00,6248453267288648286,p1,C,1.2763049962121213,1.982534659090909
h00,6248453267288648286,p2,A,0.06932148458581433,0.04908599392352274
h00,6248453267288648286,p2,B,0.2555339073769608,0.36474768933706475
h00,6248453267288648286,p2,C,0.9611269117647058,1.663885625
h00,6248453267288648286,p3,A,0.07898333241584718,0.05680326893179823
h00,6248453267288648286,p3,B,0.253833831935221,0.365932060882516
h00,6248453267288648286,p3,C,0.8059637671232877,1.6906625114155251
h00,6268286312611743201,p1,A,0.03969658233791529,0.02386713326738312
h00,6268286312611743201,p1,B,0.30640932000981835,0.40738386117411224
h00,6268286312611743201,p1,C,1.268226825,1.8470843750000001
h00,6268286312611743201,p2,A,0.06922152488733188,0.048110592884747574
h00,6268286312611743201,p2,B,0.25849402046742015,0.3645138514021681
h00,6268286312611743201,p2,C,1.1203876653645832,1.7847259114583334
h00,6268286312611743201,p3,A,0.07501782879513176,0.05509659068792643
h00,6268286312611743201,p3,B,0.25508699425255643,0.3681243378787741
h00,6268286312611743201,p3,C,0.983993843537415,1.7723456916099771
h00,6279418848049494834,p1,A,0.040087216441945746,0.024503740909045467
h00,6279418848049494834,p1,B,0.30010740998476,0.40141678463983466
h00,6279418848049494834,p1,C,1.4105832551020407,1.9839378571428572
h00,6279418848049494834,p2,A,0.0669070931243795,0.04642201472580463
h00,6279418848049494834,p2,B,0.2580992089710927,0.3659505057801747
h00,6279418848049494834,p2,C,0.9454881876379692,1.760848719646799
h00,6279418848049494834,p3,A,0.07592624912325568,0.055347629245567284
h00,6279418848049494834,p3,B,0.24945612698860342,0.3650602590427623
h00,6279418848049494834,p3,C,0.8430894771929826,1.756432456140351
h00,6279972912461099210,p1,A,0.04039247227469001,0.024605175529231894
h00,6279972912461099210,p1,B,0.3165284191141674,0.40235860250665484
h00,6279972912461099210,p1,C,1.5163200574494948,2.0444556502525253
h00,6279972912461099210,p2,A,0.06698499102601861,0.048965159510267676
h00,6279972912461099210,p2,B,0.2582177289058946,0.37020929311115597
h00,6279972912461099210,p2,C,1.1870676866666665,2.023103
h00,6279972912461099210,p3,A,0.07572202168426516,0.05396611534149408
h00,6279972912461099210,p3,B,0.25974864087888083,0.3707418785571303
h00,6279972912461099210,p3,C,0.9941828254716981,1.6369934905660377
h00,6294659728424314545,p1,A,0.03990262330357391,0.02451437899296906
h00,6294659728424314545,p1,B,0.3051948442146164,0.40560936547701715
h00,6294659728424314545,p1,C,1.4627522477477477,2.0743098423423425
h00,6294659728424314545,p2,A,0.06733117615915082,0.04799451267400108
h00,6294659728424314545,p2,B,0.25713392524418605,0.3644935428357234
h00,6294659728424314545,p2,C,1.133099354477612,1.8553224129353234
h00,6294659728424314545,p3,A,0.07459729546190792,0.05381122210080219
h00,6294659728424314545,p3,B,0.25174900179921367,0.3695123219721554
h00,6294659728424314545,p3,C,0.8453205502793296,1.821304925512104
h00,6298264654517554389,p1,A,0.03978788123246448,0.024016705598869103
h00,6298264654517554389,p1,B,0.3022155110572213,0.4056511710194983
h00,6298264654517554389,p1,C,1.240414314049587,1.8924980991735536
h00,6298264654517554389,p2,A,0.06830688260798945,0.04760360469320915
h00,6298264654517554389,p2,B,0.2682024471953681,0.3752009683031853
h00,6298264654517554389,p2,C,0.8197603447488585,1.6978023401826485
h00,6298264654517554389,p3,A,0.07767904336012245,0.055188438183898465
h00,6298264654517554389,p3,B,0.25034029922782697,0.3701194478179259
h00,6298264654517554389,p3,C,0.8267499746376812,1.6292250000000001
h00,6316607662922444508,p1,A,0.03950473628594071,0.023572468216713813
h00,6316607662922444508,p1,B,0.3121391003534747,0.40240385760971054
h00,6316607662922444508,p1,C,1.605325812,2.35169392
h00,6316607662922444508,p2,A,0.06810582646681355,0.047943752567245035
h00,6316607662922444508,p2,B,0.25641008261474874,0.3721727721965623
h00,6316607662922444508,p2,C,0.8597955471014493,1.5958373188405797
h00,6316607662922444508,p3,A,0.0751430129519663,0.054741927426352276
h00,6316607662922444508,p3,B,0.25517950568892944,0.3742711542669418
h00,6316607662922444508,p3,C,0.7985652132216015,1.6885543202979514
h00,631848876776257220,p1,A,0.03992175246163709,0.024050719143862125
h00,631848876776257220,p1,B,0.3141965890102322,0.4018549252246491
h00,631848876776257220,p1,C,1.287060200680272,1.9611168820861677
h00,631848876776257220,p2,A,0.06980480354058821,0.04901987809182128
h00,631848876776257220,p2,B,0.26336941659876184,0.3710338195802336
h00,631848876776257220,p2,C,1.2779520867768595,1.9702368181818182
h00,631848876776257220,p3,A,0.07720854028841498,0.05445346465874603
h00,631848876776257220,p3,B,0.2612354988141711,0.37088796145507563
h00,631848876776257220,p3,C,1.0518815042735044,1.779078717948718
h00,6321062789491697069,p1,A,0.040537277342154364,0.024745835037082425
h00,6321062789491697069,p1,B,0.3153988462367247,0.4007285770230699
h00,6321062789491697069,p1,C,1.6066603107769424,2.350120275689223
h00,6321062789491697069,p2,A,0.06859054250852577,0.04823689619013108
h00,6321062789491697069,p2,B,0.25957075285234105,0.3618713179242075
h00,6321062789491697069,p2,C,1.1496816976190478,1.8516885476190477
h00,6321062789491697069,p3,A,0.07622819330300437,0.05507855889330321
h00,6321062789491697069,p3,B,0.2502244600316,0.3663352020842617
h00,6321062789491697069,p3,C,0.8781266337868482,1.643358095238095
h00,6330842358142281215,p1,A,0.039158104238185554,0.022665670904889752
h00,6330842358142281215,p1,B,0.3209860582590262,0.40795505983219527
h00,6330842358142281215,p1,C,1.2726242236842105,1.8905083771929825
h00,6330842358142281215,p2,A,0.0662710890195108,0.04617923653901913
h00,6330842358142281215,p2,B,0.26473481890356665,0.3743453873784243
h00,6330842358142281215,p2,C,0.9604188764367817,1.7119755747126437
h00,6330842358142281215,p3,A,0.07315427907322385,0.05252849756844545
h00,6330842358142281215,p3,B,0.24956372632334525,0.36602103604731706
h00,6330842358142281215,p3,C,0.8957360075757577,1.5964432196969696
h00,6365740906042809987,p1,A,0.03976571870128528,0.02446827699179199
h00,6365740906042809987,p1,B,0.3105930023809524,0.4079774195740201
h00,6365740906042809987,p1,C,1.2057801050724637,1.8507755797101448
h00,6365740906042809987,p2,A,0.07026074609581105,0.05035399303397332
h00,6365740906042809987,p2,B,0.24459848671481868,0.3691030645119589
h00,6365740906042809987,p2,C,1.1424959550724638,1.6537372463768114
h00,6365740906042809987,p3,A,0.07566317359919839,0.054943994826103744
h00,6365740906042809987,p3,B,0.25414905629860846,0.3661272992196831
h00,6365740906042809987,p3,C,0.8564760635359115,1.8493131767955802
h00,6369446958740231179,p1,A,0.0401381717322952,0.024205243418311116
h00,6369446958740231179,p1,B,0.30779670185130864,0.4024569292363352
h00,6369446958740231179,p1,C,1.1882729357142858,1.8376364047619047
h00,6369446958740231179,p2,A,0.06708591864981603,0.04733096234700028
h00,6369446958740231179,p2,B,0.25760753732180824,0.37782395244702077
h00,6369446958740231179,p2,C,0.9440253096539162,1.8365450227686704
h00,6369446958740231179,p3,A,0.0752122386708799,0.05430739242835603
h00,6369446958740231179,p3,B,0.25172363980629586,0.37181961367538163
h00,6369446958740231179,p3,C,0.7855480008547009,1.808416811965812
h00,6388046067934644878,p1,A,0.03965160475817893,0.023323501061412795
h00,6388046067934644878,p1,B,0.3117912614676788,0.4087141472994512
h00,6388046067934644878,p1,C,1.158773231958763,1.719570859106529
h00,6388046067934644878,p2,A,0.06716765355249982,0.046308972505058436
h00,6388046067934644878,p2,B,0.2545742047245128,0.3636769359014464
h00,6388046067934644878,p2,C,1.0515485260416666,1.7878128776041666
h00,6388046067934644878,p3,A,0.07565899737949643,0.054829450676138265
h00,6388046067934644878,p3,B,0.25509298405162373,0.3663990326089286
h00,6388046067934644878,p3,C,0.8663725565891472,1.7805820465116278
h00,6390219985221663186,p1,A,0.04062061033492973,0.023794006727235053
h00,6390219985221663186,p1,B,0.32071761353174605,0.415240525630787
h00,6390219985221663186,p1,C,0.9934299596949892,1.6320669934640524
h00,6390219985221663186,p2,A,0.0694579481575559,0.04829598326236102
h00,6390219985221663186,p2,B,0.26155151396971577,0.37649195204443936
h00,6390219985221663186,p2,C,0.8369535958083832,1.6029751097804392
h00,6390219985221663186,p3,A,0.07705870780457454,0.054549159187670705
h00,6390219985221663186,p3,B,0.25520198588772025,0.36852055257306465
h00,6390219985221663186,p3,C,0.8485847781456953,1.585517715231788
h00,6401605579492917020,p1,A,0.04045738157450783,0.024412373985065256
h00,6401605579492917020,p1,B,0.3068498006190148,0.4045030008666208
h00,6401605579492917020,p1,C,1.420107757751938,1.8918337596899224
h00,6401605579492917020,p2,A,0.06715069030243385,0.04749315119059258
h00,6401605579492917020,p2,B,0.2514961018345641,0.36471821554928713
h00,6401605579492917020,p2,C,1.2714993533333334,1.7810299600000001
h00,6401605579492917020,p3,A,0.076705490661171,0.05396392603112266
h00,6401605579492917020,p3,B,0.2516749817016295,0.368585126600278
h00,6401605579492917020,p3,C,0.8331429591611479,1.7388839293598235
h00,641636437544024340,p1,A,0.04109539991932921,0.0246627027186175
h00,641636437544024340,p1,B,0.3041395097820891,0.40020135777007587
h00,641636437544024340,p1,C,1.569507128205128,2.1442378632478634
h00,641636437544024340,p2,A,0.06974287013741681,0.04802187688990918
h00,641636437544024340,p2,B,0.25449280868330737,0.3648880388281627
h00,641636437544024340,p2,C,1.0666911955380578,1.7129927559055118
h00,641636437544024340,p3,A,0.07491292642235313,0.053340089650950294
h00,641636437544024340,p3,B,0.256693066618678,0.37334241454279493
h00,641636437544024340,p3,C,0.9018268044077135,1.519821253443526
h00,643982821711063766,p1,A,0.03902283238493489,0.02343212023742935
h00,643982821711063766,p1,B,0.3125360674489097,0.4063842293634497
h00,643982821711063766,p1,C,1.1309726771653543,1.7397247047244095
h00,643982821711063766,p2,A,0.0676615080336712,0.0464988171412313
h00,643982821711063766,p2,B,0.2604528151546523,0.3676129753508587
h00,643982821711063766,p2,C,0.9733313880407124,1.628555903307888
h00,643982821711063766,p3,A,0.0746232674309473,0.05257114303369457
h00,643982821711063766,p3,B,0.25484433919046035,0.37290260474123094
h00,643982821711063766,p3,C,0.9356536139240507,1.6811483860759493
h00,647443937031552221,p1,A,0.03904160157764461,0.022857385110870307
h00,647443937031552221,p1,B,0.31006384718350755,0.40752152669376696
h00,647443937031552221,p1,C,1.4077926975308643,1.9295574444444443
h00,647443937031552221,p2,A,0.06781686391112537,0.04695510506671135
h00,647443937031552221,p2,B,0.2526308887526011,0.36894092874871715
h00,647443937031552221,p2,C,0.993143837962963,1.7817335185185186
h00,647443937031552221,p3,A,0.07427329438621615,0.05273808879481617
h00,647443937031552221,p3,B,0.2575750589975661,0.37275718597636337
h00,647443937031552221,p3,C,0.8215594691011235,1.6056101498127342
h00,6503596935745530043,p1,A,0.03947994894500786,0.02415656002638846
h00,6503596935745530043,p1,B,0.30607691716985763,0.39907071865733923
h00,6503596935745530043,p1,C,1.5105230833333332,2.0541842816091953
h00,6503596935745530043,p2,A,0.06720841686172252,0.046835228711530175
h00,6503596935745530043,p2,B,0.2581592378457331,0.36613818830797856
h00,6503596935745530043,p2,C,0.8817925357766142,1.7199097643979058
h00,6503596935745530043,p3,A,0.07524742610291858,0.054278833130224455
h00,6503596935745530043,p3,B,0.2431718583393111,0.3676990818709788
h00,6503596935745530043,p3,C,0.8521515632183908,1.614595603448276
h00,6506553296870930074,p1,A,0.03966131907671289,0.023805798418857174
h00,6506553296870930074,p1,B,0.3155322881975641,0.39943199042294764
h00,6506553296870930074,p1,C,1.244910317948718,1.881257576923077
h00,6506553296870930074,p2,A,0.06720261725870232,0.046242937167206656
h00,6506553296870930074,p2,B,0.2614290834594354,0.37274563938516975
h00,6506553296870930074,p2,C,0.9658894571428571,1.7234046785714285
h00,6506553296870930074,p3,A,0.07364405528854233,0.052933817018787216
h00,6506553296870930074,p3,B,0.2580381231712537,0.3717307601304442
h00,6506553296870930074,p3,C,0.8572180136612022,1.6429375683060108
h00,6507577593214617596,p1,A,0.04007012492200156,0.02433403907066548
h00,6507577593214617596,p1,B,0.30641211766992454,0.40067525992160186
h00,6507577593214617596,p1,C,1.2333428966942148,1.8604973966942149
h00,6507577593214617596,p2,A,0.06827339986814317,0.048618966636668565
h00,6507577593214617596,p2,B,0.25167009095432347,0.36743330529514945
h00,6507577593214617596,p2,C,1.036014076282051,1.7596751346153847
h00,6507577593214617596,p3,A,0.0762099294602119,0.05463016810445013
h00,6507577593214617596,p3,B,0.25878244228303426,0.36671897367985684
h00,6507577593214617596,p3,C,0.8857462024482109,1.6422722033898307
h00,6507597390382727529,p1,A,0.039852926001058504,0.024160617838283122
h00,6507597390382727529,p1,B,0.3170455255827563,0.40783801853464235
h00,6507597390382727529,p1,C,1.4506833177570093,1.9854393457943926
h00,6507597390382727529,p2,A,0.06706653373420687,0.04774758912367193
h00,6507597390382727529,p2,B,0.25630921624669517,0.3695043612594128
h00,6507597390382727529,p2,C,0.8236861868421053,1.820638543859649
h00,6507597390382727529,p3,A,0.07525097773529578,0.05543871239360005
h00,6507597390382727529,p3,B,0.25054022416041793,0.37163872508799295
h00,6507597390382727529,p3,C,0.9423939545454545,1.59522
h00,6519849540173404995,p1,A,0.03914418658926579,0.02347925304010339
h00,6519849540173404995,p1,B,0.31905675998558486,0.40252776641547755
h00,6519849540173404995,p1,C,1.2197393827160494,1.8976127777777778
h00,6519849540173404995,p2,A,0.06951285091567096,0.04762208308468664
h00,6519849540173404995,p2,B,0.2628032656105298,0.37275279057155253
h00,6519849540173404995,p2,C,1.0746903905109488,1.7470524452554743
h00,6519849540173404995,p3,A,0.0747852711195973,0.053422422726995863
h00,6519849540173404995,p3,B,0.2576602361048617,0.3699244075539998
h00,6519849540173404995,p3,C,0.8637946044303797,1.6176347257383967
h00,6533009675320697226,p1,A,0.04078580482819883,0.024590777590641856
h00,6533009675320697226,p1,B,0.31009765617703006,0.4020072111709629
h00,6533009675320697226,p1,C,1.4640253552971576,1.9913325322997415
h00,6533009675320697226,p2,A,0.06970164757949723,0.04802414026597799
h00,6533009675320697226,p2,B,0.24844713137277305,0.3625223653517858
h00,6533009675320697226,p2,C,1.0385090646551725,1.8391193103448276
h00,6533009675320697226,p3,A,0.07704496666348677,0.054437524732242636
h00,6533009675320697226,p3,B,0.25722362853940905,0.36662275333714883
h00,6533009675320697226,p3,C,0.9012057052845528,1.7358160060975611
h00,6545518064646104054,p1,A,0.04021676972005729,0.024238874799980156
h00,6545518064646104054,p1,B,0.3016971276633406,0.3948475603586248
h00,6545518064646104054,p1,C,1.4346809685990338,1.963029420289855
h00,6545518064646104054,p2,A,0.06847582638226243,0.04846728323929071
h00,6545518064646104054,p2,B,0.2569309456030867,0.36824906724322726
h00,6545518064646104054,p2,C,1.0506093289473684,1.5941044298245612
h00,6545518064646104054,p3,A,0.07624024404752076,0.05519040615597387
h00,6545518064646104054,p3,B,0.2572771739402875,0.37350757334476764
h00,6545518064646104054,p3,C,0.9705495397286821,1.7113855620155038
h00,6549234978829928161,p1,A,0.03947878818417877,0.023484208186955475
h00,6549234978829928161,p1,B,0.31866809837071064,0.4040684559993084
h00,6549234978829928161,p1,C,1.2960130864197532,1.961157209876543
h00,6549234978829928161,p2,A,0.06864057793914222,0.04779581482863666
h00,6549234978829928161,p2,B,0.2584907239877979,0.363985497893979
h00,6549234978829928161,p2,C,0.9629549580419581,1.5782426223776223
h00,6549234978829928161,p3,A,0.07440798142756672,0.0536331278080156
h00,6549234978829928161,p3,B,0.2444786911574522,0.3638777833120645
h00,6549234978829928161,p3,C,0.984364540960452,1.666207683615819
h00,65804915343391885,p1,A,0.04033854878450122,0.024227161869403886
h00,65804915343391885,p1,B,0.3070321732754645,0.40312688826438164
h00,65804915343391885,p1,C,1.4484694801587303,1.9850835317460318
