hXX,simID,pop,tau,subset_value,Total_V_G,Total_V_A,Total_V_D,Total_cov,Total_check,ROH_V_G,Non_ROH_V_G,ROH_cov,ROH_check
h10,83234146314578314,p1,1.3,0.3,0.3946501131924271,0.3945656434994801,1.7125584222560626e-06,8.275713452486493e-05,5.551115123125783e-17,0.0021636221687327,0.3927618151261597,-0.0001376620512327,-1.1102230246251563e-16
h10,83234146314578314,p2,0.7,0.3,0.1669023678719144,0.1665637902974499,0.0010709674085835,-0.000732389834119,0.0,0.021621004618228,0.1483188093957329,-0.0015187230710233,5.551115123125783e-17
h10,83234146314578314,p2,0.8,0.3,0.1501714908671242,0.1503351923373444,0.000409992218649,-0.0005736936888693,-1.3877787807814454e-16,0.0164638434749971,0.1360951784803074,-0.0011937655440901,0.0
h10,83234146314578314,p2,0.9,0.3,0.133293059382674,0.1335321437627964,0.0001482840475016,-0.0003873684276239,1.3877787807814454e-16,0.0120794806929126,0.1229824022071556,-0.0008844117586971,2.775557561562892e-17
h10,83234146314578314,p2,1.0,0.3,0.117126119490701,0.1173144834435633,5.137330501209381e-05,-0.0002397372578744,-4.163336342344337e-17,0.0086096023001534,0.1097872005734028,-0.0006353416914275,0.0
h10,83234146314578314,p2,1.1,0.3,0.1022176187223478,0.1023405209695282,1.722524715652909e-05,-0.0001401274943368,1.1102230246251563e-16,0.0060030145052595,0.0971129329778398,-0.0004491643803758,-4.163336342344337e-17
h10,83234146314578314,p2,1.2,0.3,0.0888084137364044,0.0888814749670851,5.632702100436575e-06,-7.869393278108202e-05,1.3877787807814457e-17,0.0041177987105555,0.0853204981712874,-0.0003149415727193,-1.3877787807814457e-17
h10,83234146314578314,p2,1.3,0.3,0.0769330685155946,0.0769741869100168,1.8067376421699876e-06,-4.292513206436494e-05,1.3877787807814457e-17,0.0027912788020079,0.0745816174904102,-0.0002199138884117,0.0
h10,83234146314578314,p3,0.7,0.3,0.2356979510857012,0.2346933790756471,0.0017508524740904,-0.0007462804640362,0.0,0.0429801158076765,0.1635543120786688,0.0145817615996779,0.0
h10,83234146314578314,p3,0.8,0.3,0.1950158070851103,0.194776800643925,0.0007633680684884,-0.0005243616273031,-2.775557561562892e-17,0.0324579886947722,0.1352359775968696,0.0136609203967342,5.551115123125783e-17
h10,83234146314578314,p3,0.9,0.3,0.1562193528935522,0.1562264226268764,0.0003246532368902,-0.0003317229702144,5.551115123125783e-17,0.0236064606071597,0.1086319330628543,0.011990479611769,0.0
h10,83234146314578314,p3,1.0,0.3,0.1221327682829446,0.1221907462937334,0.000137339007698,-0.0001953170184868,-2.775557561562892e-17,0.0167261581737929,0.085356872048705,0.0100248690302233,4.163336342344337e-17
h10,83234146314578314,p3,1.1,0.3,0.0937504469411662,0.0938013432999517,5.852003667924976e-05,-0.0001094163954647,5.551115123125783e-17,0.0116397332559508,0.0659396148717716,0.0080855494067218,1.3877787807814457e-17
h10,83234146314578314,p3,1.2,0.3,0.0709787314033062,0.0710126781478194,2.527630719057807e-05,-5.9223051703799e-05,-1.3877787807814457e-17,0.0080015098096496,0.050277008671646,0.0063501064610052,0.0
h10,83234146314578314,p3,1.3,0.3,0.0531834253459753,0.0532036600440027,1.108402443947033e-05,-3.1318722466802394e-05,4.163336342344337e-17,0.0054558007654919,0.0379494595103059,0.0048890825350887,2.0816681711721685e-17
h10,83234146314578314,p1,0.7,1.0,1.135024936627004,1.1293290565654688,0.0031315157579095,0.0025643643036256,0.0,0.1050553865393842,1.0328942026619998,-0.00146232628719,0.0
h10,83234146314578314,p1,0.8,1.0,1.1765350554601808,1.173841551329364,0.0011509565320553,0.0015425475987603,-8.881784197001252e-16,0.1016518011227107,1.0812177397853218,-0.003167242723926,-2.220446049250313e-16
h10,83234146314578314,p1,0.9,1.0,1.2208168218873268,1.2195413455830866,0.0004009020007409,0.0008745743034992,0.0,0.09681146711489,1.1324412672909183,-0.0042179562592408,0.0
h10,83234146314578314,p1,1.0,1.0,1.266041220948643,1.2654267318714203,0.0001345219514261,0.0004799671257963,2.220446049250313e-16,0.0910508232765892,1.1843432190362353,-0.0046764106820908,2.220446049250313e-16
h10,83234146314578314,p1,1.1,1.0,1.3108401023566665,1.3105371285500689,4.399400858911031e-05,0.000258979798008,-4.440892098500626e-16,0.0847622229735806,1.2354776021076006,-0.0046998613622577,-4.440892098500626e-16
h10,83234146314578314,p1,1.2,1.0,1.354310478119105,1.35415780176378,1.4141340885851604e-05,0.0001385350144385,-8.881784197001252e-16,0.0782312766815421,1.284984592241179,-0.0044526954018078,2.220446049250313e-16
h10,83234146314578314,p1,1.3,1.0,1.3959456354086957,1.395867394721768,4.495094850057771e-06,7.374559207571351e-05,-1.7763568394002505e-15,0.0716683531681271,1.332409886447827,-0.0040663021036294,-2.220446049250313e-16
h10,83234146314578314,p2,0.7,1.0,0.7742569026507207,0.7761791786498489,0.0053588014280289,-0.0072810774271567,3.3306690738754696e-16,0.100725320418702,0.6957782027049516,-0.0111233102364664,0.0
h10,83234146314578314,p2,0.8,1.0,0.7764742382646248,0.7787589049021147,0.0022712101474416,-0.0045558767849317,-1.1102230246251563e-16,0.0781880764519082,0.7169442999918976,-0.0093290690895905,-1.1102230246251563e-16
h10,83234146314578314,p2,0.9,1.0,0.7785473882017071,0.7801464911922721,0.0009321887543904,-0.0025312917449561,-6.661338147750939e-16,0.05980117940453,0.7335233172691931,-0.0073885542360079,1.1102230246251563e-16
h10,83234146314578314,p2,1.0,1.0,0.778880067883125,0.7797771264448482,0.0003749875578515,-0.0012720461195743,3.3306690738754696e-16,0.0453703622022414,0.7448346002736224,-0.0056624472963694,0.0
h10,83234146314578314,p2,1.1,1.0,0.7775722798603171,0.7779974995061787,0.000148973681166,-0.0005741933270272,4.440892098500626e-16,0.0342871202096387,0.7518094388228846,-0.0042621395861032,-2.220446049250313e-16
h10,83234146314578314,p2,1.2,1.0,0.7752027000448721,0.7753657191252428,5.873858836963244e-05,-0.000221757668741,-7.771561172376097e-16,0.0258747742281449,0.7556889663954519,-0.0031805202893623,1.1102230246251563e-16
h10,83234146314578314,p2,1.3,1.0,0.772285413111202,0.7723221937262801,2.3060920138096748e-05,-5.984153521407839e-05,2.1094237467877974e-15,0.019528432653124,0.7574914717154019,-0.0023672456286619,0.0
h10,83234146314578314,p3,0.7,1.0,1.0837147263249147,1.0795256952814236,0.005589799612495,-0.0014007685690042,-4.440892098500626e-16,0.1887099689644111,0.8598497115438899,0.0175775229083068,0.0
h10,83234146314578314,p3,0.8,1.0,1.0411802480087906,1.040523843619058,0.0025420068360893,-0.0018856024463562,4.440892098500626e-16,0.1617200050128611,0.8497534333374761,0.0148534048292266,-2.220446049250313e-16
h10,83234146314578314,p3,0.9,1.0,0.997191157944107,0.9977818051192576,0.0011429561547183,-0.0017336033298694,-4.440892098500626e-16,0.136656208100063,0.8372531774592902,0.0116408861923769,2.220446049250313e-16
h10,83234146314578314,p3,1.0,1.0,0.9538326556472798,0.9547127490336308,0.000514251280845,-0.0013943446671962,-2.220446049250313e-16,0.1143485141865102,0.8224619206500111,0.0085111104053793,2.220446049250313e-16
h10,83234146314578314,p3,1.1,1.0,0.9119416577014922,0.9127594439841324,0.0002326650954917,-0.0010504513781335,-1.6653345369377348e-15,0.0949312136460071,0.805417181651099,0.0057966312021928,-4.440892098500626e-16
h10,83234146314578314,p3,1.2,1.0,0.8718682694191338,0.8725233006368004,0.0001059153550895,-0.0007609465727567,-5.551115123125784e-16,0.0782810868213777,0.7863482219556813,0.0036194803210373,-1.1102230246251563e-16
h10,83234146314578314,p3,1.3,1.0,0.8337607331503741,0.8342484859952787,4.844570379358631e-05,-0.0005361985486972,8.881784197001252e-16,0.0641756984659955,0.765644102459847,0.0019704661122658,1.1102230246251563e-16
h10,834878244070258374,p1,0.7,0.3,0.2623009958467826,0.2615641828690846,0.0004809403400262,0.0002558726376717,-5.551115123125783e-17,0.0922761670093755,0.1717210728473156,-0.0008481220049542,0.0
h10,834878244070258374,p1,0.8,0.3,0.2290094696978233,0.2287945783326334,0.0001443647994373,7.052656575249112e-05,2.775557561562892e-17,0.0935150206760086,0.1380175960301859,-0.0012615735041856,2.775557561562892e-17
h10,834878244070258374,p1,0.9,0.3,0.1994345167764527,0.1994002026659665,4.139419095255304e-05,-7.080080466326839e-06,-2.775557561562892e-17,0.0910097859974479,0.1110154476309285,-0.0012953584259618,-2.775557561562892e-17
h10,834878244070258374,p1,1.0,0.3,0.172983564418751,0.172998079657996,1.1527979977181689e-05,-2.604321922214578e-05,8.326672684688674e-17,0.0858633213093306,0.0893906650598645,-0.001135210975222,5.551115123125783e-17
h10,834878244070258374,p1,1.1,0.3,0.1492186666108953,0.1492388035676707,3.150496564999165e-06,-2.328745334043247e-05,-2.775557561562892e-17,0.0790486727647695,0.0719902325740303,-0.0009101193639522,0.0
h10,834878244070258374,p1,1.2,0.3,0.1278938294830227,0.1279088668445221,8.505117336667113e-07,-1.588787323307257e-05,2.775557561562892e-17,0.0713510229398864,0.0579218292803145,-0.0006895113685891,5.551115123125783e-17
h10,834878244070258374,p1,1.3,0.3,0.108880173399567,0.1088895065216288,2.2780200210647042e-07,-9.560924063924803e-06,-6.938893903907227e-17,0.06337014334133,0.04651496796874,-0.0005024689552515,-4.163336342344337e-17
h10,834878244070258374,p2,0.7,0.3,0.2195247530639377,0.2180703901800145,0.0009510452168563,0.0005033176670668,0.0,0.099810641085799,0.1270515288736632,-0.0036687084477622,0.0
h10,834878244070258374,p2,0.8,0.3,0.1939163715190234,0.1932496270473778,0.0003651602042467,0.0003015842673989,0.0,0.0987155328502941,0.1008563892090057,-0.0028277752701382,2.775557561562892e-17
h10,834878244070258374,p2,0.9,0.3,0.1691362052914566,0.1688425330707313,0.0001353581543073,0.000158314066418,1.1102230246251563e-16,0.0945525890175677,0.0787757837918248,-0.0020960837589679,0.0
h10,834878244070258374,p2,1.0,0.3,0.1460765894393511,0.1459513231468253,4.892233148137462e-05,7.634396104440128e-05,-2.775557561562892e-17,0.0883028307503223,0.060797186964234,-0.0015117141376026,0.0
h10,834878244070258374,p2,1.1,0.3,0.1250797446105356,0.125027789449524,1.733630567205246e-05,3.4618855339670944e-05,8.326672684688674e-17,0.0807634405723,0.0464566058249168,-0.0010701508933406,5.551115123125783e-17
h10,834878244070258374,p2,1.2,0.3,0.1062768462509361,0.1062558793616316,6.043758149602679e-06,1.4923131154963798e-05,8.326672684688674e-17,0.072579764687902,0.0351936625604678,-0.0007482904987168,2.775557561562892e-17
h10,834878244070258374,p2,1.3,0.3,0.0896849990704098,0.0896767922987782,2.0777741553615363e-06,6.128997476271845e-06,4.163336342344337e-17,0.0642597439877266,0.0264633120898111,-0.0005190285035639,1.3877787807814457e-17
h10,834878244070258374,p3,0.7,0.3,0.2307997483890273,0.2308056057694791,0.0004542290326297,-0.0004600864130816,-8.326672684688674e-17,0.049636553775574,0.1819790230857753,-0.0004079142361609,2.775557561562892e-17
h10,834878244070258374,p3,0.8,0.3,0.2118524689144534,0.2118579483113555,0.0001482924640499,-0.0001537718609521,-1.3877787807814454e-16,0.0423930104471403,0.170388144434359,-0.0004643429835229,0.0
h10,834878244070258374,p3,0.9,0.3,0.1900388983468115,0.1900319538974896,4.674533938602436e-05,-3.980089006406946e-05,5.551115123125783e-17,0.0352778272906055,0.1556703772373652,-0.0004546530905795,5.551115123125783e-17
h10,834878244070258374,p3,1.0,0.3,0.1674487637520124,0.1674371137015334,1.4496119838453817e-05,-2.846069359410548e-06,5.551115123125783e-17,0.0288215693976857,0.1394312350399084,-0.0004020203427908,2.775557561562892e-17
h10,834878244070258374,p3,1.1,0.3,0.1454101932567976,0.1453995196316492,4.47467082903044e-06,6.198954319445482e-06,1.1102230246251563e-16,0.0232113751608856,0.122859491451098,-0.000330336677593,5.551115123125783e-17
h10,834878244070258374,p3,1.2,0.3,0.1247465122376839,0.1247386889512004,1.3844745363172109e-06,6.438811947215291e-06,9.714451465470121e-17,0.0184709802326231,0.1067896257661802,-0.0002570468805597,2.775557561562892e-17
h10,834878244070258374,p3,1.3,0.3,0.1059329013097585,0.105927814647301,4.308845155886942e-07,4.655777942008985e-06,8.326672684688674e-17,0.0145482498476233,0.0917685458693463,-0.0001919472036055,1.3877787807814457e-17
h10,834878244070258374,p1,0.7,1.0,0.8821363075384486,0.873490679906343,0.0022694334584993,0.0063761941736054,-8.881784197001252e-16,0.1315828212558568,0.7620786798369578,-0.005762596777183,-1.1102230246251563e-16
h10,834878244070258374,p1,0.8,1.0,0.8188102466952868,0.8147893003156044,0.0008565348996826,0.0031644114799994,-3.3306690738754696e-16,0.1254975137468789,0.7054506997703245,-0.0060689834109583,0.0
h10,834878244070258374,p1,0.9,1.0,0.748001389765144,0.7462143157221566,0.0003212840810637,0.0014657899619233,-4.440892098500626e-16,0.1167147306756889,0.6429980549674322,-0.0058556979389886,-1.1102230246251563e-16
h10,834878244070258374,p1,1.0,1.0,0.6730888174863471,0.6723250451907877,0.0001214831889083,0.0006422891066516,6.661338147750939e-16,0.1062584399441785,0.5773548000537715,-0.0052622112558014,1.1102230246251563e-16
h10,834878244070258374,p1,1.1,1.0,0.5976787161128442,0.5973652322166938,4.659699896801219e-05,0.0002668868971825,2.220446049250313e-16,0.095033730256004,0.511615574634217,-0.0044852943886883,3.3306690738754696e-16
h10,834878244070258374,p1,1.2,1.0,0.5248056538650298,0.5246832646538132,1.8154431165890944e-05,0.0001042347800505,0.0,0.0837409899061267,0.4484249942312171,-0.003680165136157,-1.1102230246251563e-16
h10,834878244070258374,p1,1.3,1.0,0.4566420788842963,0.4565976948975009,7.173420587924049e-06,3.721056620746775e-05,0.0,0.0728793075378059,0.3896417214043787,-0.0029394750289441,-5.551115123125783e-17
h10,834878244070258374,p2,0.7,1.0,1.05385732196106,1.0574147498645752,0.0038600287566792,-0.0074174566601937,8.881784197001252e-16,0.4307280277408363,0.5753435105884358,0.0238928918158939,2.220446049250313e-16
h10,834878244070258374,p2,0.8,1.0,1.1042253731808658,1.1060888624912455,0.0014665586276116,-0.003330047937992,-6.661338147750939e-16,0.5121347220676339,0.5569279012664302,0.0175813749234009,2.220446049250313e-16
h10,834878244070258374,p2,0.9,1.0,1.1653576301112176,1.1661575243807782,0.0005334757585726,-0.001333370028134,-8.881784197001252e-16,0.5970191870309178,0.544027303379646,0.0121555698503268,0.0
h10,834878244070258374,p2,1.0,1.0,1.2314082921637417,1.231666227853047,0.0001883730250555,-0.0004463087143601,6.661338147750939e-16,0.6821500367575665,0.5335417474645008,0.0078582539708374,6.661338147750939e-16
h10,834878244070258374,p2,1.1,1.0,1.2979699050344342,1.2979963849425975,6.510317231408266e-05,-9.158308047646732e-05,1.1102230246251563e-15,0.7655547512831992,0.5230642898951646,0.0046754319280354,6.661338147750939e-16
h10,834878244070258374,p2,1.2,1.0,1.3621654423941287,1.3621146005753153,2.2138688479383256e-05,2.8703130334070904e-05,0.0,0.8460836625840903,0.5111575697613848,0.0024621050243268,0.0
h10,834878244070258374,p2,1.3,1.0,1.4223704409162508,1.4223076767886909,7.434380958077775e-06,5.5329746600555954e-05,-1.1102230246251563e-15,0.9231339284878348,0.4971889250522309,0.0010237936880925,0.0
h10,834878244070258374,p3,0.7,1.0,1.0603063847384655,1.0638128224124712,0.0022150176989134,-0.0057214553729185,4.440892098500626e-16,0.1969402495595441,0.8400377612419409,0.0116641869684904,2.220446049250313e-16
h10,834878244070258374,p3,0.8,1.0,1.0773098650576998,1.0800785043327366,0.0007442284959743,-0.0035128677710117,-6.661338147750939e-16,0.1764199297033987,0.8823928718672759,0.0092485317435125,0.0
h10,834878244070258374,p3,0.9,1.0,1.088923575310574,1.0907348263059369,0.000239922212315,-0.0020511732076785,-4.440892098500626e-16,0.1543018401228804,0.920299087019679,0.0071613240840072,0.0
h10,834878244070258374,p3,1.0,1.0,1.0986253055866926,1.0996989547992069,7.536181538599285e-05,-0.0011490110279011,-8.881784197001252e-16,0.1325145400199492,0.955345788940932,0.0053824883129055,-2.220446049250313e-16
h10,834878244070258374,p3,1.1,1.0,1.10778069143528,1.1083798468991128,2.327690993709673e-05,-0.0006224323737725,-2.664535259100376e-15,0.1121664604520371,0.9878025493333692,0.0039058408249369,2.220446049250313e-16
h10,834878244070258374,p3,1.2,1.0,1.1165157775285206,1.116836900253669,7.109298186215862e-06,-0.0003282320233337,8.881784197001252e-16,0.0938327877894476,1.01723491835241,0.0027240356933315,-2.220446049250313e-16
h10,834878244070258374,p3,1.3,1.0,1.124410942773232,1.124578185397372,2.154826197272268e-06,-0.0001693974503356,1.5543122344752194e-15,0.0777440939980908,1.043034685488856,0.0018160816431425,0.0
h10,836555008149158797,p1,0.7,0.3,0.2482701533521795,0.2467464531580058,0.0005534332258648,0.0009702669683086,-1.1102230246251563e-16,0.0735910065734894,0.1759757970243806,-0.0006483251228453,-5.551115123125783e-17
h10,836555008149158797,p1,0.8,0.3,0.2443547279674693,0.2436057100992338,0.0002277862736937,0.0005212315945418,8.326672684688674e-17,0.0839154916421463,0.1621131383251348,-0.0008369509999058,1.1102230246251563e-16
h10,836555008149158797,p1,0.9,0.3,0.234534297666562,0.234179226400929,9.129010355652464e-05,0.0002637811620764,-5.551115123125783e-17,0.0909460989700907,0.1453549286962349,-0.0008833649998818,-5.551115123125783e-17
h10,836555008149158797,p1,1.0,0.3,0.2201972860303597,0.2200325907232609,3.596275061243269e-05,0.0001287325564863,5.551115123125783e-17,0.0945897241926183,0.1272997097434454,-0.000846073952852,0.0
h10,836555008149158797,p1,1.1,0.3,0.2034774284600958,0.2034020404701355,1.4008300197789706e-05,6.137968976253153e-05,0.0,0.0954325676590602,0.1095791656226078,-0.0007671524107861,2.775557561562892e-17
h10,836555008149158797,p1,1.2,0.3,0.1860541117848039,0.1860199337874039,5.413671129517493e-06,2.876432627035363e-05,-8.326672684688674e-17,0.0941801243308135,0.0932197175482131,-0.0006728650471113,-2.775557561562892e-17
h10,836555008149158797,p1,1.3,0.3,0.1689628041726169,0.1689474589069221,2.079597540717105e-06,1.326566815416124e-05,2.775557561562892e-17,0.0914370454569456,0.078681523575747,-0.0005778824300378,0.0
h10,836555008149158797,p2,0.7,0.3,0.4399883208916567,0.4391311019195983,0.0058575635269799,-0.0050003445549216,-5.551115123125783e-17,0.0262861087945009,0.4092806167857488,0.0022107976557034,5.551115123125783e-17
h10,836555008149158797,p2,0.8,0.3,0.439971772676246,0.4411476656238032,0.0031103533321906,-0.0042862462797479,-5.551115123125783e-17,0.0203316373867953,0.4154840055967356,0.0020780648463576,1.6653345369377348e-16
h10,836555008149158797,p2,0.9,0.3,0.4447823703524176,0.4467173950939902,0.0015511055697996,-0.0034861303113722,-5.551115123125783e-17,0.0155510290189345,0.4258992494216664,0.0016660459559083,0.0
h10,836555008149158797,p2,1.0,0.3,0.4515277209440742,0.4534940257819095,0.0007407583622277,-0.0027070632000631,-1.6653345369377348e-16,0.0118322129687077,0.4372928489261127,0.0012013295246268,-5.551115123125783e-17
h10,836555008149158797,p2,1.1,0.3,0.458003345838636,0.4596859732050226,0.000343473575302,-0.0020261009416878,7.771561172376097e-16,0.0089764546227365,0.4474414399539896,0.0007927256309549,1.1102230246251563e-16
h10,836555008149158797,p2,1.2,0.3,0.4629976400195256,0.464315548376894,0.0001560285575443,-0.0014739369149129,-1.6653345369377348e-16,0.0067945367243779,0.4552563288430832,0.0004733872260321,-1.1102230246251563e-16
h10,836555008149158797,p2,1.3,0.3,0.4659820343165088,0.4669610721458213,6.983651282239375e-05,-0.0010488743421348,5.551115123125783e-17,0.0051322134904388,0.460368814045293,0.0002405033903885,1.6653345369377348e-16
h10,836555008149158797,p3,0.7,0.3,0.2996222590664391,0.2944569501034307,0.0059387500519597,-0.0007734410889512,5.551115123125783e-17,0.0428211708620965,0.2496858323091323,0.003557627947605,0.0
h10,836555008149158797,p3,0.8,0.3,0.277847515256885,0.2753752591909219,0.0032415585529416,-0.0007693024869786,-1.1102230246251563e-16,0.0310417686505874,0.241827288528624,0.0024892290388367,5.551115123125783e-17
h10,836555008149158797,p3,0.9,0.3,0.2582582689452917,0.2572407291701919,0.0016500874100294,-0.0006325476349295,5.551115123125783e-17,0.0219342357349985,0.233140159316487,0.001591936946903,5.551115123125783e-17
h10,836555008149158797,p3,1.0,0.3,0.2411204458777663,0.2407890829838098,0.0008005897775115,-0.000469226883555,1.1102230246251563e-16,0.0153519821733327,0.2238655349493268,0.0009514643775532,-1.1102230246251563e-16
h10,836555008149158797,p3,1.1,0.3,0.2258648330623136,0.2258163728387585,0.0003759182928524,-0.0003274580692974,-8.326672684688674e-17,0.0107342339168654,0.2140566970175457,0.0005369510639512,2.775557561562892e-17
h10,836555008149158797,p3,1.2,0.3,0.211884116693005,0.2119316445351886,0.0001725395756269,-0.0002200674178105,-2.775557561562892e-17,0.0075244364279802,0.2037870287642726,0.000286325750376,2.775557561562892e-17
h10,836555008149158797,p3,1.3,0.3,0.1987466716853581,0.1988131850483037,7.790017202065885e-05,-0.0001444135349661,1.9428902930940242e-16,0.0052923782257264,0.1931678154011021,0.0001432390292647,0.0
h10,836555008149158797,p1,0.7,1.0,0.9996603694933685,0.9967036483523296,0.0012400626557613,0.001716658485277,-2.220446049250313e-16,0.0971924066961134,0.9260103329341596,-0.0117711850684525,-3.3306690738754696e-16
h10,836555008149158797,p1,0.8,1.0,1.0697233866143725,1.067910448591937,0.0004518984629488,0.0013610395594867,4.440892098500626e-16,0.1019574081630806,0.9869523471314756,-0.0095931843400918,2.220446049250313e-16
h10,836555008149158797,p1,0.9,1.0,1.121278630009539,1.1202300537578471,0.0001621955295617,0.0008863807221299,0.0,0.1044693939454062,1.0318093193232047,-0.007500041629536,-2.220446049250313e-16
h10,836555008149158797,p1,1.0,1.0,1.1547729615431777,1.1541958302075466,5.803147425108258e-05,0.0005190998613807,6.661338147750939e-16,0.1046005501600691,1.061712635045023,-0.0057701118309572,0.0
h10,836555008149158797,p1,1.1,1.0,1.174652938678546,1.1743471777530394,2.08216078147043e-05,0.000284939317692,2.220446049250313e-16,0.102784142863743,1.0807244113654453,-0.0044278077753212,-2.220446049250313e-16
h10,836555008149158797,p1,1.2,1.0,1.1854098154905583,1.185252533386952,7.5077260694998915e-06,0.0001497743775365,-4.440892098500626e-16,0.0995454357999136,1.092685853074399,-0.003410736691877,4.440892098500626e-16
h10,836555008149158797,p1,1.3,1.0,1.1903770619283014,1.1902981005383693,2.720833143436373e-06,7.624055679006124e-05,1.3322676295501878e-15,0.0953286107193516,1.1003361419879822,-0.0026438453895164,-4.440892098500626e-16
h10,836555008149158797,p2,0.7,1.0,1.036645716408682,1.0190239328081765,0.0069418489242731,0.0106799346762326,4.440892098500626e-16,0.1518338003524137,0.8793116197987263,0.0027501481287709,0.0
h10,836555008149158797,p2,0.8,1.0,0.9903998335150004,0.9810882518891356,0.0036291985600665,0.0056823830657972,-8.881784197001252e-16,0.1385134848685435,0.8411513352197065,0.0053675067133751,2.220446049250313e-16
h10,836555008149158797,p2,0.9,1.0,0.9549266958215088,0.950567381184748,0.0017932840909403,0.0025660305458199,-6.661338147750939e-16,0.1269096754818148,0.8155568817581811,0.0062300692907564,-1.1102230246251563e-16
h10,836555008149158797,p2,1.0,1.0,0.9276271868636028,0.9258976214015578,0.0008511576614025,0.0008784078006424,0.0,0.1167406687002271,0.798841439733863,0.0060225392147564,3.3306690738754696e-16
h10,836555008149158797,p2,1.1,1.0,0.9050206728944038,0.9045512764873253,0.0003928365275927,7.655987948696085e-05,1.2212453270876722e-15,0.1076405508799064,0.7867987239763035,0.005290699019097,1.1102230246251563e-16
h10,836555008149158797,p2,1.2,1.0,0.8844404903800632,0.8845053557306467,0.0001777727820886,-0.0002426381326729,-8.881784197001252e-16,0.0993163131336028,0.7763750793432111,0.0043745489516245,-1.1102230246251563e-16
h10,836555008149158797,p2,1.3,1.0,0.864209371394374,0.8644554259827775,7.930559886302598e-05,-0.0003253601872664,0.0,0.0915713510996282,0.7657231306444154,0.0034574448251651,1.1102230246251563e-16
h10,836555008149158797,p3,0.7,1.0,0.9393205299803123,0.9358622104049792,0.0071202506438308,-0.0036619310684971,3.3306690738754696e-16,0.1478091692711005,0.8110710614410939,-0.0097798503659409,0.0
h10,836555008149158797,p3,0.8,1.0,0.925809521371078,0.92412662845644,0.0037272222819736,-0.002044329367336,-4.440892098500626e-16,0.1257079202363506,0.814684607994658,-0.0072915034299653,0.0
h10,836555008149158797,p3,0.9,1.0,0.9180334373159243,0.9173680989423568,0.0018439168062196,-0.001178578432652,2.220446049250313e-16,0.1066732957667361,0.8218945554131575,-0.0052672069319847,-1.1102230246251563e-16
h10,836555008149158797,p3,1.0,1.0,0.917130918736519,0.916965360064124,0.0008765785727807,-0.0007110199003851,6.661338147750939e-16,0.0910673525483028,0.8336544059736971,-0.0037954198927405,-2.220446049250313e-16
h10,836555008149158797,p3,1.1,1.0,0.9226432627327904,0.9226853408446164,0.0004054110352516,-0.0004474891470767,8.881784197001252e-16,0.0783826024626046,0.8498164161875539,-0.002777877958684,1.1102230246251563e-16
h10,836555008149158797,p3,1.2,1.0,0.9336682434840452,0.933775192398964,0.0001839238168928,-0.0002908727318127,-9.992007221626409e-16,0.0679508523444452,0.869878560911763,-0.0020805848860815,0.0
h10,836555008149158797,p3,1.3,1.0,0.949299020350085,0.9494100207448436,8.228103386229373e-05,-0.0001932814286201,8.881784197001252e-16,0.0592104536768103,0.8932766863257567,-0.001594059826241,0.0
h10,836583861334234596,p1,0.7,0.3,0.1410380373600712,0.1403018372808042,0.000839343585469,-0.0001031435062021,-2.775557561562892e-17,0.046131995632175,0.0972293821298517,-0.0011616702009778,-2.775557561562892e-17
h10,836583861334234596,p1,0.8,0.3,0.1109391784717575,0.1107437877425285,0.0002770922076046,-8.170147837572855e-05,-4.163336342344337e-17,0.0448734984248088,0.0681483633395657,-0.0010413416463085,1.3877787807814457e-17
h10,836583861334234596,p1,0.9,0.3,0.0871063200803095,0.0870671032032743,8.71485639982629e-05,-4.79316869631619e-05,-1.1102230246251563e-16,0.0417050583880744,0.0470252673025041,-0.0008120028051345,-1.3877787807814457e-17
h10,836583861334234596,p1,1.0,0.3,0.0685004178873632,0.0684986364388006,2.6687775225060605e-05,-2.490632666253995e-05,0.0,0.0375074954335073,0.0321676495942129,-0.0005873635701785,1.3877787807814457e-17
h10,836583861334234596,p1,1.1,0.3,0.0540500909378833,0.0540542576579632,8.066261740404861e-06,-1.2232981820317366e-05,-6.938893903907228e-18,0.0329557630023142,0.0219081944995313,-0.0004069332819811,1.3877787807814457e-17
h10,836583861334234596,p1,1.2,0.3,0.0428247183561243,0.0428281525151737,2.426144820671339e-06,-5.860303870042314e-06,-6.938893903907228e-18,0.0284759073227033,0.0148980045510513,-0.0002745967588151,6.938893903907228e-18
h10,836583861334234596,p1,1.3,0.3,0.0340731844758589,0.0340752383264841,7.297206083383544e-07,-2.7835712335685222e-06,-3.4694469519536136e-17,0.0243029945364703,0.0101343058544615,-0.0001820579575364,-6.938893903907228e-18
h10,836583861334234596,p2,0.7,0.3,0.5690801424710974,0.566721821139201,0.0006327777502728,0.0017255435816234,-1.1102230246251563e-16,0.1191851538926125,0.4610716827025766,-0.0055883470620458,0.0
h10,836583861334234596,p2,0.8,0.3,0.6352565320514447,0.6339989841390642,0.0002584805423811,0.0009990673699992,-1.1102230246251563e-16,0.1298457348175219,0.5152363245387747,-0.0049127636524259,0.0
h10,836583861334234596,p2,0.9,0.3,0.6921461651580206,0.6914866007620941,0.0001114661652803,0.0005480982306462,1.1102230246251563e-16,0.1384195939056677,0.5621386293966121,-0.0042060290721296,-1.1102230246251563e-16
