hXX,simID,pop,tau,Total_V_G,less_than_0_001_V_G,between_0_001_and_0_01_V_G,more_than_0_01_V_G,Covariance,Sum_Check (%)
h15,7156781972649272396,East Asian,1.3,3.4565475923937222e-06,3.3338730569771512e-06,1.409658769617413e-07,2.6162820286205593e-08,-2.2227080915688578e-08,99.99999999999997
h15,71600715178410263,African,0.7,0.000259032056077001,0.000181755930012101,2.307310120524767e-05,5.854771215099061e-05,-2.1723436456691316e-06,100.00000000000003
h15,71600715178410263,African,0.8,0.00014459283954689495,0.0001138730084665858,8.27834431453e-06,2.462358505435008e-05,-1.091049144285475e-06,99.99999999999999
h15,71600715178410263,African,0.9,8.641712189111205e-05,7.349557410042098e-05,3.065741650980024e-06,1.097725497916558e-05,-5.607244197272707e-07,99.99999999999997
h15,71600715178410263,African,1.0,5.426869235571478e-05,4.8614983809434606e-05,1.171612617397567e-06,5.068302257788068e-06,-2.9310316445273354e-07,99.99999999999999
h15,71600715178410263,African,1.1,3.534486715511034e-05,3.2802790130974675e-05,4.6194872779118607e-07,2.3899750540781052e-06,-1.549233788668077e-07,100.00000000000004
h15,71600715178410263,African,1.2,2.365083667132995e-05,2.248651880957036e-05,1.8778244157278056e-07,1.141560285063161e-06,-8.251243243817566e-08,99.99999999999999
h15,71600715178410263,African,1.3,1.6147644611477077e-05,1.5607887189753105e-05,7.858212884731741e-08,5.495965886958114e-07,-4.421064790957742e-08,100.00000000000001
h15,71600715178410263,European,0.7,0.00018456142391925395,8.234810459026702e-05,6.170539417376675e-05,8.362430326539626e-06,1.6072747414340262e-05,100.0
h15,71600715178410263,European,0.8,9.379357423616785e-05,4.686244021565626e-05,2.7582479954194207e-05,1.9224874530386687e-06,8.713083306639323e-06,99.99999999999993
h15,71600715178410263,European,0.9,5.034050239814829e-05,2.7387707776186943e-05,1.2702536135639695e-05,4.559136855323401e-07,4.897172400394651e-06,99.99999999999997
h15,71600715178410263,European,1.0,2.8085244514751247e-05,1.634782093495071e-05,5.995715964139578e-06,1.1088285503620828e-07,2.8154123803123622e-06,99.9999999999999
h15,71600715178410263,European,1.1,1.6125874483297416e-05,9.927052089481063e-06,2.8878610543885305e-06,2.7516655407684776e-08,1.6417223420100787e-06,100.00000000000013
h15,71600715178410263,European,1.2,9.467176783437152e-06,6.114370124473403e-06,1.4141807523131337e-06,6.937387552241969e-09,9.658442595491809e-07,99.9999999999999
h15,71600715178410263,European,1.3,5.657575131895369e-06,3.81114980748508e-06,7.019694382523178e-07,1.7706057360447997e-09,5.713426402109651e-07,100.00000000000006
h15,71600715178410263,East Asian,0.7,0.0001860830046626277,0.0001784100554718455,1.3957691391408386e-05,4.663009701130076e-06,-5.473875950878095e-06,100.00000000000004
h15,71600715178410263,East Asian,0.8,0.00010651230548146825,0.0001046656771388745,5.147954423235508e-06,9.874426166307199e-07,-2.1443843486362434e-06,100.0
h15,71600715178410263,East Asian,0.9,6.321513601819044e-05,6.274183599317551e-05,1.957154833975988e-06,2.1775075984221733e-07,-8.508027844016239e-07,100.00000000000004
h15,71600715178410263,East Asian,1.0,3.839549802903033e-05,3.827114432081995e-05,7.623152349642232e-07,4.979959756257841e-08,-3.4388056215821014e-07,100.0
h15,71600715178410263,East Asian,1.1,2.3711000769224705e-05,2.3680644792807675e-05,3.026455773358421e-07,1.1753600960723363e-08,-1.4202160093976863e-07,100.00000000000001
h15,71600715178410263,East Asian,1.2,1.4832950985479227e-05,1.4828149248836359e-05,1.2196267157942042e-07,2.8476104924365426e-09,-6.000427271449126e-08,100.00000000000004
h15,71600715178410263,East Asian,1.3,9.377235734195732e-06,9.378668568079473e-06,4.972803393298856e-08,7.045272912350781e-10,-2.5932697553981488e-08,100.00000000000003
h15,7171008552869802306,African,0.7,4.823639638670083e-05,1.9658970321621457e-05,1.8735773788871237e-05,1.0047165634356913e-05,-1.0275667907437616e-07,100.00000000000004
h15,7171008552869802306,African,0.8,1.9726530787122822e-05,9.999074218234223e-06,7.6283468498952896e-06,2.301374688080495e-06,-1.0113248454358933e-07,100.00000000000006
h15,7171008552869802306,African,0.9,8.944298220463284e-06,5.240500643192177e-06,3.2732701175442517e-06,5.467628177550595e-07,-5.811767901410268e-08,99.99999999999999
h15,7171008552869802306,African,1.0,4.34816978841801e-06,2.8115364389514314e-06,1.4613159814872582e-06,1.3364700529325625e-07,-2.9164818656968688e-08,99.99999999999996
h15,7171008552869802306,African,1.1,2.2129720252174633e-06,1.53588036486095e-06,6.715092700705468e-07,3.338234244998905e-08,-1.3899976082011767e-08,99.99999999999996
h15,7171008552869802306,African,1.2,1.1612475215840956e-06,8.507161234089809e-07,3.150367373778308e-07,8.474805228578737e-09,-6.4900722156471896e-09,100.00000000000003
h15,7171008552869802306,African,1.3,6.223873619963113e-07,4.7622009682925123e-07,1.5001388883043526e-07,2.17775737430034e-09,-3.012190518837566e-09,100.00000000000004
h15,7171008552869802306,European,0.7,0.000110436843874022,9.325884184295549e-05,1.1811672617849766e-05,1.2122773650297537e-05,-3.3782221185404033e-06,99.99999999999999
h15,7171008552869802306,European,0.8,5.354969187347377e-05,4.910657938679858e-05,4.15029601621812e-06,2.5950334775987014e-06,-1.1511085035708158e-06,100.00000000000001
h15,7171008552869802306,European,0.9,2.7691143934273425e-05,2.6446218272491882e-05,1.4902432689300536e-06,5.647816655397831e-07,-4.0504963634414673e-07,100.0
h15,7171008552869802306,European,1.0,1.486245896320444e-05,1.4488115398935114e-05,5.443390367682412e-07,1.245904262917191e-07,-1.4729294939531437e-07,100.00000000000003
h15,7171008552869802306,European,1.1,8.1605191192368e-06,8.041824627108487e-06,2.0156971322969192e-07,2.7797182371383104e-08,-5.533620173638109e-08,99.99999999999997
h15,7171008552869802306,European,1.2,4.548369641234975e-06,4.509528503188981e-06,7.547347496464103e-08,6.2627616813326335e-09,-2.144754929999027e-08,99.99999999999997
h15,7171008552869802306,European,1.3,2.5621609710017125e-06,2.549331377846967e-06,2.8517510837148976e-08,1.4234528378798874e-09,-8.555685260141412e-09,100.00000000000001
h15,7171008552869802306,East Asian,0.7,8.728540860206607e-05,4.344037983665436e-05,1.625113116663472e-05,2.5812749809473855e-05,8.905738946515681e-07,100.0
h15,7171008552869802306,East Asian,0.8,3.4809724000119044e-05,2.1009545544329883e-05,5.801796183225751e-06,7.300365117462841e-06,3.490085775502849e-07,100.0
h15,7171008552869802306,East Asian,0.9,1.4893037717597354e-05,1.0324166959131482e-05,2.1146449516661268e-06,2.198985811173123e-06,1.2761999781331105e-07,100.0
h15,7171008552869802306,East Asian,1.0,6.704204709962109e-06,5.135210810113122e-06,7.843556728594873e-07,6.956047581197509e-07,4.4516734434874486e-08,100.0
h15,7171008552869802306,East Asian,1.1,3.1318556308492448e-06,2.5788398385964015e-06,2.9531524235841905e-07,2.2797412075964187e-07,1.486321456739109e-08,100.00000000000001
h15,7171008552869802306,East Asian,1.2,1.5038725761394428e-06,1.3052831107460234e-06,1.1263646234579113e-07,7.655952903693544e-08,4.69673700534625e-09,99.99999999999997
h15,7171008552869802306,East Asian,1.3,7.3738606487231e-07,6.650882356167032e-07,4.345016096127114e-08,2.6132917499268582e-08,1.3573753975336035e-09,100.00000000000001
h15,7232301890056186225,African,0.7,0.0001497368933161403,0.00011742567836976868,2.4486084437995887e-05,1.106442037276527e-05,-1.6196449321947924e-06,99.99999999999996
h15,7232301890056186225,African,0.8,8.295793492894149e-05,7.17590960426418e-05,9.71907480377509e-06,2.950709076922961e-06,-7.354724971991837e-07,100.0
h15,7232301890056186225,African,0.9,4.882566008084266e-05,4.4725259530251215e-05,3.954891822826521e-06,8.465115108150064e-07,-3.5050139152504495e-07,99.99999999999999
h15,7232301890056186225,African,1.0,2.985450288028599e-05,2.829468874293647e-05,1.642520619235212e-06,2.60071881854988e-07,-1.7138918187033797e-07,100.00000000000001
h15,7232301890056186225,African,1.1,1.871912179343265e-05,1.811022242869745e-05,6.941017283713706e-07,8.483076170070428e-08,-8.501656266844062e-08,99.99999999999996
h15,7232301890056186225,African,1.2,1.1943192771329528e-05,1.170142436142616e-05,2.9780625079578544e-07,2.9048693473184592e-08,-4.2543267182801795e-08,99.99999999999999
h15,7232301890056186225,African,1.3,7.717128877070754e-06,7.620118967754072e-06,1.2952482251091498e-07,1.0322600227201306e-08,-2.141875671071873e-08,99.99999999999999
h15,7232301890056186225,European,0.7,0.00010957381779445819,7.324560314366919e-05,3.059265113255182e-05,5.288376451086782e-06,2.2359353357521892e-07,100.00000000000006
h15,7232301890056186225,European,0.8,5.3120841762504704e-05,3.754068515933002e-05,1.3453170799330433e-05,1.524906564924076e-06,3.01039619460079e-07,99.99999999999997
h15,7232301890056186225,European,0.9,2.654724999791607e-05,1.9552493431176264e-05,6.09902496868634e-06,4.7608390198857065e-07,2.0982384803245062e-07,100.00000000000001
h15,7232301890056186225,European,1.0,1.35541099298861e-05,1.0320059389869148e-05,2.830761753795026e-06,1.5570215237758224e-07,1.237933169221689e-07,99.99999999999997
h15,7232301890056186225,European,1.1,7.033462761868949e-06,5.507905716568514e-06,1.3376063504200996e-06,5.224503271334761e-08,6.785283108349477e-08,100.00000000000004
h15,7232301890056186225,European,1.2,3.697103724276387e-06,2.967220500839504e-06,6.406917453626902e-07,1.777652762667607e-08,3.570747522375804e-08,100.0
h15,7232301890056186225,European,1.3,1.96400129752058e-06,1.6112335740489002e-06,3.1005196706135096e-07,6.094760659273036e-09,1.8310497875528194e-08,100.00000000000001
h15,7232301890056186225,East Asian,0.7,0.0001429879801127744,0.00013188603635010097,1.195774223166519e-05,5.941605121334391e-06,-3.3987017951630848e-06,99.99999999999999
h15,7232301890056186225,East Asian,0.8,7.638971236345691e-05,7.188459428209479e-05,5.578206373144095e-06,1.4793380320633723e-06,-1.2762131619226712e-06,100.00000000000003
h15,7232301890056186225,East Asian,0.9,4.236632438171858e-05,4.019699982045347e-05,2.767299473536925e-06,3.9128878748582946e-07,-4.946318498788194e-07,100.00000000000001
h15,7232301890056186225,East Asian,1.0,2.410653131449508e-05,2.2965497721282775e-05,1.4306645572478647e-06,1.0757435274619117e-07,-1.9860265839087815e-07,99.99999999999997
h15,7232301890056186225,East Asian,1.1,1.3983401676741576e-05,1.3359646264985686e-05,7.591485639839901e-07,3.027307327521885e-08,-8.28331127516616e-08,99.99999999999997
h15,7232301890056186225,East Asian,1.2,8.236372255997097e-06,7.890348549684992e-06,4.092516953770875e-07,8.63726117107215e-09,-3.5932625118027084e-08,100.0
h15,7232301890056186225,East Asian,1.3,4.912509056143129e-06,4.719720962312714e-06,2.227152587317862e-07,2.4842884082187667e-09,-1.620572665479615e-08,99.99999999999994
h15,7239765862964070588,African,0.7,0.0001204904883332024,5.9350088887490256e-05,4.9491603368307775e-05,1.9166729802806572e-05,-3.758966862701095e-06,100.0
h15,7239765862964070588,African,0.8,5.901652461761146e-05,3.807955425729962e-05,1.890549195659638e-05,5.110337788365726e-06,-1.5394296923251395e-06,99.99999999999999
h15,7239765862964070588,African,0.9,3.289688208301019e-05,2.5360283521764908e-05,7.413192338645736e-06,1.4256100475453142e-06,-6.511019124728832e-07,100.00000000000001
h15,7239765862964070588,African,1.0,2.0122898350249297e-05,1.730298059876671e-05,2.9728114187475344e-06,4.121353499890413e-07,-2.8251450862699406e-07,100.0
h15,7239765862964070588,African,1.1,1.307364780196078e-05,1.1986597399350086e-05,1.2153422073574942e-06,1.2255005228666334e-07,-1.2542092851673308e-07,99.99999999999997
h15,7239765862964070588,African,1.2,8.810837271093017e-06,8.382227015604762e-06,5.051564125642672e-07,3.726955101095539e-08,-5.690785404348121e-08,100.00000000000007
h15,7239765862964070588,African,1.3,6.067456051711786e-06,5.895676049813856e-06,2.1298692494613222e-07,1.154261997216922e-08,-2.6374771510184887e-08,100.00000000000003
h15,7239765862964070588,European,0.7,0.00020313493239854582,0.00013616263215743493,2.334875784399788e-05,4.0510315409244536e-05,1.556613493934236e-06,100.00000000000001
h15,7239765862964070588,European,0.8,0.00011000193485029553,8.73530538530719e-05,9.565826565091372e-06,1.234785249128677e-05,3.676009704227247e-07,99.99999999999997
h15,7239765862964070588,European,0.9,6.58543477080134e-05,5.7962741434488287e-05,4.012229149031813e-06,3.8133097126324516e-06,3.3033705930418065e-08,99.99999999999999
h15,7239765862964070588,European,1.0,4.2318064153088864e-05,3.950227812003298e-05,1.7099704494870967e-06,1.1872139173875902e-06,-4.069916690939513e-08,100.00000000000003
h15,7239765862964070588,European,1.1,2.8517795081149964e-05,2.7494872796023407e-05,7.368719955128961e-07,3.7157318501707915e-07,-4.276144770171256e-08,99.99999999999999
h15,7239765862964070588,European,1.2,1.9832418698902486e-05,1.945657527509891e-05,3.200418434267292e-07,1.167146363348848e-07,-3.045652797901391e-08,100.00000000000006
h15,7239765862964070588,European,1.3,1.408563845702511e-05,1.3947156073079776e-05,1.3980640355929962e-07,3.6755725333988456e-08,-1.9039872473979715e-08,99.99999999999996
h15,7239765862964070588,East Asian,0.7,0.00016055210250614824,0.00010578840610674366,1.2545155359270996e-05,4.666628594617382e-05,-2.2238724530201127e-06,100.0
h15,7239765862964070588,East Asian,0.8,7.300403336316436e-05,5.674984478491294e-05,4.546789927040884e-06,1.3952330945538153e-05,-1.1224661471638055e-06,100.0
h15,7239765862964070588,East Asian,0.9,3.626517911496604e-05,3.1409052462266394e-05,1.6881260894726896e-06,4.236924363027146e-06,-5.34461899900091e-07,100.00000000000001
h15,7239765862964070588,East Asian,1.0,1.9285096652823924e-05,1.7836470238106717e-05,6.401662378453867e-07,1.3011189689336958e-06,-2.4632939603093607e-07,100.00000000000001
h15,7239765862964070588,East Asian,1.1,1.0771034047128685e-05,1.0343705001430025e-05,2.473154496563365e-07,4.0292329044604266e-07,-1.1145484720185768e-07,100.00000000000003
h15,7239765862964070588,East Asian,1.2,6.224336868380035e-06,6.101483257592639e-06,9.7114117124506e-08,1.2558384650614524e-07,-4.992217642162717e-08,100.00000000000001
h15,7239765862964070588,East Asian,1.3,3.6824870360921808e-06,3.6489693544919454e-06,3.8680296969273574e-08,3.9341925015366794e-08,-2.2252270192202075e-08,100.00000000000001
h15,724826879145827905,African,0.7,8.217512298988716e-05,3.206923606861818e-05,3.9203486086822856e-05,1.619191938830853e-05,-2.6447592769311905e-06,100.00000000000006
h15,724826879145827905,African,0.8,3.615613028639386e-05,1.6713949632195668e-05,1.7025119672890836e-05,4.708654346750477e-06,-1.1457966827215587e-06,100.0
h15,724826879145827905,African,0.9,1.6880821228624696e-05,8.931952982484179e-06,7.482871870246472e-06,1.447056893482676e-06,-4.905302587943136e-07,100.00000000000003
h15,724826879145827905,African,1.0,8.23066882988327e-06,4.866981278049134e-06,3.321234305900927e-06,4.623502319152923e-07,-2.0994849299104187e-07,100.00000000000003
h15,724826879145827905,African,1.1,4.1492172766558614e-06,2.6920083910456914e-06,1.4862483904346127e-06,1.5179745802353657e-07,-9.041848142398907e-08,100.00000000000001
h15,724826879145827905,African,1.2,2.148058311320489e-06,1.5061489441973663e-06,6.697705976294142e-07,5.0798420395591906e-08,-3.932982545094165e-08,100.0
h15,724826879145827905,African,1.3,1.13633554297433e-06,8.500611252279455e-07,3.0367339565380345e-07,1.723156279067499e-08,-1.731527034904697e-08,100.0
h15,724826879145827905,European,0.7,0.00010674993643131051,6.754620789533783e-05,2.2120263747681774e-05,2.2713724380044437e-05,-2.8151297958767775e-06,99.99999999999999
h15,724826879145827905,European,0.8,4.9209256624668736e-05,3.491209473011283e-05,1.0086049756747182e-05,6.310222267880991e-06,-1.0495550650361395e-06,99.99999999999999
h15,724826879145827905,European,0.9,2.4465543011654142e-05,1.8705923075239622e-05,4.785679828144799e-06,1.7917173825790013e-06,-4.0888863715464115e-07,99.99999999999999
h15,724826879145827905,European,1.0,1.2831027556047379e-05,1.0314080855751295e-05,2.333913204690528e-06,5.164674687000979e-07,-1.667169865472716e-07,99.99999999999999
h15,724826879145827905,European,1.1,6.9836233707031045e-06,5.815247425216205e-06,1.1597280315082537e-06,1.5049050985193704e-07,-7.092129793664698e-08,99.99999999999996
h15,724826879145827905,European,1.2,3.900473899720173e-06,3.3352466482412334e-06,5.836492496112649e-07,4.420452150874468e-08,-3.13132598205352e-08,100.0
h15,724826879145827905,European,1.3,2.218695129991185e-06,1.937890446781826e-06,2.962793028352437e-07,1.3065164537423791e-08,-1.4269892081654684e-08,99.99999999999999
h15,724826879145827905,East Asian,0.7,6.920457740778998e-05,4.621684771197548e-05,1.5661740250762907e-05,1.1093920209830499e-05,-1.8839653823894516e-06,100.0
h15,724826879145827905,East Asian,0.8,2.8237214053878424e-05,2.1585309292515228e-05,5.554107906964366e-06,2.604323120705121e-06,-7.532631331531485e-07,99.99999999999997
h15,724826879145827905,East Asian,0.9,1.2291202011693463e-05,1.0244388846005266e-05,2.0073842961443165e-06,6.300575989638054e-07,-2.9531436470996016e-07,100.00000000000001
h15,724826879145827905,East Asian,1.0,5.5829433156371204e-06,4.919603434918198e-06,7.375654320930883e-07,1.5568298934805568e-07,-1.1495427036111055e-07,100.00000000000001
h15,724826879145827905,East Asian,1.1,2.608082147855432e-06,2.383546411520903e-06,2.749579432347674e-07,3.903729530185001e-08,-4.472975110104447e-08,99.99999999999999
h15,724826879145827905,East Asian,1.2,1.241551020854219e-06,1.1627633129188556e-06,1.0382730171408573e-07,9.888896922606512e-09,-1.7464245350664393e-08,100.00000000000003
h15,724826879145827905,East Asian,1.3,5.98785714322506e-07,5.703198499577687e-07,3.965686590023732e-08,2.5229441133485213e-09,-6.856972824424261e-09,100.0
h15,7261623795557953603,African,0.7,7.198677738526223e-05,3.924418774778259e-05,2.265130607982121e-05,1.0474683524641337e-05,-1.9169998349146339e-07,99.99999999999999
h15,7261623795557953603,African,0.8,3.3789839983088725e-05,2.305419270161006e-05,8.367897181690617e-06,2.6997918444886936e-06,-1.660208723503128e-07,100.00000000000004
h15,7261623795557953603,African,0.9,1.7652628207904417e-05,1.3988930868902055e-05,3.1417065135921634e-06,7.288156333784163e-07,-1.0341240398411657e-07,99.9999999999999
h15,7261623795557953603,African,1.0,9.974139179680576e-06,8.689806409517024e-06,1.1940356750636599e-06,2.039190979340519e-07,-5.6811001417083293e-08,99.99999999999991
h15,7261623795557953603,African,1.1,5.947274475334254e-06,5.4892006376417685e-06,4.5813205795007814e-07,5.861587386248963e-08,-2.9337047060039563e-08,100.00000000000006
h15,7261623795557953603,African,1.2,3.673684708257296e-06,3.508688309096259e-06,1.771192157801345e-07,1.718712630295478e-08,-1.4654971461026484e-08,99.99999999999997
h15,7261623795557953603,African,1.3,2.3210901465151893e-06,2.2614512041781843e-06,6.890697826562079e-08,5.112611267230991e-09,-7.190323597924561e-09,99.99999999999989
h15,7261623795557953603,European,0.7,8.7916182518357e-05,6.633312227336591e-05,1.2883731839697936e-05,1.09124884022309e-05,-1.1065799984688806e-06,99.99999999999999
h15,7261623795557953603,European,0.8,4.214590746881107e-05,3.552060399121997e-05,4.902907278002316e-06,2.7885161056164735e-06,-5.330599530138518e-07,99.99999999999996
h15,7261623795557953603,European,0.9,2.166760337320468e-05,1.9497572980121062e-05,1.8990199081388522e-06,7.584615700844431e-07,-2.437255425698396e-07,99.99999999999997
h15,7261623795557953603,European,1.0,1.1663837578718612e-05,1.0918319860568846e-05,7.440679787890541e-07,2.1908021947381348e-07,-1.0881524005654909e-07,100.00000000000004
h15,7261623795557953603,European,1.1,6.479642557676753e-06,6.215268006499857e-06,2.9383044633830396e-07,6.680289869873501e-08,-4.8129396930071896e-08,100.0
h15,7261623795557953603,European,1.2,3.682068535808152e-06,3.5865957854976826e-06,1.1667938593621726e-07,2.1311413194522788e-08,-2.125902441013485e-08,100.00000000000001
h15,7261623795557953603,European,1.3,2.128098087758225e-06,2.093373397520928e-06,4.6524303229544963e-08,7.0415374427761425e-09,-9.420575217511972e-09,100.00000000000001
h15,7261623795557953603,East Asian,0.7,6.11767925576509e-05,4.4689433979873934e-05,8.152019733733478e-06,8.942156556818773e-06,-3.0340885638764846e-07,99.99999999999997
h15,7261623795557953603,East Asian,0.8,2.743716240181746e-05,2.2553994447496293e-05,2.619382569462872e-06,2.318362550209679e-06,-2.7288582675694136e-08,100.0
h15,7261623795557953603,East Asian,0.9,1.3194356150646424e-05,1.1685010681769585e-05,8.684754718030078e-07,6.179270387171905e-07,1.147147917832193e-08,100.00000000000003
h15,7261623795557953603,East Asian,1.0,6.666183539697685e-06,6.183861351052347e-06,2.9613586040274195e-07,1.6771325596902802e-07,9.236536136784025e-09,100.0
h15,7261623795557953603,East Asian,1.1,3.4889124827196065e-06,3.3306365528050823e-06,1.035084691976334e-07,4.6077426074035087e-08,4.34501732142786e-09,100.00000000000001
h15,7261623795557953603,East Asian,1.2,1.8736003565989226e-06,1.820550718357017e-06,3.696758986088131e-08,1.2766740314463085e-08,1.6576540332808447e-09,100.00000000000003
h15,7261623795557953603,East Asian,1.3,1.0256999281739468e-06,1.0076249571869595e-06,1.3449402638523199e-08,3.5588101297297522e-09,5.333791093671818e-10,100.00000000000001
h15,7323235365209283916,African,0.7,0.0001932379242267382,0.0001431654708897496,3.148703234341955e-05,1.140968208568865e-05,3.587869453940198e-06,99.99999999999999
h15,7323235365209283916,African,0.8,0.00010982726740126033,9.125824564539839e-05,1.2545039802045707e-05,2.7675907734037195e-06,1.6281955902062587e-06,100.0
h15,7323235365209283916,African,0.9,6.648647413919797e-05,5.9138986036549295e-05,5.176345609436508e-06,7.07300684921705e-07,7.319209041452149e-07,99.99999999999996
h15,7323235365209283916,African,1.0,4.181587574773413e-05,3.876876046442158e-05,2.202904290905392e-06,1.889253304952565e-07,3.276428309559483e-07,99.99999999999999
h15,7323235365209283916,African,1.1,2.6933588287423883e-05,2.5625317733653674e-05,9.631017774696547e-07,5.234172938693049e-08,1.4641352345680566e-07,99.99999999999996
h15,7323235365209283916,African,1.2,1.7616932956857875e-05,1.7040408825298972e-05,4.3090495604371077e-07,1.4940404307419256e-08,6.533938560389065e-08,100.00000000000004
h15,7323235365209283916,African,1.3,1.1642248949831964e-05,1.1383141921248607e-05,1.965759557447308e-07,4.3690241142713235e-09,2.908102436217657e-08,100.0
h15,7323235365209283916,European,0.7,9.87673883813586e-05,7.624336122990915e-05,1.7314406790753172e-05,1.4639445904057108e-05,-4.714912771680424e-06,99.99999999999999
h15,7323235365209283916,European,0.8,4.791185916425901e-05,4.178592067167283e-05,6.158747181516807e-06,3.4727763163309752e-06,-1.7527925026308048e-06,99.99999999999999
h15,7323235365209283916,European,0.9,2.535468382067579e-05,2.3615683415647173e-05,2.2320106440139346e-06,8.466830638675101e-07,-6.698466514264124e-07,100.00000000000001
h15,7323235365209283916,European,1.0,1.4177212563714e-05,1.3667843127614183e-05,8.228011310839812e-07,2.1106107374334244e-07,-2.622463843637508e-07,100.00000000000003
h15,7323235365209283916,European,1.1,8.208094483928373e-06,8.056128399617936e-06,3.081168174573096e-07,5.359056754874914e-08,-1.0487065034781187e-07,99.99999999999999
h15,7323235365209283916,European,1.2,4.8606151714111555e-06,4.815183159353187e-06,1.1707387200788957e-07,1.3822585405534873e-08,-4.2732222677727e-08,100.00000000000003
h15,7323235365209283916,European,1.3,2.922228208733808e-06,2.908941607101937e-06,4.5088543738743766e-08,3.6148220199941544e-09,-1.7708382063433852e-08,99.99999999999999
h15,7323235365209283916,East Asian,0.7,0.00017747402648891444,0.00011875052485071549,2.9447980493464355e-05,2.4719633094029337e-05,2.2779440253526204e-06,99.99999999999999
h15,7323235365209283916,East Asian,0.8,9.279403682654009e-05,7.256954301375754e-05,1.1976073751227968e-05,6.880198304105079e-06,6.841108787247523e-07,100.0
h15,7323235365209283916,East Asian,0.9,5.348399138460634e-05,4.6166097881835495e-05,4.955270822525131e-06,1.9991761608828664e-06,1.8172325968142372e-07,100.0
h15,7323235365209283916,East Asian,1.0,3.303322573437073e-05,3.0289249687696877e-05,2.0770146574961088e-06,6.021035315954219e-07,3.2428928791168433e-08,100.00000000000007
h15,7323235365209283916,East Asian,1.1,2.1401722732065794e-05,2.0346889456016772e-05,8.793236527669942e-07,1.8667571089290593e-07,-5.583043805438489e-09,100.00000000000001
h15,7323235365209283916,East Asian,1.2,1.4329267069987034e-05,1.3917010716710692e-05,3.7522436245108596e-07,5.9211265908353846e-08,-1.1089637541548831e-08,100.0
h15,7323235365209283916,East Asian,1.3,9.814569167429477e-06,9.651865779467175e-06,1.61142030011563e-07,1.9111905492488043e-08,-8.775273770870906e-09,100.00000000000007
h15,7335256086282162009,African,0.7,7.601782894548903e-05,2.7614011796525782e-05,3.8403074569628993e-05,1.3300206782564158e-05,-1.6497321016149632e-06,99.99999999999997
h15,7335256086282162009,African,0.8,3.115904264730255e-05,1.3422405340405475e-05,1.5619987153894737e-05,3.3413707546979123e-06,-6.123603008477848e-07,100.0
h15,7335256086282162009,African,0.9,1.3509347902140763e-05,6.673283073431028e-06,6.445716429791863e-06,8.698843357840261e-07,-2.397679684330775e-07,100.0
h15,7335256086282162009,African,1.0,6.100284938303548e-06,3.3759969375195354e-06,2.687833939329026e-06,2.325697508457691e-07,-9.805784469539149e-08,99.99999999999999
h15,7335256086282162009,African,1.1,2.8408541389131223e-06,1.730830505462087e-06,1.129572310928257e-06,6.345984144443056e-08,-4.150425946082606e-08,100.0
h15,7335256086282162009,African,1.2,1.3555723439592304e-06,8.965065770600373e-07,4.775427474224498e-07,1.7598344746393906e-08,-1.803766263482523e-08,100.0
h15,7335256086282162009,African,1.3,6.598346123003686e-07,4.680495675981968e-07,2.028349144285673e-07,4.945745647563216e-09,-7.997807686979466e-09,99.99999999999999
h15,7335256086282162009,European,0.7,0.00023521241249587144,0.00013522567876653096,2.6513842232937477e-05,5.5603902645364584e-05,8.934494425519206e-06,100.0
h15,7335256086282162009,European,0.8,0.00011436312250401114,7.985802681929705e-05,9.726672899778847e-06,1.6547088918946258e-05,4.115666932994499e-06,100.00000000000001
h15,7335256086282162009,European,0.9,6.128571137950392e-05,4.8696547404555694e-05,3.60349145190155e-06,5.058965834171704e-06,1.9633533444374805e-06,99.99999999999999
h15,7335256086282162009,European,1.0,3.5310988526700626e-05,3.0456146333990357e-05,1.3459926224428128e-06,1.581771798455314e-06,9.635388859060685e-07,100.0
h15,7335256086282162009,European,1.1,2.140838901484186e-05,1.943127206423513e-05,5.062921371388621e-07,5.039828323006509e-07,4.834209905836056e-07,99.99999999999999
h15,7335256086282162009,European,1.2,1.3441050951499949e-05,1.259303637936878e-05,1.9160717503837157e-07,1.631597718904638e-07,2.466238126011683e-07,100.00000000000003
h15,7335256086282162009,European,1.3,8.644088316323846e-06,8.26286053809196e-06,7.290943765141015e-08,5.354014144826336e-08,1.2738909956610586e-07,100.0
h15,7335256086282162009,East Asian,0.7,0.00012289363334628457,0.00010169916056221304,1.0260155562612906e-05,1.7607883301541454e-05,-3.336783040041419e-06,100.0
h15,7335256086282162009,East Asian,0.8,6.311946171576942e-05,5.678310029236082e-05,3.7282539023305714e-06,5.227217347334392e-06,-1.3095549131281848e-06,99.99999999999997
h15,7335256086282162009,East Asian,0.9,3.426559591192661e-05,3.2237934686651465e-05,1.407882178396122e-06,1.6627231780479613e-06,-5.214720655844774e-07,99.99999999999997
h15,7335256086282162009,East Asian,1.0,1.920224351444743e-05,1.8518835401488554e-05,5.481038805743518e-07,5.571529527421707e-07,-2.109243601788254e-07,99.99999999999999
h15,7335256086282162009,East Asian,1.1,1.096672459787323e-05,1.0728049006652562e-05,2.1847901755023307e-07,1.9361296260677263e-07,-8.670819446817065e-08,99.99999999999997
h15,7335256086282162009,East Asian,1.2,6.338601644761875e-06,6.253464550686876e-06,8.867219999904779e-08,6.892523381308088e-08,-3.623016986856468e-08,100.0
