pop,category,len>0_score!=0,len>0_score==0,len==0_score==0,hXX,simID
p1,B,239,250,11,h00,2008966820864978262
p1,C,54,79,367,h00,2008966820864978262
p1,Non-ROH,500,0,0,h00,2008966820864978262
p2,A,500,0,0,h00,2008966820864978262
p2,B,425,75,0,h00,2008966820864978262
p2,C,42,106,352,h00,2008966820864978262
p2,Non-ROH,500,0,0,h00,2008966820864978262
p3,A,500,0,0,h00,2008966820864978262
p3,B,469,31,0,h00,2008966820864978262
p3,C,36,168,296,h00,2008966820864978262
p3,Non-ROH,500,0,0,h00,2008966820864978262
p1,A,499,1,0,h00,2015646299244388232
p1,B,264,219,17,h00,2015646299244388232
p1,C,94,40,366,h00,2015646299244388232
p1,Non-ROH,500,0,0,h00,2015646299244388232
p2,A,500,0,0,h00,2015646299244388232
p2,B,440,60,0,h00,2015646299244388232
p2,C,78,35,387,h00,2015646299244388232
p2,Non-ROH,500,0,0,h00,2015646299244388232
p3,A,500,0,0,h00,2015646299244388232
p3,B,462,38,0,h00,2015646299244388232
p3,C,136,66,298,h00,2015646299244388232
p3,Non-ROH,500,0,0,h00,2015646299244388232
p1,A,499,1,0,h00,2023478822450523661
p1,B,206,273,21,h00,2023478822450523661
p1,C,62,67,371,h00,2023478822450523661
p1,Non-ROH,500,0,0,h00,2023478822450523661
p2,A,500,0,0,h00,2023478822450523661
p2,B,412,88,0,h00,2023478822450523661
p2,C,35,96,369,h00,2023478822450523661
p2,Non-ROH,500,0,0,h00,2023478822450523661
p3,A,500,0,0,h00,2023478822450523661
p3,B,437,62,1,h00,2023478822450523661
p3,C,61,135,304,h00,2023478822450523661
p3,Non-ROH,500,0,0,h00,2023478822450523661
p1,A,500,0,0,h00,2023804910540112922
p1,B,229,256,15,h00,2023804910540112922
p1,C,82,57,361,h00,2023804910540112922
p1,Non-ROH,500,0,0,h00,2023804910540112922
p2,A,500,0,0,h00,2023804910540112922
p2,B,437,63,0,h00,2023804910540112922
p2,C,44,70,386,h00,2023804910540112922
p2,Non-ROH,500,0,0,h00,2023804910540112922
p3,A,500,0,0,h00,2023804910540112922
p3,B,448,52,0,h00,2023804910540112922
p3,C,42,80,378,h00,2023804910540112922
p3,Non-ROH,500,0,0,h00,2023804910540112922
p1,A,499,1,0,h00,2029404602455467623
p1,B,235,249,16,h00,2029404602455467623
p1,C,57,69,374,h00,2029404602455467623
p1,Non-ROH,500,0,0,h00,2029404602455467623
p2,A,500,0,0,h00,2029404602455467623
p2,B,410,90,0,h00,2029404602455467623
p2,C,40,121,339,h00,2029404602455467623
p2,Non-ROH,500,0,0,h00,2029404602455467623
p3,A,500,0,0,h00,2029404602455467623
p3,B,448,52,0,h00,2029404602455467623
p3,C,43,72,385,h00,2029404602455467623
p3,Non-ROH,500,0,0,h00,2029404602455467623
p1,A,498,2,0,h00,2030134370402383281
p1,B,211,270,19,h00,2030134370402383281
p1,C,65,70,365,h00,2030134370402383281
p1,Non-ROH,500,0,0,h00,2030134370402383281
p2,A,500,0,0,h00,2030134370402383281
p2,B,387,113,0,h00,2030134370402383281
p2,C,36,97,367,h00,2030134370402383281
p2,Non-ROH,500,0,0,h00,2030134370402383281
p3,A,500,0,0,h00,2030134370402383281
p3,B,446,54,0,h00,2030134370402383281
p3,C,30,200,270,h00,2030134370402383281
p3,Non-ROH,500,0,0,h00,2030134370402383281
p1,A,499,1,0,h00,2031456289375906414
p1,B,240,241,19,h00,2031456289375906414
p1,C,73,68,359,h00,2031456289375906414
p1,Non-ROH,500,0,0,h00,2031456289375906414
p2,A,500,0,0,h00,2031456289375906414
p2,B,413,87,0,h00,2031456289375906414
p2,C,34,91,375,h00,2031456289375906414
p2,Non-ROH,500,0,0,h00,2031456289375906414
p3,A,500,0,0,h00,2031456289375906414
p3,B,470,30,0,h00,2031456289375906414
p3,C,48,112,340,h00,2031456289375906414
p3,Non-ROH,500,0,0,h00,2031456289375906414
p1,A,500,0,0,h00,2074319997304613406
p1,B,222,262,16,h00,2074319997304613406
p1,C,88,68,344,h00,2074319997304613406
p1,Non-ROH,500,0,0,h00,2074319997304613406
p2,A,500,0,0,h00,2074319997304613406
p2,B,417,83,0,h00,2074319997304613406
p2,C,54,72,374,h00,2074319997304613406
p2,Non-ROH,500,0,0,h00,2074319997304613406
p3,A,500,0,0,h00,2074319997304613406
p3,B,457,43,0,h00,2074319997304613406
p3,C,48,82,370,h00,2074319997304613406
p3,Non-ROH,500,0,0,h00,2074319997304613406
p1,A,500,0,0,h00,20923183537115587
p1,B,242,245,13,h00,20923183537115587
p1,C,58,87,355,h00,20923183537115587
p1,Non-ROH,500,0,0,h00,20923183537115587
p2,A,500,0,0,h00,20923183537115587
p2,B,424,76,0,h00,20923183537115587
p2,C,34,100,366,h00,20923183537115587
p2,Non-ROH,500,0,0,h00,20923183537115587
p3,A,500,0,0,h00,20923183537115587
p3,B,452,48,0,h00,20923183537115587
p3,C,34,120,346,h00,20923183537115587
p3,Non-ROH,500,0,0,h00,20923183537115587
p1,A,499,1,0,h00,2104317743172604597
p1,B,248,239,13,h00,2104317743172604597
p1,C,60,89,351,h00,2104317743172604597
p1,Non-ROH,500,0,0,h00,2104317743172604597
p2,A,500,0,0,h00,2104317743172604597
p2,B,426,74,0,h00,2104317743172604597
p2,C,50,65,385,h00,2104317743172604597
p2,Non-ROH,500,0,0,h00,2104317743172604597
p3,A,500,0,0,h00,2104317743172604597
p3,B,461,39,0,h00,2104317743172604597
p3,C,48,75,377,h00,2104317743172604597
p3,Non-ROH,500,0,0,h00,2104317743172604597
p1,A,499,1,0,h00,2110323454478545514
p1,B,244,240,16,h00,2110323454478545514
p1,C,63,60,377,h00,2110323454478545514
p1,Non-ROH,500,0,0,h00,2110323454478545514
p2,A,500,0,0,h00,2110323454478545514
p2,B,430,70,0,h00,2110323454478545514
p2,C,57,119,324,h00,2110323454478545514
p2,Non-ROH,500,0,0,h00,2110323454478545514
p3,A,500,0,0,h00,2110323454478545514
p3,B,463,37,0,h00,2110323454478545514
p3,C,46,124,330,h00,2110323454478545514
p3,Non-ROH,500,0,0,h00,2110323454478545514
p1,A,500,0,0,h00,2115986567917414732
p1,B,251,232,17,h00,2115986567917414732
p1,C,58,70,372,h00,2115986567917414732
p1,Non-ROH,500,0,0,h00,2115986567917414732
p2,A,500,0,0,h00,2115986567917414732
p2,B,394,106,0,h00,2115986567917414732
p2,C,35,118,347,h00,2115986567917414732
p2,Non-ROH,500,0,0,h00,2115986567917414732
p3,A,500,0,0,h00,2115986567917414732
p3,B,467,33,0,h00,2115986567917414732
p3,C,38,131,331,h00,2115986567917414732
p3,Non-ROH,500,0,0,h00,2115986567917414732
p1,A,500,0,0,h00,215278918430462039
p1,B,244,240,16,h00,215278918430462039
p1,C,46,79,375,h00,215278918430462039
p1,Non-ROH,500,0,0,h00,215278918430462039
p2,A,500,0,0,h00,215278918430462039
p2,B,408,92,0,h00,215278918430462039
p2,C,38,89,373,h00,215278918430462039
p2,Non-ROH,500,0,0,h00,215278918430462039
p3,A,500,0,0,h00,215278918430462039
p3,B,462,38,0,h00,215278918430462039
p3,C,28,105,367,h00,215278918430462039
p3,Non-ROH,500,0,0,h00,215278918430462039
p1,A,500,0,0,h00,2156816541948973614
p1,B,198,288,14,h00,2156816541948973614
p1,C,47,81,372,h00,2156816541948973614
p1,Non-ROH,500,0,0,h00,2156816541948973614
p2,A,500,0,0,h00,2156816541948973614
p2,B,380,120,0,h00,2156816541948973614
p2,C,39,69,392,h00,2156816541948973614
p2,Non-ROH,500,0,0,h00,2156816541948973614
p3,A,500,0,0,h00,2156816541948973614
p3,B,427,73,0,h00,2156816541948973614
p3,C,30,88,382,h00,2156816541948973614
p3,Non-ROH,500,0,0,h00,2156816541948973614
p1,A,500,0,0,h00,2174043611906189471
p1,B,266,216,18,h00,2174043611906189471
p1,C,63,70,367,h00,2174043611906189471
p1,Non-ROH,500,0,0,h00,2174043611906189471
p2,A,500,0,0,h00,2174043611906189471
p2,B,443,57,0,h00,2174043611906189471
p2,C,42,73,385,h00,2174043611906189471
p2,Non-ROH,500,0,0,h00,2174043611906189471
p3,A,500,0,0,h00,2174043611906189471
p3,B,471,29,0,h00,2174043611906189471
p3,C,38,85,377,h00,2174043611906189471
p3,Non-ROH,500,0,0,h00,2174043611906189471
p1,A,500,0,0,h00,217638068633519425
p1,B,235,247,18,h00,217638068633519425
p1,C,51,101,348,h00,217638068633519425
p1,Non-ROH,500,0,0,h00,217638068633519425
p2,A,500,0,0,h00,217638068633519425
p2,B,403,97,0,h00,217638068633519425
p2,C,33,142,325,h00,217638068633519425
p2,Non-ROH,500,0,0,h00,217638068633519425
p3,A,500,0,0,h00,217638068633519425
p3,B,471,29,0,h00,217638068633519425
p3,C,42,113,345,h00,217638068633519425
p3,Non-ROH,500,0,0,h00,217638068633519425
p1,A,500,0,0,h00,2213029515177919753
p1,B,227,261,12,h00,2213029515177919753
p1,C,64,93,343,h00,2213029515177919753
p1,Non-ROH,500,0,0,h00,2213029515177919753
p2,A,500,0,0,h00,2213029515177919753
p2,B,410,90,0,h00,2213029515177919753
p2,C,57,76,367,h00,2213029515177919753
p2,Non-ROH,500,0,0,h00,2213029515177919753
p3,A,500,0,0,h00,2213029515177919753
p3,B,453,47,0,h00,2213029515177919753
p3,C,35,170,295,h00,2213029515177919753
p3,Non-ROH,500,0,0,h00,2213029515177919753
p1,A,500,0,0,h00,2226314848128698481
p1,B,255,226,19,h00,2226314848128698481
p1,C,69,55,376,h00,2226314848128698481
p1,Non-ROH,500,0,0,h00,2226314848128698481
p2,A,500,0,0,h00,2226314848128698481
p2,B,430,70,0,h00,2226314848128698481
p2,C,30,85,385,h00,2226314848128698481
p2,Non-ROH,500,0,0,h00,2226314848128698481
p3,A,500,0,0,h00,2226314848128698481
p3,B,466,34,0,h00,2226314848128698481
p3,C,52,65,383,h00,2226314848128698481
p3,Non-ROH,500,0,0,h00,2226314848128698481
p1,A,500,0,0,h00,2231209458305127871
p1,B,227,245,28,h00,2231209458305127871
p1,C,53,68,379,h00,2231209458305127871
p1,Non-ROH,500,0,0,h00,2231209458305127871
p2,A,500,0,0,h00,2231209458305127871
p2,B,429,70,1,h00,2231209458305127871
p2,C,33,90,377,h00,2231209458305127871
p2,Non-ROH,500,0,0,h00,2231209458305127871
p3,A,500,0,0,h00,2231209458305127871
p3,B,476,24,0,h00,2231209458305127871
p3,C,47,143,310,h00,2231209458305127871
p3,Non-ROH,500,0,0,h00,2231209458305127871
p1,A,498,2,0,h00,2248913045146814560
p1,B,243,244,13,h00,2248913045146814560
p1,C,64,64,372,h00,2248913045146814560
p1,Non-ROH,500,0,0,h00,2248913045146814560
p2,A,500,0,0,h00,2248913045146814560
p2,B,397,103,0,h00,2248913045146814560
p2,C,47,62,391,h00,2248913045146814560
p2,Non-ROH,500,0,0,h00,2248913045146814560
p3,A,500,0,0,h00,2248913045146814560
p3,B,446,54,0,h00,2248913045146814560
p3,C,44,161,295,h00,2248913045146814560
p3,Non-ROH,500,0,0,h00,2248913045146814560
p1,A,500,0,0,h00,2261080031299322371
p1,B,256,225,19,h00,2261080031299322371
p1,C,60,75,365,h00,2261080031299322371
p1,Non-ROH,500,0,0,h00,2261080031299322371
p2,A,500,0,0,h00,2261080031299322371
p2,B,450,50,0,h00,2261080031299322371
p2,C,34,82,384,h00,2261080031299322371
p2,Non-ROH,500,0,0,h00,2261080031299322371
p3,A,500,0,0,h00,2261080031299322371
p3,B,453,47,0,h00,2261080031299322371
p3,C,28,99,373,h00,2261080031299322371
p3,Non-ROH,500,0,0,h00,2261080031299322371
p1,A,500,0,0,h00,2270685292642668965
p1,B,231,254,15,h00,2270685292642668965
p1,C,55,62,383,h00,2270685292642668965
p1,Non-ROH,500,0,0,h00,2270685292642668965
p2,A,500,0,0,h00,2270685292642668965
p2,B,401,99,0,h00,2270685292642668965
p2,C,36,84,380,h00,2270685292642668965
p2,Non-ROH,500,0,0,h00,2270685292642668965
p3,A,500,0,0,h00,2270685292642668965
p3,B,462,38,0,h00,2270685292642668965
p3,C,38,100,362,h00,2270685292642668965
p3,Non-ROH,500,0,0,h00,2270685292642668965
p1,A,499,1,0,h00,2276589658571010949
p1,B,254,236,10,h00,2276589658571010949
p1,C,57,68,375,h00,2276589658571010949
p1,Non-ROH,500,0,0,h00,2276589658571010949
p2,A,500,0,0,h00,2276589658571010949
p2,B,382,118,0,h00,2276589658571010949
p2,C,33,152,315,h00,2276589658571010949
p2,Non-ROH,500,0,0,h00,2276589658571010949
p3,A,500,0,0,h00,2276589658571010949
p3,B,439,61,0,h00,2276589658571010949
p3,C,48,154,298,h00,2276589658571010949
p3,Non-ROH,500,0,0,h00,2276589658571010949
p1,A,498,2,0,h00,2325391773764637243
p1,B,249,236,15,h00,2325391773764637243
p1,C,68,69,363,h00,2325391773764637243
p1,Non-ROH,500,0,0,h00,2325391773764637243
p2,A,500,0,0,h00,2325391773764637243
p2,B,411,89,0,h00,2325391773764637243
p2,C,50,87,363,h00,2325391773764637243
p2,Non-ROH,500,0,0,h00,2325391773764637243
p3,A,500,0,0,h00,2325391773764637243
p3,B,466,34,0,h00,2325391773764637243
p3,C,43,91,366,h00,2325391773764637243
p3,Non-ROH,500,0,0,h00,2325391773764637243
p1,A,500,0,0,h00,2333974635431175188
p1,B,253,232,15,h00,2333974635431175188
p1,C,54,63,383,h00,2333974635431175188
p1,Non-ROH,500,0,0,h00,2333974635431175188
p2,A,500,0,0,h00,2333974635431175188
p2,B,441,59,0,h00,2333974635431175188
p2,C,42,105,353,h00,2333974635431175188
p2,Non-ROH,500,0,0,h00,2333974635431175188
p3,A,500,0,0,h00,2333974635431175188
p3,B,456,44,0,h00,2333974635431175188
p3,C,34,189,277,h00,2333974635431175188
p3,Non-ROH,500,0,0,h00,2333974635431175188
p1,A,500,0,0,h00,2341198055877650802
p1,B,221,269,10,h00,2341198055877650802
p1,C,47,70,383,h00,2341198055877650802
p1,Non-ROH,500,0,0,h00,2341198055877650802
p2,A,500,0,0,h00,2341198055877650802
p2,B,397,103,0,h00,2341198055877650802
p2,C,39,74,387,h00,2341198055877650802
p2,Non-ROH,500,0,0,h00,2341198055877650802
p3,A,500,0,0,h00,2341198055877650802
p3,B,454,46,0,h00,2341198055877650802
p3,C,25,107,368,h00,2341198055877650802
p3,Non-ROH,500,0,0,h00,2341198055877650802
p1,A,500,0,0,h00,2348161418297934513
p1,B,246,236,18,h00,2348161418297934513
p1,C,60,87,353,h00,2348161418297934513
p1,Non-ROH,500,0,0,h00,2348161418297934513
p2,A,500,0,0,h00,2348161418297934513
p2,B,425,75,0,h00,2348161418297934513
p2,C,33,101,366,h00,2348161418297934513
p2,Non-ROH,500,0,0,h00,2348161418297934513
p3,A,500,0,0,h00,2348161418297934513
p3,B,442,58,0,h00,2348161418297934513
p3,C,52,84,364,h00,2348161418297934513
p3,Non-ROH,500,0,0,h00,2348161418297934513
p1,A,500,0,0,h00,2377990193666223348
p1,B,267,219,14,h00,2377990193666223348
p1,C,61,67,372,h00,2377990193666223348
p1,Non-ROH,500,0,0,h00,2377990193666223348
p2,A,500,0,0,h00,2377990193666223348
p2,B,447,53,0,h00,2377990193666223348
p2,C,45,68,387,h00,2377990193666223348
p2,Non-ROH,500,0,0,h00,2377990193666223348
p3,A,500,0,0,h00,2377990193666223348
p3,B,473,27,0,h00,2377990193666223348
p3,C,29,85,386,h00,2377990193666223348
p3,Non-ROH,500,0,0,h00,2377990193666223348
p1,A,500,0,0,h00,2398732858742842846
p1,B,289,200,11,h00,2398732858742842846
p1,C,69,64,367,h00,2398732858742842846
p1,Non-ROH,500,0,0,h00,2398732858742842846
p2,A,500,0,0,h00,2398732858742842846
p2,B,440,60,0,h00,2398732858742842846
p2,C,49,74,377,h00,2398732858742842846
p2,Non-ROH,500,0,0,h00,2398732858742842846
p3,A,500,0,0,h00,2398732858742842846
p3,B,476,24,0,h00,2398732858742842846
p3,C,34,74,392,h00,2398732858742842846
p3,Non-ROH,500,0,0,h00,2398732858742842846
p1,A,499,1,0,h00,2402059822941775694
p1,B,238,252,10,h00,2402059822941775694
p1,C,44,82,374,h00,2402059822941775694
p1,Non-ROH,500,0,0,h00,2402059822941775694
p2,A,500,0,0,h00,2402059822941775694
p2,B,401,99,0,h00,2402059822941775694
p2,C,28,135,337,h00,2402059822941775694
p2,Non-ROH,500,0,0,h00,2402059822941775694
p3,A,500,0,0,h00,2402059822941775694
p3,B,427,73,0,h00,2402059822941775694
p3,C,32,133,335,h00,2402059822941775694
p3,Non-ROH,500,0,0,h00,2402059822941775694
p1,A,500,0,0,h00,2414559306889225485
p1,B,234,247,19,h00,2414559306889225485
p1,C,59,68,373,h00,2414559306889225485
p1,Non-ROH,500,0,0,h00,2414559306889225485
p2,A,500,0,0,h00,2414559306889225485
p2,B,410,89,1,h00,2414559306889225485
p2,C,37,90,373,h00,2414559306889225485
p2,Non-ROH,500,0,0,h00,2414559306889225485
p3,A,500,0,0,h00,2414559306889225485
p3,B,455,45,0,h00,2414559306889225485
p3,C,45,153,302,h00,2414559306889225485
p3,Non-ROH,500,0,0,h00,2414559306889225485
p1,A,499,1,0,h00,2419367695980860718
p1,B,225,262,13,h00,2419367695980860718
p1,C,67,55,378,h00,2419367695980860718
p1,Non-ROH,500,0,0,h00,2419367695980860718
p2,A,500,0,0,h00,2419367695980860718
p2,B,397,103,0,h00,2419367695980860718
p2,C,38,68,394,h00,2419367695980860718
p2,Non-ROH,500,0,0,h00,2419367695980860718
p3,A,500,0,0,h00,2419367695980860718
p3,B,456,44,0,h00,2419367695980860718
p3,C,31,86,383,h00,2419367695980860718
p3,Non-ROH,500,0,0,h00,2419367695980860718
p1,A,499,1,0,h00,2421630746348809573
p1,B,238,241,21,h00,2421630746348809573
p1,C,58,76,366,h00,2421630746348809573
p1,Non-ROH,500,0,0,h00,2421630746348809573
p2,A,500,0,0,h00,2421630746348809573
p2,B,407,93,0,h00,2421630746348809573
p2,C,43,80,377,h00,2421630746348809573
p2,Non-ROH,500,0,0,h00,2421630746348809573
p3,A,500,0,0,h00,2421630746348809573
p3,B,443,57,0,h00,2421630746348809573
p3,C,44,73,383,h00,2421630746348809573
p3,Non-ROH,500,0,0,h00,2421630746348809573
p1,A,500,0,0,h00,2423373918653785487
p1,B,237,249,14,h00,2423373918653785487
p1,C,64,57,379,h00,2423373918653785487
p1,Non-ROH,500,0,0,h00,2423373918653785487
p2,A,500,0,0,h00,2423373918653785487
p2,B,427,73,0,h00,2423373918653785487
p2,C,46,77,377,h00,2423373918653785487
p2,Non-ROH,500,0,0,h00,2423373918653785487
p3,A,500,0,0,h00,2423373918653785487
p3,B,473,27,0,h00,2423373918653785487
p3,C,38,119,343,h00,2423373918653785487
p3,Non-ROH,500,0,0,h00,2423373918653785487
p1,A,499,1,0,h00,24454192000205924
p1,B,235,248,17,h00,24454192000205924
p1,C,55,71,374,h00,24454192000205924
p1,Non-ROH,500,0,0,h00,24454192000205924
p2,A,500,0,0,h00,24454192000205924
p2,B,440,60,0,h00,24454192000205924
p2,C,40,140,320,h00,24454192000205924
p2,Non-ROH,500,0,0,h00,24454192000205924
p3,A,500,0,0,h00,24454192000205924
p3,B,450,50,0,h00,24454192000205924
p3,C,41,73,386,h00,24454192000205924
p3,Non-ROH,500,0,0,h00,24454192000205924
p1,A,500,0,0,h00,2447731323343121822
p1,B,224,265,11,h00,2447731323343121822
p1,C,60,59,381,h00,2447731323343121822
p1,Non-ROH,500,0,0,h00,2447731323343121822
p2,A,500,0,0,h00,2447731323343121822
p2,B,432,68,0,h00,2447731323343121822
p2,C,43,141,316,h00,2447731323343121822
p2,Non-ROH,500,0,0,h00,2447731323343121822
p3,A,500,0,0,h00,2447731323343121822
p3,B,451,49,0,h00,2447731323343121822
p3,C,37,75,388,h00,2447731323343121822
p3,Non-ROH,500,0,0,h00,2447731323343121822
p1,A,500,0,0,h00,2467830197506776770
p1,B,207,275,18,h00,2467830197506776770
p1,C,40,76,384,h00,2467830197506776770
p1,Non-ROH,500,0,0,h00,2467830197506776770
p2,A,500,0,0,h00,2467830197506776770
p2,B,399,101,0,h00,2467830197506776770
p2,C,41,88,371,h00,2467830197506776770
p2,Non-ROH,500,0,0,h00,2467830197506776770
p3,A,500,0,0,h00,2467830197506776770
p3,B,429,71,0,h00,2467830197506776770
p3,C,41,93,366,h00,2467830197506776770
p3,Non-ROH,500,0,0,h00,2467830197506776770
p1,A,499,1,0,h00,2474864708645148456
p1,B,234,252,14,h00,2474864708645148456
p1,C,68,56,376,h00,2474864708645148456
p1,Non-ROH,500,0,0,h00,2474864708645148456
p2,A,500,0,0,h00,2474864708645148456
p2,B,427,73,0,h00,2474864708645148456
p2,C,37,72,391,h00,2474864708645148456
p2,Non-ROH,500,0,0,h00,2474864708645148456
p3,A,500,0,0,h00,2474864708645148456
p3,B,448,52,0,h00,2474864708645148456
p3,C,47,113,340,h00,2474864708645148456
p3,Non-ROH,500,0,0,h00,2474864708645148456
p1,A,500,0,0,h00,2491469814547847332
p1,B,242,239,19,h00,2491469814547847332
p1,C,58,83,359,h00,2491469814547847332
p1,Non-ROH,500,0,0,h00,2491469814547847332
p2,A,500,0,0,h00,2491469814547847332
p2,B,430,70,0,h00,2491469814547847332
p2,C,43,69,388,h00,2491469814547847332
p2,Non-ROH,500,0,0,h00,2491469814547847332
p3,A,500,0,0,h00,2491469814547847332
p3,B,466,34,0,h00,2491469814547847332
p3,C,36,106,358,h00,2491469814547847332
p3,Non-ROH,500,0,0,h00,2491469814547847332
p1,A,500,0,0,h00,2500502901733353259
p1,B,244,236,20,h00,2500502901733353259
p1,C,58,68,374,h00,2500502901733353259
p1,Non-ROH,500,0,0,h00,2500502901733353259
p2,A,500,0,0,h00,2500502901733353259
p2,B,418,82,0,h00,2500502901733353259
p2,C,46,59,395,h00,2500502901733353259
p2,Non-ROH,500,0,0,h00,2500502901733353259
p3,A,500,0,0,h00,2500502901733353259
p3,B,445,55,0,h00,2500502901733353259
p3,C,36,85,379,h00,2500502901733353259
p3,Non-ROH,500,0,0,h00,2500502901733353259
p1,A,500,0,0,h00,2505890466052842857
p1,B,246,244,10,h00,2505890466052842857
p1,C,58,69,373,h00,2505890466052842857
p1,Non-ROH,500,0,0,h00,2505890466052842857
p2,A,500,0,0,h00,2505890466052842857
p2,B,429,71,0,h00,2505890466052842857
p2,C,54,132,314,h00,2505890466052842857
p2,Non-ROH,500,0,0,h00,2505890466052842857
p3,A,500,0,0,h00,2505890466052842857
p3,B,456,44,0,h00,2505890466052842857
p3,C,33,117,350,h00,2505890466052842857
p3,Non-ROH,500,0,0,h00,2505890466052842857
p1,A,498,2,0,h00,2531555882547941800
p1,B,242,239,19,h00,2531555882547941800
p1,C,74,41,385,h00,2531555882547941800
p1,Non-ROH,500,0,0,h00,2531555882547941800
p2,A,500,0,0,h00,2531555882547941800
p2,B,423,77,0,h00,2531555882547941800
p2,C,47,94,359,h00,2531555882547941800
p2,Non-ROH,500,0,0,h00,2531555882547941800
p3,A,500,0,0,h00,2531555882547941800
p3,B,476,24,0,h00,2531555882547941800
p3,C,91,38,371,h00,2531555882547941800
p3,Non-ROH,500,0,0,h00,2531555882547941800
p1,A,500,0,0,h00,2538182891345640416
p1,B,239,246,15,h00,2538182891345640416
p1,C,51,66,383,h00,2538182891345640416
p1,Non-ROH,500,0,0,h00,2538182891345640416
p2,A,500,0,0,h00,2538182891345640416
p2,B,422,78,0,h00,2538182891345640416
p2,C,33,135,332,h00,2538182891345640416
p2,Non-ROH,500,0,0,h00,2538182891345640416
p3,A,500,0,0,h00,2538182891345640416
p3,B,449,51,0,h00,2538182891345640416
p3,C,48,90,362,h00,2538182891345640416
p3,Non-ROH,500,0,0,h00,2538182891345640416
p1,A,500,0,0,h00,2553817847603666864
p1,B,220,263,17,h00,2553817847603666864
p1,C,59,52,389,h00,2553817847603666864
p1,Non-ROH,500,0,0,h00,2553817847603666864
p2,A,500,0,0,h00,2553817847603666864
p2,B,414,86,0,h00,2553817847603666864
p2,C,47,81,372,h00,2553817847603666864
p2,Non-ROH,500,0,0,h00,2553817847603666864
p3,A,500,0,0,h00,2553817847603666864
p3,B,459,41,0,h00,2553817847603666864
p3,C,44,75,381,h00,2553817847603666864
p3,Non-ROH,500,0,0,h00,2553817847603666864
p1,A,498,2,0,h00,2582636653590832573
p1,B,206,273,21,h00,2582636653590832573
p1,C,45,62,393,h00,2582636653590832573
p1,Non-ROH,500,0,0,h00,2582636653590832573
p2,A,500,0,0,h00,2582636653590832573
p2,B,413,87,0,h00,2582636653590832573
p2,C,34,129,337,h00,2582636653590832573
p2,Non-ROH,500,0,0,h00,2582636653590832573
p3,A,500,0,0,h00,2582636653590832573
p3,B,440,60,0,h00,2582636653590832573
p3,C,29,126,345,h00,2582636653590832573
p3,Non-ROH,500,0,0,h00,2582636653590832573
p1,A,499,1,0,h00,2592630812011419061
