pop,category,len>0_score!=0,len>0_score==0,len==0_score==0,hXX,simID
p1,B,113,372,15,h00,8245785795119165813
p1,C,30,105,365,h00,8245785795119165813
p1,Non-ROH,500,0,0,h00,8245785795119165813
p2,A,496,4,0,h00,8245785795119165813
p2,B,231,269,0,h00,8245785795119165813
p2,C,21,93,386,h00,8245785795119165813
p2,Non-ROH,500,0,0,h00,8245785795119165813
p3,A,497,3,0,h00,8245785795119165813
p3,B,282,218,0,h00,8245785795119165813
p3,C,14,106,380,h00,8245785795119165813
p3,Non-ROH,500,0,0,h00,8245785795119165813
p1,A,451,49,0,h00,8247888529918945527
p1,B,104,386,10,h00,8247888529918945527
p1,C,26,101,373,h00,8247888529918945527
p1,Non-ROH,500,0,0,h00,8247888529918945527
p2,A,496,4,0,h00,8247888529918945527
p2,B,236,264,0,h00,8247888529918945527
p2,C,19,160,321,h00,8247888529918945527
p2,Non-ROH,500,0,0,h00,8247888529918945527
p3,A,492,8,0,h00,8247888529918945527
p3,B,291,209,0,h00,8247888529918945527
p3,C,18,209,273,h00,8247888529918945527
p3,Non-ROH,500,0,0,h00,8247888529918945527
p1,A,445,55,0,h00,826663596041234252
p1,B,128,356,16,h00,826663596041234252
p1,C,25,104,371,h00,826663596041234252
p1,Non-ROH,500,0,0,h00,826663596041234252
p2,A,484,16,0,h00,826663596041234252
p2,B,268,232,0,h00,826663596041234252
p2,C,24,170,306,h00,826663596041234252
p2,Non-ROH,500,0,0,h00,826663596041234252
p3,A,494,6,0,h00,826663596041234252
p3,B,294,206,0,h00,826663596041234252
p3,C,17,110,373,h00,826663596041234252
p3,Non-ROH,500,0,0,h00,826663596041234252
p1,A,483,17,0,h00,8295570130475967972
p1,B,101,383,16,h00,8295570130475967972
p1,C,31,120,349,h00,8295570130475967972
p1,Non-ROH,500,0,0,h00,8295570130475967972
p2,A,497,3,0,h00,8295570130475967972
p2,B,193,307,0,h00,8295570130475967972
p2,C,16,274,210,h00,8295570130475967972
p2,Non-ROH,500,0,0,h00,8295570130475967972
p3,A,499,1,0,h00,8295570130475967972
p3,B,257,243,0,h00,8295570130475967972
p3,C,14,94,392,h00,8295570130475967972
p3,Non-ROH,500,0,0,h00,8295570130475967972
p1,A,452,48,0,h00,8302840173262926033
p1,B,118,371,11,h00,8302840173262926033
p1,C,28,101,371,h00,8302840173262926033
p1,Non-ROH,500,0,0,h00,8302840173262926033
p2,A,498,2,0,h00,8302840173262926033
p2,B,253,247,0,h00,8302840173262926033
p2,C,24,80,396,h00,8302840173262926033
p2,Non-ROH,500,0,0,h00,8302840173262926033
p3,A,499,1,0,h00,8302840173262926033
p3,B,331,169,0,h00,8302840173262926033
p3,C,15,145,340,h00,8302840173262926033
p3,Non-ROH,500,0,0,h00,8302840173262926033
p1,A,439,61,0,h00,8324314100380763628
p1,B,101,390,9,h00,8324314100380763628
p1,C,25,116,359,h00,8324314100380763628
p1,Non-ROH,500,0,0,h00,8324314100380763628
p2,A,489,11,0,h00,8324314100380763628
p2,B,221,279,0,h00,8324314100380763628
p2,C,17,106,377,h00,8324314100380763628
p2,Non-ROH,500,0,0,h00,8324314100380763628
p3,A,488,12,0,h00,8324314100380763628
p3,B,254,246,0,h00,8324314100380763628
p3,C,16,109,375,h00,8324314100380763628
p3,Non-ROH,500,0,0,h00,8324314100380763628
p1,A,404,96,0,h00,8333265495632237597
p1,B,66,421,13,h00,8333265495632237597
p1,C,19,98,383,h00,8333265495632237597
p1,Non-ROH,500,0,0,h00,8333265495632237597
p2,A,491,9,0,h00,8333265495632237597
p2,B,172,328,0,h00,8333265495632237597
p2,C,18,101,381,h00,8333265495632237597
p2,Non-ROH,500,0,0,h00,8333265495632237597
p3,A,479,21,0,h00,8333265495632237597
p3,B,231,269,0,h00,8333265495632237597
p3,C,13,113,374,h00,8333265495632237597
p3,Non-ROH,500,0,0,h00,8333265495632237597
p1,A,470,30,0,h00,8337948553890895361
p1,B,79,408,13,h00,8337948553890895361
p1,C,36,94,370,h00,8337948553890895361
p1,Non-ROH,500,0,0,h00,8337948553890895361
p2,A,492,8,0,h00,8337948553890895361
p2,B,251,249,0,h00,8337948553890895361
p2,C,23,104,373,h00,8337948553890895361
p2,Non-ROH,500,0,0,h00,8337948553890895361
p3,A,500,0,0,h00,8337948553890895361
p3,B,275,225,0,h00,8337948553890895361
p3,C,14,164,322,h00,8337948553890895361
p3,Non-ROH,500,0,0,h00,8337948553890895361
p1,A,418,82,0,h00,8348040649235703653
p1,B,87,389,24,h00,8348040649235703653
p1,C,26,87,387,h00,8348040649235703653
p1,Non-ROH,500,0,0,h00,8348040649235703653
p2,A,487,13,0,h00,8348040649235703653
p2,B,173,327,0,h00,8348040649235703653
p2,C,11,109,380,h00,8348040649235703653
p2,Non-ROH,500,0,0,h00,8348040649235703653
p3,A,495,5,0,h00,8348040649235703653
p3,B,178,322,0,h00,8348040649235703653
p3,C,6,113,381,h00,8348040649235703653
p3,Non-ROH,500,0,0,h00,8348040649235703653
p1,A,410,90,0,h00,8352329479800466435
p1,B,113,378,9,h00,8352329479800466435
p1,C,39,99,362,h00,8352329479800466435
p1,Non-ROH,500,0,0,h00,8352329479800466435
p2,A,485,15,0,h00,8352329479800466435
p2,B,243,257,0,h00,8352329479800466435
p2,C,29,112,359,h00,8352329479800466435
p2,Non-ROH,500,0,0,h00,8352329479800466435
p3,A,482,18,0,h00,8352329479800466435
p3,B,282,218,0,h00,8352329479800466435
p3,C,25,123,352,h00,8352329479800466435
p3,Non-ROH,500,0,0,h00,8352329479800466435
p1,A,471,29,0,h00,8359675198807336655
p1,B,73,411,16,h00,8359675198807336655
p1,C,33,80,387,h00,8359675198807336655
p1,Non-ROH,500,0,0,h00,8359675198807336655
p2,A,481,19,0,h00,8359675198807336655
p2,B,183,317,0,h00,8359675198807336655
p2,C,6,109,385,h00,8359675198807336655
p2,Non-ROH,500,0,0,h00,8359675198807336655
p3,A,495,5,0,h00,8359675198807336655
p3,B,224,276,0,h00,8359675198807336655
p3,C,12,119,369,h00,8359675198807336655
p3,Non-ROH,500,0,0,h00,8359675198807336655
p1,A,460,40,0,h00,8360854972556069990
p1,B,139,346,15,h00,8360854972556069990
p1,C,26,94,380,h00,8360854972556069990
p1,Non-ROH,500,0,0,h00,8360854972556069990
p2,A,498,2,0,h00,8360854972556069990
p2,B,247,253,0,h00,8360854972556069990
p2,C,17,145,338,h00,8360854972556069990
p2,Non-ROH,500,0,0,h00,8360854972556069990
p3,A,499,1,0,h00,8360854972556069990
p3,B,314,186,0,h00,8360854972556069990
p3,C,26,162,312,h00,8360854972556069990
p3,Non-ROH,500,0,0,h00,8360854972556069990
p1,A,437,63,0,h00,8442228576838349543
p1,B,96,393,11,h00,8442228576838349543
p1,C,21,91,388,h00,8442228576838349543
p1,Non-ROH,500,0,0,h00,8442228576838349543
p2,A,482,18,0,h00,8442228576838349543
p2,B,209,291,0,h00,8442228576838349543
p2,C,18,90,392,h00,8442228576838349543
p2,Non-ROH,500,0,0,h00,8442228576838349543
p3,A,483,17,0,h00,8442228576838349543
p3,B,311,189,0,h00,8442228576838349543
p3,C,16,100,384,h00,8442228576838349543
p3,Non-ROH,500,0,0,h00,8442228576838349543
p1,A,431,69,0,h00,8461703215665630037
p1,B,96,390,14,h00,8461703215665630037
p1,C,30,83,387,h00,8461703215665630037
p1,Non-ROH,500,0,0,h00,8461703215665630037
p2,A,496,4,0,h00,8461703215665630037
p2,B,239,261,0,h00,8461703215665630037
p2,C,25,129,346,h00,8461703215665630037
p2,Non-ROH,500,0,0,h00,8461703215665630037
p3,A,497,3,0,h00,8461703215665630037
p3,B,214,286,0,h00,8461703215665630037
p3,C,11,153,336,h00,8461703215665630037
p3,Non-ROH,500,0,0,h00,8461703215665630037
p1,A,437,63,0,h00,8478393171942172038
p1,B,100,387,13,h00,8478393171942172038
p1,C,41,97,362,h00,8478393171942172038
p1,Non-ROH,500,0,0,h00,8478393171942172038
p2,A,492,8,0,h00,8478393171942172038
p2,B,225,274,1,h00,8478393171942172038
p2,C,34,162,304,h00,8478393171942172038
p2,Non-ROH,500,0,0,h00,8478393171942172038
p3,A,496,4,0,h00,8478393171942172038
p3,B,282,218,0,h00,8478393171942172038
p3,C,27,171,302,h00,8478393171942172038
p3,Non-ROH,500,0,0,h00,8478393171942172038
p1,A,452,48,0,h00,8483146405762354839
p1,B,84,404,12,h00,8483146405762354839
p1,C,25,110,365,h00,8483146405762354839
p1,Non-ROH,500,0,0,h00,8483146405762354839
p2,A,496,4,0,h00,8483146405762354839
p2,B,179,321,0,h00,8483146405762354839
p2,C,21,146,333,h00,8483146405762354839
p2,Non-ROH,500,0,0,h00,8483146405762354839
p3,A,495,5,0,h00,8483146405762354839
p3,B,228,272,0,h00,8483146405762354839
p3,C,17,117,366,h00,8483146405762354839
p3,Non-ROH,500,0,0,h00,8483146405762354839
p1,A,468,32,0,h00,8493033608607173646
p1,B,115,375,10,h00,8493033608607173646
p1,C,26,97,377,h00,8493033608607173646
p1,Non-ROH,500,0,0,h00,8493033608607173646
p2,A,494,6,0,h00,8493033608607173646
p2,B,285,215,0,h00,8493033608607173646
p2,C,35,149,316,h00,8493033608607173646
p2,Non-ROH,500,0,0,h00,8493033608607173646
p3,A,496,4,0,h00,8493033608607173646
p3,B,281,219,0,h00,8493033608607173646
p3,C,24,229,247,h00,8493033608607173646
p3,Non-ROH,500,0,0,h00,8493033608607173646
p1,A,459,41,0,h00,8500782308606723157
p1,B,128,358,14,h00,8500782308606723157
p1,C,43,89,368,h00,8500782308606723157
p1,Non-ROH,500,0,0,h00,8500782308606723157
p2,A,496,4,0,h00,8500782308606723157
p2,B,309,191,0,h00,8500782308606723157
p2,C,14,104,382,h00,8500782308606723157
p2,Non-ROH,500,0,0,h00,8500782308606723157
p3,A,497,3,0,h00,8500782308606723157
p3,B,276,224,0,h00,8500782308606723157
p3,C,20,159,321,h00,8500782308606723157
p3,Non-ROH,500,0,0,h00,8500782308606723157
p1,A,413,87,0,h00,8508939634912935656
p1,B,96,390,14,h00,8508939634912935656
p1,C,21,106,373,h00,8508939634912935656
p1,Non-ROH,500,0,0,h00,8508939634912935656
p2,A,490,10,0,h00,8508939634912935656
p2,B,216,284,0,h00,8508939634912935656
p2,C,18,98,384,h00,8508939634912935656
p2,Non-ROH,500,0,0,h00,8508939634912935656
p3,A,488,12,0,h00,8508939634912935656
p3,B,284,216,0,h00,8508939634912935656
p3,C,15,115,370,h00,8508939634912935656
p3,Non-ROH,500,0,0,h00,8508939634912935656
p1,A,470,30,0,h00,8523785738886911657
p1,B,121,359,20,h00,8523785738886911657
p1,C,36,93,371,h00,8523785738886911657
p1,Non-ROH,500,0,0,h00,8523785738886911657
p2,A,499,1,0,h00,8523785738886911657
p2,B,244,256,0,h00,8523785738886911657
p2,C,28,91,381,h00,8523785738886911657
p2,Non-ROH,500,0,0,h00,8523785738886911657
p3,A,497,3,0,h00,8523785738886911657
p3,B,278,222,0,h00,8523785738886911657
p3,C,19,106,375,h00,8523785738886911657
p3,Non-ROH,500,0,0,h00,8523785738886911657
p1,A,414,86,0,h00,8552931170002909542
p1,B,93,386,21,h00,8552931170002909542
p1,C,43,90,367,h00,8552931170002909542
p1,Non-ROH,500,0,0,h00,8552931170002909542
p2,A,488,12,0,h00,8552931170002909542
p2,B,215,285,0,h00,8552931170002909542
p2,C,27,148,325,h00,8552931170002909542
p2,Non-ROH,500,0,0,h00,8552931170002909542
p3,A,500,0,0,h00,8552931170002909542
p3,B,348,152,0,h00,8552931170002909542
p3,C,21,85,394,h00,8552931170002909542
p3,Non-ROH,500,0,0,h00,8552931170002909542
p1,A,476,24,0,h00,8554301335803309257
p1,B,112,369,19,h00,8554301335803309257
p1,C,32,83,385,h00,8554301335803309257
p1,Non-ROH,500,0,0,h00,8554301335803309257
p2,A,499,1,0,h00,8554301335803309257
p2,B,243,257,0,h00,8554301335803309257
p2,C,28,110,362,h00,8554301335803309257
p2,Non-ROH,500,0,0,h00,8554301335803309257
p3,A,499,1,0,h00,8554301335803309257
p3,B,317,183,0,h00,8554301335803309257
p3,C,21,116,363,h00,8554301335803309257
p3,Non-ROH,500,0,0,h00,8554301335803309257
p1,A,456,44,0,h00,8560776890993356324
p1,B,79,406,15,h00,8560776890993356324
p1,C,20,108,372,h00,8560776890993356324
p1,Non-ROH,500,0,0,h00,8560776890993356324
p2,A,495,5,0,h00,8560776890993356324
p2,B,198,302,0,h00,8560776890993356324
p2,C,15,128,357,h00,8560776890993356324
p2,Non-ROH,500,0,0,h00,8560776890993356324
p3,A,489,11,0,h00,8560776890993356324
p3,B,216,284,0,h00,8560776890993356324
p3,C,13,108,379,h00,8560776890993356324
p3,Non-ROH,500,0,0,h00,8560776890993356324
p1,A,471,29,0,h00,8564784666695813541
p1,B,119,367,14,h00,8564784666695813541
p1,C,32,98,370,h00,8564784666695813541
p1,Non-ROH,500,0,0,h00,8564784666695813541
p2,A,498,2,0,h00,8564784666695813541
p2,B,271,229,0,h00,8564784666695813541
p2,C,18,122,360,h00,8564784666695813541
p2,Non-ROH,500,0,0,h00,8564784666695813541
p3,A,500,0,0,h00,8564784666695813541
p3,B,311,189,0,h00,8564784666695813541
p3,C,21,114,365,h00,8564784666695813541
p3,Non-ROH,500,0,0,h00,8564784666695813541
p1,A,437,63,0,h00,8567655874984429224
p1,B,77,410,13,h00,8567655874984429224
p1,C,28,87,385,h00,8567655874984429224
p1,Non-ROH,500,0,0,h00,8567655874984429224
p2,A,487,13,0,h00,8567655874984429224
p2,B,211,289,0,h00,8567655874984429224
p2,C,32,93,375,h00,8567655874984429224
p2,Non-ROH,500,0,0,h00,8567655874984429224
p3,A,490,10,0,h00,8567655874984429224
p3,B,239,261,0,h00,8567655874984429224
p3,C,18,150,332,h00,8567655874984429224
p3,Non-ROH,500,0,0,h00,8567655874984429224
p1,A,406,94,0,h00,8570553499106319936
p1,B,103,382,15,h00,8570553499106319936
p1,C,28,116,356,h00,8570553499106319936
p1,Non-ROH,500,0,0,h00,8570553499106319936
p2,A,490,10,0,h00,8570553499106319936
p2,B,239,261,0,h00,8570553499106319936
p2,C,16,118,366,h00,8570553499106319936
p2,Non-ROH,500,0,0,h00,8570553499106319936
p3,A,493,7,0,h00,8570553499106319936
p3,B,321,179,0,h00,8570553499106319936
p3,C,12,161,327,h00,8570553499106319936
p3,Non-ROH,500,0,0,h00,8570553499106319936
p1,A,468,32,0,h00,8586589245206037151
p1,B,96,394,10,h00,8586589245206037151
p1,C,29,107,364,h00,8586589245206037151
p1,Non-ROH,500,0,0,h00,8586589245206037151
p2,A,499,1,0,h00,8586589245206037151
p2,B,261,239,0,h00,8586589245206037151
p2,C,21,108,371,h00,8586589245206037151
p2,Non-ROH,500,0,0,h00,8586589245206037151
p3,A,500,0,0,h00,8586589245206037151
p3,B,265,235,0,h00,8586589245206037151
p3,C,16,139,345,h00,8586589245206037151
p3,Non-ROH,500,0,0,h00,8586589245206037151
p1,A,440,60,0,h00,8588449633077665015
p1,B,109,386,5,h00,8588449633077665015
p1,C,36,96,368,h00,8588449633077665015
p1,Non-ROH,500,0,0,h00,8588449633077665015
p2,A,494,6,0,h00,8588449633077665015
p2,B,180,320,0,h00,8588449633077665015
p2,C,20,104,376,h00,8588449633077665015
p2,Non-ROH,500,0,0,h00,8588449633077665015
p3,A,495,5,0,h00,8588449633077665015
p3,B,282,218,0,h00,8588449633077665015
p3,C,16,180,304,h00,8588449633077665015
p3,Non-ROH,500,0,0,h00,8588449633077665015
p1,A,470,30,0,h00,8609678236052231559
p1,B,170,315,15,h00,8609678236052231559
p1,C,36,86,378,h00,8609678236052231559
p1,Non-ROH,500,0,0,h00,8609678236052231559
p2,A,500,0,0,h00,8609678236052231559
p2,B,332,168,0,h00,8609678236052231559
p2,C,28,117,355,h00,8609678236052231559
p2,Non-ROH,500,0,0,h00,8609678236052231559
p3,A,498,2,0,h00,8609678236052231559
p3,B,377,123,0,h00,8609678236052231559
p3,C,18,163,319,h00,8609678236052231559
p3,Non-ROH,500,0,0,h00,8609678236052231559
p1,A,468,32,0,h00,8618909334375501049
p1,B,88,398,14,h00,8618909334375501049
p1,C,27,105,368,h00,8618909334375501049
p1,Non-ROH,500,0,0,h00,8618909334375501049
p2,A,497,3,0,h00,8618909334375501049
p2,B,188,312,0,h00,8618909334375501049
p2,C,22,165,313,h00,8618909334375501049
p2,Non-ROH,500,0,0,h00,8618909334375501049
p3,A,500,0,0,h00,8618909334375501049
p3,B,217,283,0,h00,8618909334375501049
p3,C,12,171,317,h00,8618909334375501049
p3,Non-ROH,500,0,0,h00,8618909334375501049
p1,A,452,48,0,h00,863818492425618087
p1,B,121,366,13,h00,863818492425618087
p1,C,33,99,368,h00,863818492425618087
p1,Non-ROH,500,0,0,h00,863818492425618087
p2,A,493,7,0,h00,863818492425618087
p2,B,213,287,0,h00,863818492425618087
p2,C,19,124,357,h00,863818492425618087
p2,Non-ROH,500,0,0,h00,863818492425618087
p3,A,494,6,0,h00,863818492425618087
p3,B,264,236,0,h00,863818492425618087
p3,C,11,186,303,h00,863818492425618087
p3,Non-ROH,500,0,0,h00,863818492425618087
p1,A,462,38,0,h00,8701012430488510716
p1,B,116,370,14,h00,8701012430488510716
p1,C,33,116,351,h00,8701012430488510716
p1,Non-ROH,500,0,0,h00,8701012430488510716
p2,A,500,0,0,h00,8701012430488510716
p2,B,270,230,0,h00,8701012430488510716
p2,C,17,96,387,h00,8701012430488510716
p2,Non-ROH,500,0,0,h00,8701012430488510716
p3,A,500,0,0,h00,8701012430488510716
p3,B,357,143,0,h00,8701012430488510716
p3,C,23,111,366,h00,8701012430488510716
p3,Non-ROH,500,0,0,h00,8701012430488510716
p1,A,425,75,0,h00,8704777689146286217
p1,B,107,367,26,h00,8704777689146286217
p1,C,24,100,376,h00,8704777689146286217
p1,Non-ROH,500,0,0,h00,8704777689146286217
p2,A,488,12,0,h00,8704777689146286217
p2,B,261,239,0,h00,8704777689146286217
p2,C,13,102,385,h00,8704777689146286217
p2,Non-ROH,500,0,0,h00,8704777689146286217
p3,A,498,2,0,h00,8704777689146286217
p3,B,338,162,0,h00,8704777689146286217
p3,C,25,122,353,h00,8704777689146286217
p3,Non-ROH,500,0,0,h00,8704777689146286217
p1,A,475,25,0,h00,8735585828959391809
p1,B,87,400,13,h00,8735585828959391809
p1,C,32,109,359,h00,8735585828959391809
p1,Non-ROH,500,0,0,h00,8735585828959391809
p2,A,496,4,0,h00,8735585828959391809
p2,B,238,262,0,h00,8735585828959391809
p2,C,18,198,284,h00,8735585828959391809
p2,Non-ROH,500,0,0,h00,8735585828959391809
p3,A,497,3,0,h00,8735585828959391809
p3,B,283,217,0,h00,8735585828959391809
p3,C,15,110,375,h00,8735585828959391809
p3,Non-ROH,500,0,0,h00,8735585828959391809
p1,A,422,78,0,h00,8762662111126417730
p1,B,95,389,16,h00,8762662111126417730
p1,C,29,94,377,h00,8762662111126417730
p1,Non-ROH,500,0,0,h00,8762662111126417730
p2,A,491,9,0,h00,8762662111126417730
p2,B,221,279,0,h00,8762662111126417730
p2,C,19,95,386,h00,8762662111126417730
p2,Non-ROH,500,0,0,h00,8762662111126417730
p3,A,489,11,0,h00,8762662111126417730
p3,B,243,257,0,h00,8762662111126417730
p3,C,22,117,361,h00,8762662111126417730
p3,Non-ROH,500,0,0,h00,8762662111126417730
p1,A,403,97,0,h00,876485116545318603
p1,B,83,406,11,h00,876485116545318603
p1,C,29,112,359,h00,876485116545318603
p1,Non-ROH,500,0,0,h00,876485116545318603
p2,A,456,44,0,h00,876485116545318603
p2,B,203,297,0,h00,876485116545318603
p2,C,12,110,378,h00,876485116545318603
p2,Non-ROH,500,0,0,h00,876485116545318603
p3,A,469,31,0,h00,876485116545318603
p3,B,226,274,0,h00,876485116545318603
p3,C,7,147,346,h00,876485116545318603
p3,Non-ROH,500,0,0,h00,876485116545318603
p1,A,457,43,0,h00,8805579582604427677
p1,B,97,386,17,h00,8805579582604427677
p1,C,21,120,359,h00,8805579582604427677
p1,Non-ROH,500,0,0,h00,8805579582604427677
p2,A,470,30,0,h00,8805579582604427677
p2,B,165,335,0,h00,8805579582604427677
p2,C,22,115,363,h00,8805579582604427677
p2,Non-ROH,500,0,0,h00,8805579582604427677
p3,A,486,14,0,h00,8805579582604427677
p3,B,273,227,0,h00,8805579582604427677
p3,C,17,162,321,h00,8805579582604427677
p3,Non-ROH,500,0,0,h00,8805579582604427677
p1,A,427,73,0,h00,8808334681185287544
p1,B,128,357,15,h00,8808334681185287544
p1,C,34,102,364,h00,8808334681185287544
p1,Non-ROH,500,0,0,h00,8808334681185287544
p2,A,489,11,0,h00,8808334681185287544
p2,B,311,189,0,h00,8808334681185287544
p2,C,26,104,370,h00,8808334681185287544
p2,Non-ROH,500,0,0,h00,8808334681185287544
p3,A,490,10,0,h00,8808334681185287544
p3,B,350,150,0,h00,8808334681185287544
p3,C,35,173,292,h00,8808334681185287544
p3,Non-ROH,500,0,0,h00,8808334681185287544
p1,A,485,15,0,h00,8825972710391913049
p1,B,132,348,20,h00,8825972710391913049
p1,C,47,99,354,h00,8825972710391913049
p1,Non-ROH,500,0,0,h00,8825972710391913049
p2,A,500,0,0,h00,8825972710391913049
p2,B,316,184,0,h00,8825972710391913049
p2,C,21,137,342,h00,8825972710391913049
p2,Non-ROH,500,0,0,h00,8825972710391913049
p3,A,500,0,0,h00,8825972710391913049
p3,B,360,140,0,h00,8825972710391913049
p3,C,27,132,341,h00,8825972710391913049
p3,Non-ROH,500,0,0,h00,8825972710391913049
p1,A,426,74,0,h00,8828759419088930041
p1,B,130,353,17,h00,8828759419088930041
p1,C,27,105,368,h00,8828759419088930041
p1,Non-ROH,500,0,0,h00,8828759419088930041
p2,A,489,11,0,h00,8828759419088930041
p2,B,298,202,0,h00,8828759419088930041
p2,C,15,137,348,h00,8828759419088930041
p2,Non-ROH,500,0,0,h00,8828759419088930041
p3,A,497,3,0,h00,8828759419088930041
p3,B,356,144,0,h00,8828759419088930041
p3,C,29,110,361,h00,8828759419088930041
p3,Non-ROH,500,0,0,h00,8828759419088930041
p1,A,458,42,0,h00,885482525036881327
p1,B,116,368,16,h00,885482525036881327
p1,C,32,103,365,h00,885482525036881327
p1,Non-ROH,500,0,0,h00,885482525036881327
p2,A,495,5,0,h00,885482525036881327
p2,B,250,250,0,h00,885482525036881327
p2,C,19,91,390,h00,885482525036881327
p2,Non-ROH,500,0,0,h00,885482525036881327
p3,A,499,1,0,h00,885482525036881327
p3,B,334,166,0,h00,885482525036881327
p3,C,14,153,333,h00,885482525036881327
p3,Non-ROH,500,0,0,h00,885482525036881327
p1,A,468,32,0,h00,8881322863864966793
p1,B,133,352,15,h00,8881322863864966793
p1,C,46,106,348,h00,8881322863864966793
p1,Non-ROH,500,0,0,h00,8881322863864966793
p2,A,499,1,0,h00,8881322863864966793
p2,B,317,183,0,h00,8881322863864966793
p2,C,20,93,387,h00,8881322863864966793
p2,Non-ROH,500,0,0,h00,8881322863864966793
p3,A,496,4,0,h00,8881322863864966793
p3,B,327,173,0,h00,8881322863864966793
p3,C,12,153,335,h00,8881322863864966793
p3,Non-ROH,500,0,0,h00,8881322863864966793
p1,A,430,70,0,h00,8898323182163987376
p1,B,101,389,10,h00,8898323182163987376
p1,C,21,94,385,h00,8898323182163987376
p1,Non-ROH,500,0,0,h00,8898323182163987376
p2,A,460,40,0,h00,8898323182163987376
p2,B,195,305,0,h00,8898323182163987376
p2,C,20,113,367,h00,8898323182163987376
p2,Non-ROH,500,0,0,h00,8898323182163987376
p3,A,473,27,0,h00,8898323182163987376
p3,B,285,215,0,h00,8898323182163987376
p3,C,9,120,371,h00,8898323182163987376
p3,Non-ROH,500,0,0,h00,8898323182163987376
p1,A,420,80,0,h00,892201126536219185
p1,B,114,375,11,h00,892201126536219185
p1,C,41,91,368,h00,892201126536219185
p1,Non-ROH,500,0,0,h00,892201126536219185
p2,A,487,13,0,h00,892201126536219185
p2,B,280,220,0,h00,892201126536219185
p2,C,24,132,344,h00,892201126536219185
p2,Non-ROH,500,0,0,h00,892201126536219185
p3,A,497,3,0,h00,892201126536219185
p3,B,319,181,0,h00,892201126536219185
p3,C,17,114,369,h00,892201126536219185
p3,Non-ROH,500,0,0,h00,892201126536219185
p1,A,390,110,0,h00,892849211236969083
p1,B,96,390,14,h00,892849211236969083
p1,C,36,101,363,h00,892849211236969083
