pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID,ROH_caller
p3,1.3,0.0057593690602157,0.0057593690602157,0.4693185884979982,0.0026694607545919,0.0029594908587494,0.0954193535266213,0.0004540419536476,0.0020125102810329,0.0027927610238215,0.0005368566463597,0.0005368566463597,0.4324692969515589,h00,1061286463616756465,GARLIC
p1,0.7,0.0851774023475976,0.0851774023475976,0.2984101670998162,0.0644491186598716,0.1173551115896169,0.0520283175155806,0.0669499529150137,0.1432728992381295,0.0110426220799019,0.0056098627528592,0.0056098627528592,0.6385188933047011,h00,1077681494354284445,GARLIC
p1,0.8,0.0638488115126632,0.0638488115126632,0.3239457187635372,0.0490432587220438,0.0893026502102887,0.0572569516154169,0.0608316121650912,0.1301796500332953,0.0117230523396017,0.002968564909834,0.002968564909834,0.6070742772814441,h00,1077681494354284445,GARLIC
p1,0.9,0.047683865642275,0.047683865642275,0.3469888956155073,0.0359441658413944,0.0654505706365689,0.0618615530889159,0.0539145417541971,0.1153771193539819,0.0122938111916255,0.0015015399281829,0.0015015399281829,0.5788557401039514,h00,1077681494354284445,GARLIC
p1,1.0,0.0365660146963167,0.0365660146963167,0.3673993541134368,0.0259544007218807,0.047260252060738,0.0657806662731343,0.0473393663550506,0.1013062439998083,0.0127678844394504,0.0007477008635136,0.0007477008635136,0.5540520951739784,h00,1077681494354284445,GARLIC
p1,1.1,0.0292205865215449,0.0292205865215449,0.3852614635838546,0.0186973802291946,0.0340459759397275,0.0690429155508483,0.0414766654394032,0.088760064040323,0.0131580318106688,0.0003731314382463,0.0003731314382463,0.5325375890546281,h00,1077681494354284445,GARLIC
p1,1.2,0.0244075736203745,0.0244075736203745,0.4007840571632857,0.0135162903479421,0.0246117525738647,0.0717228830015028,0.0363420874609624,0.0777720671664596,0.0134765344261794,0.000188468888202,0.000188468888202,0.5140165254090321,h00,1077681494354284445,GARLIC
p1,1.3,0.0212291460050735,0.0212291460050735,0.4142301727190668,0.0098289568714137,0.0178975035569027,0.073910558202338,0.0318542700661778,0.0681681379416206,0.0137347512843435,9.68923505197776e-05,9.68923505197776e-05,0.4981245177942517,h00,1077681494354284445,GARLIC
p2,0.7,0.0515076185875511,0.0515076185875511,0.3812810754998896,0.0273022728110637,0.0326582210658657,0.0657338100470704,0.0367721318941811,0.1233909314671412,0.0093612219468604,0.0076606877644955,0.0076606877644955,0.5436238925061795,h00,1077681494354284445,GARLIC
p2,0.8,0.0318795862299116,0.0318795862299116,0.3937632852528017,0.0185080718293263,0.0221388419011081,0.0711717698339501,0.0262335514546747,0.0880281393256864,0.01031772588957,0.0043628784230065,0.0043628784230065,0.5247472190236784,h00,1077681494354284445,GARLIC
p2,0.9,0.0188425143000471,0.0188425143000471,0.4045497232696348,0.0120503157027561,0.0144142532329618,0.076349911511563,0.0178391633270576,0.0598603036085713,0.0112221607770338,0.0023949824562243,0.0023949824562243,0.5078782044417683,h00,1077681494354284445,GARLIC
p2,1.0,0.0109393241882895,0.0109393241882895,0.4138291274904046,0.0077201081036003,0.0092345790712922,0.0811177832408805,0.0118513753734156,0.0397679484752392,0.0120562855583568,0.0013040714000718,0.0013040714000718,0.492996803710358,h00,1077681494354284445,GARLIC
p2,1.1,0.0063415248935282,0.0063415248935282,0.4217883847743857,0.004930774203381,0.0058980552672021,0.085406999547011,0.0077951819058174,0.0261571659506319,0.012813392394781,0.0007158172541901,0.0007158172541901,0.4799912232838222,h00,1077681494354284445,GARLIC
p2,1.2,0.0037022581680667,0.0037022581680667,0.4285971958505772,0.0031579626898,0.0037774673322967,0.0892082606276734,0.0051069244385431,0.0171365686715557,0.0134938902105212,0.0003991076585907,0.0003991076585907,0.4687006533112281,h00,1077681494354284445,GARLIC
p2,1.3,0.0021865840003997,0.0021865840003997,0.4344050388553016,0.0020328884741572,0.0024316847777,0.0925474730395362,0.0033409099309791,0.0112106088795077,0.0141016420068074,0.0002266669500413,0.0002266669500413,0.4589458460983547,h00,1077681494354284445,GARLIC
p3,0.7,0.0539617273340223,0.0539617273340223,0.4273900050158856,0.0225371462747521,0.0252658590524127,0.0665787710346857,0.0523369490680342,0.2302825758993505,0.0080817765661231,0.0072522165056433,0.0072522165056433,0.4979494473833055,h00,1077681494354284445,GARLIC
p3,0.8,0.0343693534356659,0.0343693534356659,0.447216674593001,0.0152488908960921,0.0170951691660225,0.0684437764651397,0.0489638850478519,0.2154410942105487,0.0084213491758183,0.0040043225191624,0.0040043225191624,0.475918199766041,h00,1077681494354284445,GARLIC
p3,0.9,0.0209176527653828,0.0209176527653828,0.4647529656122912,0.0101456817135518,0.011374082638511,0.0700393450172555,0.0447026700980567,0.1966917484314499,0.0086515235296627,0.0021055215654314,0.0021055215654314,0.4565561658407905,h00,1077681494354284445,GARLIC
p3,1.0,0.0125085256342535,0.0125085256342535,0.4800140095572776,0.0068359210788155,0.0076635886533806,0.0713777942117865,0.0403134847315519,0.1773793328188286,0.0088071447795376,0.0010829814541587,0.0010829814541587,0.4398010514513982,h00,1077681494354284445,GARLIC
p3,1.1,0.0074681005601149,0.0074681005601149,0.4931369489238234,0.0047366329807045,0.0053101266599826,0.0724878957359301,0.0361082945870556,0.1588764961830447,0.0089122611153156,0.0005531901389068,0.0005531901389068,0.4254628942249308,h00,1077681494354284445,GARLIC
p3,1.2,0.0044877878349659,0.0044877878349659,0.504327694305238,0.0033922475702288,0.0038029681280592,0.0734033208267286,0.0321801458116252,0.1415926415711511,0.0089825383900927,0.0002826840701005,0.0002826840701005,0.4132864464779406,h00,1077681494354284445,GARLIC
p3,1.3,0.0027250571374615,0.0027250571374615,0.513819477732812,0.0025085618258349,0.0028122890424158,0.0741566601402766,0.028553920030053,0.1256372481322334,0.0090282171274128,0.0001450014613077,0.0001450014613077,0.4029956449994986,h00,1077681494354284445,GARLIC
p1,0.7,0.0648901465335762,0.0648901465335762,0.190234673617079,0.0490615679306056,0.0983242078609269,0.0320804743501311,0.224623927573288,0.5636789125895719,0.0185368890542839,0.0103247300952486,0.0103247300952486,0.7591479629785061,h00,1125400568553395400,GARLIC
p1,0.8,0.042773400848565,0.042773400848565,0.204183595003626,0.0384732554312721,0.077104188138902,0.0359584989087653,0.2417121146024181,0.6065605894739927,0.0206756022676403,0.0054591524836489,0.0054591524836489,0.7391823038199683,h00,1125400568553395400,GARLIC
p1,0.9,0.0279299565842923,0.0279299565842923,0.2179507264969089,0.0299852764066967,0.0600934432904701,0.0394902935031541,0.2521146009657205,0.6326649420460534,0.0225229617417174,0.0027745198637325,0.0027745198637325,0.7200360182582194,h00,1125400568553395400,GARLIC
p1,1.0,0.0184144222173613,0.0184144222173613,0.2310518256288358,0.0235964741605539,0.0472896551824215,0.0425965375892181,0.2585816953618992,0.6488936883609923,0.0241209207555578,0.0013902195661571,0.0013902195661571,0.7022307160263881,h00,1125400568553395400,GARLIC
p1,1.1,0.0123576237905809,0.0123576237905809,0.2432089419403574,0.018873442585464,0.0378242353454587,0.0452710226548119,0.2628477853220376,0.6595991593930378,0.0255106223442951,0.0006980289913537,0.0006980289913537,0.6860094130605353,h00,1125400568553395400,GARLIC
p1,1.2,0.0084563371527492,0.0084563371527492,0.2543054709422092,0.0153690285849132,0.0308010449918957,0.0475471204394493,0.2658386298901303,0.667104486328063,0.0267259344060547,0.0003552428297607,0.0003552428297607,0.6714214742122866,h00,1125400568553395400,GARLIC
p1,1.3,0.0058945426108311,0.0058945426108311,0.264332055631104,0.0127353563777046,0.0255229068389244,0.0494734311716145,0.2680385880565558,0.6726251360664514,0.0277934777247212,0.0001850088044372,0.0001850088044372,0.6584010354725601,h00,1125400568553395400,GARLIC
p2,0.7,0.0457109182432287,0.0457109182432287,0.2642449664608294,0.0245990517323814,0.0298532181218222,0.0459419380074968,0.0566887491465952,0.1574687476294311,0.0073606486336448,0.0124435912029424,0.0124435912029424,0.682452446898029,h00,1125400568553395400,GARLIC
p2,0.8,0.0279680796179826,0.0279680796179826,0.2744664648959167,0.0155991391348258,0.0189309940956623,0.0493707967471424,0.0477113449985298,0.1325315138848051,0.0081285207114664,0.0068898091239721,0.0068898091239721,0.6680342176454744,h00,1125400568553395400,GARLIC
p2,0.9,0.0167646860673356,0.0167646860673356,0.2846753403067506,0.0096611867582086,0.0117247412114183,0.0528089031589089,0.0406536527995848,0.11292681333218,0.008845760916309,0.0037037192342352,0.0037037192342352,0.6536699956180313,h00,1125400568553395400,GARLIC
p2,1.0,0.0100698997538403,0.0100698997538403,0.294508867795995,0.0059725729402933,0.0072482681314239,0.0561251922610015,0.035434216196829,0.0984283783245251,0.00951239304757,0.0019852620102053,0.0019852620102053,0.6398535468954333,h00,1125400568553395400,GARLIC
p2,1.1,0.0061338401631213,0.0061338401631213,0.3037253117627073,0.0037284457697036,0.0045248128273102,0.059226611858873,0.0315917312136182,0.0877548089267173,0.0101318387916497,0.0010793195456671,0.0010793195456671,0.62691623758677,h00,1125400568553395400,GARLIC
p2,1.2,0.0038091772238149,0.0038091772238149,0.3121832084788333,0.0023632231822256,0.0028679892988174,0.0620566818669775,0.0286875664554974,0.0796876845986041,0.0107073682865467,0.0006019173116628,0.0006019173116628,0.6150527413676423,h00,1125400568553395400,GARLIC
p2,1.3,0.0024157811544979,0.0024157811544979,0.3198164735394903,0.0015243055781842,0.0018498854104177,0.0645893744058832,0.0264034779704286,0.0733429943623017,0.0112413126486215,0.0003471010668424,0.0003471010668424,0.6043528394060049,h00,1125400568553395400,GARLIC
p3,0.7,0.0523186130082225,0.0523186130082225,0.3275395002848928,0.0300523166835587,0.0318350812325834,0.0693474279017051,0.0121766702152392,0.0461698745661154,0.0040125891882638,0.0122265744401044,0.0122265744401044,0.5991004826251383,h00,1125400568553395400,GARLIC
p3,0.8,0.0312803850233401,0.0312803850233401,0.3397156099321002,0.0202637809759762,0.0214658696779409,0.0744161670587764,0.0072445259025998,0.027468827380691,0.0042791433577104,0.00663297071299,0.00663297071299,0.5815890796514128,h00,1125400568553395400,GARLIC
p3,0.9,0.0181817340903981,0.0181817340903981,0.3517310749588939,0.0135787962041588,0.0143843180128801,0.0792566551135159,0.0041507020113949,0.0157380784598725,0.0045711331137688,0.0034565040422912,0.0034565040422912,0.5644411368138212,h00,1125400568553395400,GARLIC
p3,1.0,0.010533476160721,0.010533476160721,0.363383612645859,0.0092405393526081,0.0097887069413221,0.0837199158765277,0.0023410835548928,0.0088766084789686,0.004885522851965,0.0017721050892913,0.0017721050892913,0.5480109486256483,h00,1125400568553395400,GARLIC
p3,1.1,0.0061718641546204,0.0061718641546204,0.3745288081412712,0.0064475286962918,0.0068300092121735,0.0877460838212399,0.0013152312768775,0.004986918591494,0.0052158988956037,0.0009065217585621,0.0009065217585621,0.5325092091418849,h00,1125400568553395400,GARLIC
p3,1.2,0.003686852917668,0.003686852917668,0.385066794183325,0.0046227726597913,0.0048970049362196,0.0913336122650568,0.0007401578180772,0.0028064317268761,0.0055540813492013,0.0004665644010659,0.0004665644010659,0.5180455122024168,h00,1125400568553395400,GARLIC
p3,1.3,0.0022546692058011,0.0022546692058011,0.394932670382603,0.0034006524369338,0.0036023860560739,0.0945104915367752,0.0004182680206554,0.001585932911652,0.0058917661396239,0.0002429187664162,0.0002429187664162,0.5046650719409979,h00,1125400568553395400,GARLIC
p1,0.7,0.067212849303443,0.067212849303443,0.2241325421443304,0.0979673340749572,0.2004625701449755,0.0529432966388073,0.0880948360404371,0.1672525148014096,0.0164380225778355,0.0083760304475425,0.0083760304475425,0.7064861386390267,h00,1125644244035275340,GARLIC
p1,0.8,0.0459404459582647,0.0459404459582647,0.2367401245871787,0.082181060178375,0.1681604046507086,0.0594051125719323,0.0744600920959312,0.1413662618053186,0.0180824811900716,0.0046140735416166,0.0046140735416166,0.6857722816508172,h00,1125644244035275340,GARLIC
p1,0.9,0.0316060043930598,0.0316060043930598,0.2477304732949376,0.0687528464768777,0.1406833455220145,0.0650879901145587,0.0633304511028302,0.1202360738329096,0.0195269086225634,0.0025103396853143,0.0025103396853143,0.6676546279679401,h00,1125644244035275340,GARLIC
p1,1.0,0.0221200447416142,0.0221200447416142,0.2571440478137123,0.057859620521115,0.1183934251839623,0.0699923313762683,0.0544496782636676,0.1033754761237747,0.0207679265403656,0.0013710233681609,0.0013710233681609,0.6520956942696536,h00,1125644244035275340,GARLIC
p1,1.1,0.015810717989268,0.015810717989268,0.2651559060689524,0.0491694814871588,0.1006115020346486,0.0741840892063106,0.0473367052886416,0.089871136127711,0.0218157310437855,0.0007603345195575,0.0007603345195575,0.6388442736809515,h00,1125644244035275340,GARLIC
p1,1.2,0.0115385469305179,0.0115385469305179,0.2719780767766335,0.042233972218692,0.0864199347500127,0.077755135352083,0.0415420736833689,0.0788697340945119,0.0226884274194177,0.0004317537617812,0.0004317537617812,0.6275783604518658,h00,1125644244035275340,GARLIC
p1,1.3,0.0085779466779742,0.0085779466779742,0.277811091035408,0.0366506374609509,0.0749952119474079,0.0808002802223901,0.0367216762050611,0.0697179649690292,0.0234076831243636,0.0002526350971873,0.0002526350971873,0.6179809456178382,h00,1125644244035275340,GARLIC
p2,0.7,0.0468511553212096,0.0468511553212096,0.3441475246904713,0.0237046166367651,0.0292649588108211,0.0545817211061314,0.0238470655702181,0.0831424718529228,0.007889842622519,0.0083566530924054,0.0083566530924054,0.5933809115808781,h00,1125644244035275340,GARLIC
p2,0.8,0.0298372691316357,0.0298372691316357,0.3597276051084813,0.0155094589045087,0.0191474801290231,0.0578914751564543,0.0179887173761071,0.0627174200410223,0.0085076654098419,0.0047668464762649,0.0047668464762649,0.5738732543252223,h00,1125644244035275340,GARLIC
p2,0.9,0.0188970364360105,0.0188970364360105,0.3741028391076954,0.0100461717015287,0.0124026811129984,0.0609474993087154,0.0142785431930775,0.0497819478893785,0.0090701941421475,0.0027446521918546,0.0027446521918546,0.5558794674414417,h00,1125644244035275340,GARLIC
p2,1.0,0.0120725743686321,0.0120725743686321,0.3872012097352779,0.0065147131633291,0.0080428557571964,0.0637129662126491,0.0120793298050656,0.0421144201311748,0.0095808239465592,0.0016400608549825,0.0016400608549825,0.5395050001055137,h00,1125644244035275340,GARLIC
p2,1.1,0.0078506085877043,0.0078506085877043,0.3990324396590114,0.0042540470144992,0.0052519098944435,0.0661856651498054,0.0108524750558272,0.0378370076270732,0.0100427278375819,0.0010425460779169,0.0010425460779169,0.5247391673536013,h00,1125644244035275340,GARLIC
p2,1.2,0.0052253859432646,0.0052253859432646,0.4096557657103857,0.0028038540143009,0.0034615481658036,0.0683840449921154,0.0102226564924443,0.0356411537169004,0.0104591296285202,0.0007179644051474,0.0007179644051474,0.5115010596689786,h00,1125644244035275340,GARLIC
p2,1.3,0.003571880681942,0.003571880681942,0.4191564690357621,0.00186634844833,0.0023041338868271,0.0703356901525451,0.0099500229188015,0.0346906204466322,0.0108334958411206,0.0005390961668777,0.0005390961668777,0.4996743449705719,h00,1125644244035275340,GARLIC
p3,0.7,0.0375317182400943,0.0375317182400943,0.3304520365169948,0.0287158110108143,0.0319064566786826,0.0798895728477506,0.0308198214189178,0.1428918993058917,0.0067005734674254,0.0073981787833998,0.0073981787833998,0.582957817167829,h00,1125644244035275340,GARLIC
p3,0.8,0.0241200024643077,0.0241200024643077,0.3438388432589243,0.0221706808029635,0.0246340897810705,0.0863323463961398,0.0256253546302928,0.118808462376812,0.0075050752260269,0.0040262826386967,0.0040262826386967,0.5623237351189089,h00,1125644244035275340,GARLIC
p3,0.9,0.0156500243378688,0.0156500243378688,0.3566197617554024,0.0174803448478075,0.0194226053864528,0.0921987872217836,0.0213422330629914,0.0989503532920513,0.0082330814754131,0.0021640412139986,0.0021640412139986,0.5429483695474007,h00,1125644244035275340,GARLIC
p3,1.0,0.0104221547067997,0.0104221547067997,0.368516713547222,0.0141636337161734,0.0157373707957482,0.0974014020991684,0.0178969535223028,0.082976784512495,0.0088871505537262,0.0011695295437285,0.0011695295437285,0.5251947337998834,h00,1125644244035275340,GARLIC
p3,1.1,0.007202576465571,0.007202576465571,0.3794090281656915,0.0117943759475721,0.013104862163969,0.1019410556997136,0.0151244951090922,0.070122659142155,0.0094701127416788,0.0006446383805997,0.0006446383805997,0.5091798033929161,h00,1125644244035275340,GARLIC
p3,1.2,0.005198909029264,0.005198909029264,0.3892794870285361,0.0100594732400342,0.0111771924889269,0.1058681254239691,0.0128652700366054,0.0596480701697163,0.009985067758184,0.0003668271312513,0.0003668271312513,0.4948673197893107,h00,1125644244035275340,GARLIC
p3,1.3,0.0039291352684479,0.0039291352684479,0.3981703227014189,0.0087474765414633,0.0097194183794037,0.1092538506185174,0.0109951061067924,0.0509773101314921,0.0104362901139612,0.0002178273031042,0.0002178273031042,0.4821395365661022,h00,1125644244035275340,GARLIC
p1,0.7,0.0561603213427422,0.0561603213427422,0.2270707271809198,0.1454861463579689,0.3233760253138492,0.0366491854691732,0.0370805597852288,0.0784396456995225,0.008327107131768,0.007115909477275,0.007115909477275,0.7279529802181389,h00,1133874929495765677,GARLIC
p1,0.8,0.0393505545837247,0.0393505545837247,0.2371871091934726,0.1592924416339952,0.3540636543591984,0.0398592574158583,0.027487411506795,0.0581464474182202,0.008879515466446,0.0041601025659734,0.0041601025659734,0.714074117924223,h00,1133874929495765677,GARLIC
