hXX,replicate,pop,A_0,A_1,A_2,A_nan,B_0,B_1,B_2,B_nan,C_0,C_1,C_2,C_nan,NONE_0,NONE_1,NONE_2,NONE_nan
h15,5098434102124861901,p1,0,1,499,0,16,250,234,0,374,67,59,0,0,0,500,0
h15,5098434102124861901,p2,0,0,500,0,0,92,408,0,365,96,39,0,0,0,500,0
h15,5098434102124861901,p3,0,0,500,0,0,45,455,0,364,86,50,0,0,0,500,0
h15,5110970989732284377,p1,0,0,500,0,14,227,259,0,371,84,45,0,0,0,500,0
h15,5110970989732284377,p2,0,0,500,0,0,101,399,0,341,117,42,0,0,0,500,0
h15,5110970989732284377,p3,0,0,500,0,0,39,461,0,319,140,41,0,0,0,500,0
h15,5123445201444146103,p1,0,1,499,0,14,257,229,0,370,77,53,0,0,0,500,0
h15,5123445201444146103,p2,0,0,500,0,0,100,400,0,373,88,39,0,0,0,500,0
h15,5123445201444146103,p3,0,0,500,0,0,45,455,0,287,183,30,0,0,0,500,0
h15,5133267597334272441,p1,0,0,500,0,18,239,243,0,382,66,52,0,0,0,500,0
h15,5133267597334272441,p2,0,0,500,0,0,79,421,0,358,103,39,0,0,0,500,0
h15,5133267597334272441,p3,0,0,500,0,0,52,448,0,384,80,36,0,0,0,500,0
h15,5145966158009217779,p1,0,0,500,0,22,238,240,0,374,54,72,0,0,0,500,0
h15,5145966158009217779,p2,0,0,500,0,0,103,397,0,371,98,31,0,0,0,500,0
h15,5145966158009217779,p3,0,0,500,0,0,33,467,0,349,124,27,0,0,0,500,0
h15,5176586221759402753,p1,0,0,500,0,14,251,235,0,362,81,57,0,0,0,500,0
h15,5176586221759402753,p2,0,0,500,0,0,113,387,0,289,175,36,0,0,0,500,0
h15,5176586221759402753,p3,0,0,500,0,0,50,450,0,336,127,37,0,0,0,500,0
h15,5202630681384220438,p1,0,1,499,0,21,252,227,0,367,65,68,0,0,0,500,0
h15,5202630681384220438,p2,0,0,500,0,0,97,403,0,376,74,50,0,0,0,500,0
h15,5202630681384220438,p3,0,0,500,0,0,45,455,0,400,73,27,0,0,0,500,0
h15,5234479157110391535,p1,0,3,497,0,12,281,207,0,368,89,43,0,0,0,500,0
h15,5234479157110391535,p2,0,0,500,0,0,111,389,0,363,86,51,0,0,0,500,0
h15,5234479157110391535,p3,0,0,500,0,0,57,443,0,356,103,41,0,0,0,500,0
h15,5237173890570091681,p1,0,0,500,0,9,281,210,0,381,67,52,0,0,0,500,0
h15,5237173890570091681,p2,0,0,500,0,0,96,404,0,351,91,58,0,0,0,500,0
h15,5237173890570091681,p3,0,0,500,0,0,36,464,0,360,115,25,0,0,0,500,0
h15,5256084581738131185,p1,0,2,498,0,14,257,229,0,384,60,56,0,0,0,500,0
h15,5256084581738131185,p2,0,0,500,0,0,98,402,0,376,61,63,0,0,0,500,0
h15,5256084581738131185,p3,0,0,500,0,0,56,444,0,281,142,77,0,0,0,500,0
h15,5278916152404518456,p1,0,1,499,0,14,260,226,0,349,97,54,0,0,0,500,0
h15,5278916152404518456,p2,0,0,500,0,0,110,390,0,351,112,37,0,0,0,500,0
h15,5278916152404518456,p3,0,0,500,0,0,42,458,0,346,122,32,0,0,0,500,0
h15,5295198285982882322,p1,0,0,500,0,14,255,231,0,370,75,55,0,0,0,500,0
h15,5295198285982882322,p2,0,0,500,0,0,74,426,0,384,84,32,0,0,0,500,0
h15,5295198285982882322,p3,0,0,500,0,0,38,462,0,354,110,36,0,0,0,500,0
h15,5298333590867937410,p1,0,2,498,0,13,261,226,0,365,52,83,0,0,0,500,0
h15,5298333590867937410,p2,0,0,500,0,0,96,404,0,321,33,146,0,0,0,500,0
h15,5298333590867937410,p3,0,0,500,0,0,57,443,0,367,21,112,0,0,0,500,0
h15,5302010441169196640,p1,0,0,500,0,6,271,223,0,376,76,48,0,0,0,500,0
h15,5302010441169196640,p2,0,0,500,0,0,85,415,0,361,107,32,0,0,0,500,0
h15,5302010441169196640,p3,0,0,500,0,0,60,440,0,317,134,49,0,0,0,500,0
h15,5308859903619254707,p1,0,2,498,0,14,269,217,0,379,72,49,0,0,0,500,0
h15,5308859903619254707,p2,0,0,500,0,0,137,363,0,375,80,45,0,0,0,500,0
h15,5308859903619254707,p3,0,0,500,0,0,93,407,0,337,117,46,0,0,0,500,0
h15,5317720066311472576,p1,0,0,500,0,19,295,186,0,376,74,50,0,0,0,500,0
h15,5317720066311472576,p2,0,0,500,0,0,119,381,0,316,159,25,0,0,0,500,0
h15,5317720066311472576,p3,0,0,500,0,0,65,435,0,348,127,25,0,0,0,500,0
h15,5321944938212571663,p1,0,0,500,0,18,209,273,0,381,72,47,0,0,0,500,0
h15,5321944938212571663,p2,0,0,500,0,0,68,432,0,340,121,39,0,0,0,500,0
h15,5321944938212571663,p3,0,0,500,0,0,40,460,0,344,112,44,0,0,0,500,0
h15,5322429953879401608,p1,0,1,499,0,15,259,226,0,356,75,69,0,0,0,500,0
h15,5322429953879401608,p2,0,0,500,0,1,88,411,0,389,58,53,0,0,0,500,0
h15,5322429953879401608,p3,0,0,500,0,0,79,421,0,394,70,36,0,0,0,500,0
h15,5324252283481143529,p1,0,0,500,0,15,290,195,0,356,81,63,0,0,0,500,0
h15,5324252283481143529,p2,0,0,500,0,0,102,398,0,365,84,51,0,0,0,500,0
h15,5324252283481143529,p3,0,0,500,0,0,70,430,0,379,81,40,0,0,0,500,0
h15,5339998715273853505,p1,0,1,499,0,4,265,231,0,365,73,62,0,0,0,500,0
h15,5339998715273853505,p2,0,0,500,0,0,113,387,0,366,101,33,0,0,0,500,0
h15,5339998715273853505,p3,0,0,500,0,0,55,445,0,310,148,42,0,0,0,500,0
h15,534890264862344465,p1,0,1,499,0,12,225,263,0,382,69,49,0,0,0,500,0
h15,534890264862344465,p2,0,0,500,0,0,63,437,0,386,82,32,0,0,0,500,0
h15,534890264862344465,p3,0,0,500,0,0,37,463,0,335,110,55,0,0,0,500,0
h15,5376184914448647708,p1,0,1,499,0,7,270,223,0,375,74,51,0,0,0,500,0
h15,5376184914448647708,p2,0,0,500,0,0,109,391,0,323,122,55,0,0,0,500,0
h15,5376184914448647708,p3,0,0,500,0,0,39,461,0,385,72,43,0,0,0,500,0
h15,5384843017351500412,p1,0,0,500,0,15,219,266,0,356,80,64,0,0,0,500,0
h15,5384843017351500412,p2,0,0,500,0,0,63,437,0,366,78,56,0,0,0,500,0
h15,5384843017351500412,p3,0,0,500,0,0,25,475,0,298,158,44,0,0,0,500,0
h15,541494535783318840,p1,0,0,500,0,17,258,225,0,389,65,46,0,0,0,500,0
h15,541494535783318840,p2,0,0,500,0,0,81,419,0,366,95,39,0,0,0,500,0
h15,541494535783318840,p3,0,0,500,0,0,63,437,0,380,85,35,0,0,0,500,0
h15,5417707987763698281,p1,0,0,500,0,15,245,240,0,384,63,53,0,0,0,500,0
h15,5417707987763698281,p2,0,0,500,0,0,96,404,0,363,93,44,0,0,0,500,0
h15,5417707987763698281,p3,0,0,500,0,0,33,467,0,356,109,35,0,0,0,500,0
h15,5472364174064490458,p1,0,1,499,0,14,260,226,0,360,103,37,0,0,0,500,0
h15,5472364174064490458,p2,0,0,500,0,0,93,407,0,349,105,46,0,0,0,500,0
h15,5472364174064490458,p3,0,0,500,0,0,94,406,0,362,112,26,0,0,0,500,0
h15,5474070091818777991,p1,0,0,500,0,13,272,215,0,359,88,53,0,0,0,500,0
h15,5474070091818777991,p2,0,0,500,0,0,87,413,0,333,138,29,0,0,0,500,0
h15,5474070091818777991,p3,0,0,500,0,0,63,437,0,372,106,22,0,0,0,500,0
h15,5502487278394595237,p1,0,0,500,0,13,247,240,0,373,47,80,0,0,0,500,0
h15,5502487278394595237,p2,0,0,500,0,0,89,411,0,348,26,126,0,0,0,500,0
h15,5502487278394595237,p3,0,0,500,0,0,45,455,0,361,34,105,0,0,0,500,0
h15,5545367096577949297,p1,0,0,500,0,24,259,217,0,377,62,61,0,0,0,500,0
h15,5545367096577949297,p2,0,0,500,0,0,89,411,0,378,82,40,0,0,0,500,0
h15,5545367096577949297,p3,0,0,500,0,0,35,465,0,324,142,34,0,0,0,500,0
h15,5592438464561908426,p1,0,0,500,0,15,258,227,0,369,71,60,0,0,0,500,0
h15,5592438464561908426,p2,0,0,500,0,0,87,413,0,383,65,52,0,0,0,500,0
h15,5592438464561908426,p3,0,0,500,0,0,41,459,0,371,66,63,0,0,0,500,0
h15,5633412943455097014,p1,0,0,500,0,12,210,278,0,389,63,48,0,0,0,500,0
h15,5633412943455097014,p2,0,0,500,0,0,52,448,0,375,76,49,0,0,0,500,0
h15,5633412943455097014,p3,0,0,500,0,0,36,464,0,379,82,39,0,0,0,500,0
h15,5636216989253964756,p1,0,1,499,0,8,282,210,0,374,82,44,0,0,0,500,0
h15,5636216989253964756,p2,0,0,500,0,0,111,389,0,364,99,37,0,0,0,500,0
h15,5636216989253964756,p3,0,0,500,0,0,59,441,0,363,107,30,0,0,0,500,0
h15,5660374399172068823,p1,0,0,500,0,20,257,223,0,381,67,52,0,0,0,500,0
h15,5660374399172068823,p2,0,0,500,0,0,83,417,0,332,124,44,0,0,0,500,0
h15,5660374399172068823,p3,0,0,500,0,0,62,438,0,303,161,36,0,0,0,500,0
h15,5663093404299114628,p1,0,0,500,0,20,264,216,0,372,68,60,0,0,0,500,0
h15,5663093404299114628,p2,0,0,500,0,0,71,429,0,368,86,46,0,0,0,500,0
h15,5663093404299114628,p3,0,0,500,0,0,39,461,0,316,135,49,0,0,0,500,0
h15,5671005661410592532,p1,0,0,500,0,17,267,216,0,373,76,51,0,0,0,500,0
h15,5671005661410592532,p2,0,0,500,0,0,75,425,0,385,77,38,0,0,0,500,0
h15,5671005661410592532,p3,0,0,500,0,0,51,449,0,371,86,43,0,0,0,500,0
h15,5676138681981972712,p1,0,4,496,0,16,284,200,0,368,94,38,0,0,0,500,0
h15,5676138681981972712,p2,0,0,500,0,0,103,397,0,352,106,42,0,0,0,500,0
h15,5676138681981972712,p3,0,0,500,0,0,45,455,0,354,116,30,0,0,0,500,0
h15,5684637688863825104,p1,0,0,500,0,13,269,218,0,365,86,49,0,0,0,500,0
h15,5684637688863825104,p2,0,0,500,0,0,90,410,0,394,63,43,0,0,0,500,0
h15,5684637688863825104,p3,0,0,500,0,0,57,443,0,357,102,41,0,0,0,500,0
h15,5688047433580068346,p1,0,2,498,0,16,287,197,0,376,72,52,0,0,0,500,0
h15,5688047433580068346,p2,0,0,500,0,0,109,391,0,337,125,38,0,0,0,500,0
h15,5688047433580068346,p3,0,0,500,0,0,50,450,0,385,87,28,0,0,0,500,0
h15,5712403196323446509,p1,0,0,500,0,18,261,221,0,368,72,60,0,0,0,500,0
h15,5712403196323446509,p2,0,0,500,0,0,73,427,0,380,78,42,0,0,0,500,0
h15,5712403196323446509,p3,0,0,500,0,0,42,458,0,367,101,32,0,0,0,500,0
h15,5722280312026791986,p1,0,1,499,0,14,252,234,0,376,82,42,0,0,0,500,0
h15,5722280312026791986,p2,0,0,500,0,0,85,415,0,367,110,23,0,0,0,500,0
h15,5722280312026791986,p3,0,0,500,0,0,43,457,0,321,141,38,0,0,0,500,0
h15,5722470060103887163,p1,0,1,499,0,9,266,225,0,340,97,63,0,0,0,500,0
h15,5722470060103887163,p2,0,0,500,0,0,111,389,0,379,98,23,0,0,0,500,0
h15,5722470060103887163,p3,0,0,500,0,0,59,441,0,338,131,31,0,0,0,500,0
h15,5735757561291144551,p1,0,1,499,0,13,249,238,0,358,72,70,0,0,0,500,0
h15,5735757561291144551,p2,0,0,500,0,0,71,429,0,340,58,102,0,0,0,500,0
h15,5735757561291144551,p3,0,0,500,0,0,49,451,0,376,48,76,0,0,0,500,0
h15,5751890584500892473,p1,0,0,500,0,13,263,224,0,397,21,82,0,0,0,500,0
h15,5751890584500892473,p2,0,0,500,0,0,75,425,0,344,45,111,0,0,0,500,0
h15,5751890584500892473,p3,0,0,500,0,0,24,476,0,331,43,126,0,0,0,500,0
h15,5794407209703220765,p1,0,1,499,0,15,293,192,0,342,58,100,0,0,0,500,0
h15,5794407209703220765,p2,0,0,500,0,0,129,371,0,403,59,38,0,0,0,500,0
h15,5794407209703220765,p3,0,0,500,0,0,53,447,0,365,100,35,0,0,0,500,0
h15,5798194897438883268,p1,0,0,500,0,13,266,221,0,366,84,50,0,0,0,500,0
h15,5798194897438883268,p2,0,0,500,0,0,96,404,0,339,122,39,0,0,0,500,0
h15,5798194897438883268,p3,0,0,500,0,0,67,433,0,371,99,30,0,0,0,500,0
h15,580179958289016609,p1,0,1,499,0,14,291,195,0,383,72,45,0,0,0,500,0
h15,580179958289016609,p2,0,0,500,0,1,165,334,0,333,134,33,0,0,0,500,0
h15,580179958289016609,p3,0,0,500,0,0,101,399,0,335,133,32,0,0,0,500,0
h15,581060421270760354,p1,0,0,500,0,15,248,237,0,355,83,62,0,0,0,500,0
h15,581060421270760354,p2,0,0,500,0,0,94,406,0,379,68,53,0,0,0,500,0
h15,581060421270760354,p3,0,0,500,0,0,42,458,0,367,97,36,0,0,0,500,0
h15,5816031460033623034,p1,0,0,500,0,23,292,185,0,390,65,45,0,0,0,500,0
h15,5816031460033623034,p2,0,0,500,0,0,107,393,0,365,83,52,0,0,0,500,0
h15,5816031460033623034,p3,0,0,500,0,0,72,428,0,356,84,60,0,0,0,500,0
h15,5833209884262820855,p1,0,1,499,0,9,258,233,0,361,92,47,0,0,0,500,0
h15,5833209884262820855,p2,0,0,500,0,0,66,434,0,379,95,26,0,0,0,500,0
h15,5833209884262820855,p3,0,0,500,0,0,57,443,0,377,93,30,0,0,0,500,0
h15,5845029024354674371,p1,0,0,500,0,18,261,221,0,378,80,42,0,0,0,500,0
h15,5845029024354674371,p2,0,0,500,0,0,94,406,0,385,90,25,0,0,0,500,0
h15,5845029024354674371,p3,0,0,500,0,0,42,458,0,364,104,32,0,0,0,500,0
h15,5872131788008622690,p1,0,1,499,0,17,287,196,0,382,72,46,0,0,0,500,0
h15,5872131788008622690,p2,0,0,500,0,0,93,407,0,389,69,42,0,0,0,500,0
h15,5872131788008622690,p3,0,0,500,0,0,56,444,0,317,144,39,0,0,0,500,0
h15,590397559720607766,p1,0,2,498,0,20,267,213,0,364,82,54,0,0,0,500,0
h15,590397559720607766,p2,0,0,500,0,0,83,417,0,320,147,33,0,0,0,500,0
h15,590397559720607766,p3,0,0,500,0,0,64,436,0,290,183,27,0,0,0,500,0
h15,5937156044570304494,p1,0,0,500,0,15,245,240,0,395,69,36,0,0,0,500,0
h15,5937156044570304494,p2,0,0,500,0,0,94,406,0,363,109,28,0,0,0,500,0
h15,5937156044570304494,p3,0,0,500,0,0,69,431,0,356,105,39,0,0,0,500,0
h15,5948645529796660416,p1,0,2,498,0,13,284,203,0,371,90,39,0,0,0,500,0
h15,5948645529796660416,p2,0,1,499,0,0,120,380,0,380,87,33,0,0,0,500,0
h15,5948645529796660416,p3,0,0,500,0,0,67,433,0,331,133,36,0,0,0,500,0
h15,5951560188764404489,p1,0,0,500,0,12,293,195,0,388,79,33,0,0,0,500,0
h15,5951560188764404489,p2,0,0,500,0,1,93,406,0,386,80,34,0,0,0,500,0
h15,5951560188764404489,p3,0,0,500,0,0,68,432,0,348,107,45,0,0,0,500,0
h15,5952239077520866706,p1,0,2,498,0,20,310,170,0,379,71,50,0,0,0,500,0
h15,5952239077520866706,p2,0,0,500,0,0,137,363,0,385,72,43,0,0,0,500,0
h15,5952239077520866706,p3,0,0,500,0,0,76,424,0,272,178,50,0,0,0,500,0
h15,5968914985803881721,p1,0,0,500,0,12,265,223,0,379,67,54,0,0,0,500,0
h15,5968914985803881721,p2,0,0,500,0,0,65,435,0,360,105,35,0,0,0,500,0
h15,5968914985803881721,p3,0,0,500,0,0,42,458,0,351,122,27,0,0,0,500,0
h15,6028005883425883892,p1,0,1,499,0,9,247,244,0,374,62,64,0,0,0,500,0
h15,6028005883425883892,p2,0,0,500,0,0,92,408,0,296,147,57,0,0,0,500,0
h15,6028005883425883892,p3,0,0,500,0,0,54,446,0,355,106,39,0,0,0,500,0
h15,6040561569715331345,p1,0,0,500,0,10,241,249,0,389,60,51,0,0,0,500,0
h15,6040561569715331345,p2,0,0,500,0,0,89,411,0,383,82,35,0,0,0,500,0
h15,6040561569715331345,p3,0,0,500,0,0,32,468,0,349,99,52,0,0,0,500,0
h15,6043120785498330072,p1,0,1,499,0,20,243,237,0,386,63,51,0,0,0,500,0
h15,6043120785498330072,p2,0,0,500,0,0,80,420,0,382,74,44,0,0,0,500,0
h15,6043120785498330072,p3,0,0,500,0,0,41,459,0,380,69,51,0,0,0,500,0
h15,6112289245785045586,p1,0,0,500,0,17,248,235,0,349,69,82,0,0,0,500,0
h15,6112289245785045586,p2,0,0,500,0,0,71,429,0,354,70,76,0,0,0,500,0
h15,6112289245785045586,p3,0,0,500,0,0,60,440,0,327,82,91,0,0,0,500,0
h15,6118161025697677301,p1,0,0,500,0,15,275,210,0,354,88,58,0,0,0,500,0
h15,6118161025697677301,p2,0,0,500,0,0,118,382,0,395,74,31,0,0,0,500,0
h15,6118161025697677301,p3,0,0,500,0,0,44,456,0,375,88,37,0,0,0,500,0
h15,6125763801513833473,p1,0,0,500,0,10,291,199,0,371,73,56,0,0,0,500,0
h15,6125763801513833473,p2,0,0,500,0,0,113,387,0,350,94,56,0,0,0,500,0
h15,6125763801513833473,p3,0,0,500,0,0,51,449,0,319,130,51,0,0,0,500,0
h15,617119182426661424,p1,0,1,499,0,17,268,215,0,378,64,58,0,0,0,500,0
h15,617119182426661424,p2,0,0,500,0,0,98,402,0,325,137,38,0,0,0,500,0
h15,617119182426661424,p3,0,0,500,0,0,54,446,0,360,106,34,0,0,0,500,0
h15,6176262631363229846,p1,0,2,498,0,15,273,212,0,384,71,45,0,0,0,500,0
h15,6176262631363229846,p2,0,0,500,0,0,127,373,0,388,81,31,0,0,0,500,0
h15,6176262631363229846,p3,0,0,500,0,0,69,431,0,362,98,40,0,0,0,500,0
h15,619314765495866363,p1,0,1,499,0,17,310,173,0,375,74,51,0,0,0,500,0
h15,619314765495866363,p2,0,0,500,0,0,100,400,0,351,108,41,0,0,0,500,0
h15,619314765495866363,p3,0,0,500,0,0,77,423,0,341,118,41,0,0,0,500,0
h15,6221873791621882197,p1,0,0,500,0,20,275,205,0,374,80,46,0,0,0,500,0
h15,6221873791621882197,p2,0,0,500,0,0,91,409,0,363,90,47,0,0,0,500,0
h15,6221873791621882197,p3,0,0,500,0,0,49,451,0,376,78,46,0,0,0,500,0
h15,623431729054189720,p1,0,0,500,0,11,280,209,0,381,70,49,0,0,0,500,0
h15,623431729054189720,p2,0,0,500,0,0,97,403,0,381,77,42,0,0,0,500,0
h15,623431729054189720,p3,0,0,500,0,0,89,411,0,300,172,28,0,0,0,500,0
h15,6256109695424454508,p1,0,0,500,0,25,266,209,0,372,73,55,0,0,0,500,0
h15,6256109695424454508,p2,0,0,500,0,0,83,417,0,328,137,35,0,0,0,500,0
h15,6256109695424454508,p3,0,0,500,0,0,60,440,0,290,170,40,0,0,0,500,0
h15,6271055156530534345,p1,0,1,499,0,22,283,195,0,363,88,49,0,0,0,500,0
h15,6271055156530534345,p2,0,0,500,0,0,132,368,0,373,98,29,0,0,0,500,0
h15,6271055156530534345,p3,0,0,500,0,0,60,440,0,371,84,45,0,0,0,500,0
h15,6271388591772666633,p1,0,0,500,0,14,261,225,0,385,74,41,0,0,0,500,0
h15,6271388591772666633,p2,0,0,500,0,0,94,406,0,390,62,48,0,0,0,500,0
h15,6271388591772666633,p3,0,0,500,0,0,45,455,0,322,137,41,0,0,0,500,0
h15,6271392265162863599,p1,0,0,500,0,16,271,213,0,391,61,48,0,0,0,500,0
h15,6271392265162863599,p2,0,0,500,0,0,97,403,0,333,128,39,0,0,0,500,0
h15,6271392265162863599,p3,0,0,500,0,0,63,437,0,384,74,42,0,0,0,500,0
h15,6278557973049700023,p1,0,2,498,0,14,248,238,0,370,75,55,0,0,0,500,0
h15,6278557973049700023,p2,0,0,500,0,0,69,431,0,328,144,28,0,0,0,500,0
h15,6278557973049700023,p3,0,0,500,0,0,31,469,0,342,127,31,0,0,0,500,0
h15,6296356080345695763,p1,0,1,499,0,17,257,226,0,365,63,72,0,0,0,500,0
h15,6296356080345695763,p2,0,0,500,0,0,69,431,0,369,77,54,0,0,0,500,0
h15,6296356080345695763,p3,0,0,500,0,0,33,467,0,319,139,42,0,0,0,500,0
h15,630264118172724289,p1,0,0,500,0,16,289,195,0,384,66,50,0,0,0,500,0
h15,630264118172724289,p2,0,0,500,0,0,81,419,0,326,135,39,0,0,0,500,0
h15,630264118172724289,p3,0,0,500,0,0,41,459,0,383,87,30,0,0,0,500,0
h15,6309094979300958678,p1,0,0,500,0,15,261,224,0,381,77,42,0,0,0,500,0
h15,6309094979300958678,p2,0,0,500,0,0,127,373,0,362,102,36,0,0,0,500,0
h15,6309094979300958678,p3,0,0,500,0,0,71,429,0,389,78,33,0,0,0,500,0
h15,6327455890212184932,p1,0,0,500,0,13,267,220,0,363,79,58,0,0,0,500,0
h15,6327455890212184932,p2,0,0,500,0,0,105,395,0,363,102,35,0,0,0,500,0
h15,6327455890212184932,p3,0,0,500,0,0,63,437,0,371,98,31,0,0,0,500,0
h15,6359515355189657904,p1,0,0,500,0,7,266,227,0,352,104,44,0,0,0,500,0
h15,6359515355189657904,p2,0,0,500,0,0,98,402,0,363,95,42,0,0,0,500,0
h15,6359515355189657904,p3,0,0,500,0,0,60,440,0,243,220,37,0,0,0,500,0
h15,6362485643001353481,p1,0,0,500,0,10,251,239,0,356,84,60,0,0,0,500,0
h15,6362485643001353481,p2,0,0,500,0,0,90,410,0,387,76,37,0,0,0,500,0
h15,6362485643001353481,p3,0,0,500,0,0,47,453,0,378,86,36,0,0,0,500,0
h15,6375498456382980110,p1,0,2,498,0,20,244,236,0,388,67,45,0,0,0,500,0
h15,6375498456382980110,p2,0,0,500,0,0,116,384,0,322,137,41,0,0,0,500,0
h15,6375498456382980110,p3,0,0,500,0,0,41,459,0,365,101,34,0,0,0,500,0
h15,6417201083178633430,p1,0,0,500,0,14,312,174,0,387,80,33,0,0,0,500,0
h15,6417201083178633430,p2,0,0,500,0,0,138,362,0,368,99,33,0,0,0,500,0
h15,6417201083178633430,p3,0,0,500,0,0,78,422,0,345,114,41,0,0,0,500,0
h15,6422960326497052213,p1,0,1,499,0,19,276,205,0,382,65,53,0,0,0,500,0
h15,6422960326497052213,p2,0,0,500,0,0,100,400,0,365,89,46,0,0,0,500,0
h15,6422960326497052213,p3,0,0,500,0,0,47,453,0,358,96,46,0,0,0,500,0
h15,6424923358895676157,p1,0,0,500,0,18,223,259,0,362,76,62,0,0,0,500,0
h15,6424923358895676157,p2,0,0,500,0,0,78,422,0,354,99,47,0,0,0,500,0
h15,6424923358895676157,p3,0,0,500,0,0,32,468,0,365,82,53,0,0,0,500,0
h15,6425060295019774017,p1,0,1,499,0,8,243,249,0,366,69,65,0,0,0,500,0
h15,6425060295019774017,p2,0,0,500,0,0,102,398,0,359,82,59,0,0,0,500,0
h15,6425060295019774017,p3,0,0,500,0,0,58,442,0,383,66,51,0,0,0,500,0
h15,6425373374338483305,p1,0,1,499,0,17,266,217,0,356,93,51,0,0,0,500,0
h15,6425373374338483305,p2,0,0,500,0,0,114,386,0,349,113,38,0,0,0,500,0
h15,6425373374338483305,p3,0,0,500,0,0,54,446,0,279,196,25,0,0,0,500,0
h15,6433094499030947771,p1,0,2,498,0,16,282,202,0,381,62,57,0,0,0,500,0
h15,6433094499030947771,p2,0,0,500,0,0,101,399,0,347,112,41,0,0,0,500,0
h15,6433094499030947771,p3,0,0,500,0,0,55,445,0,357,106,37,0,0,0,500,0
h15,6464373379777636295,p1,0,1,499,0,16,303,181,0,356,77,67,0,0,0,500,0
h15,6464373379777636295,p2,0,0,500,0,0,118,382,0,335,137,28,0,0,0,500,0
h15,6464373379777636295,p3,0,0,500,0,0,64,436,0,366,94,40,0,0,0,500,0
h15,6468969298656418235,p1,0,0,500,0,15,219,266,0,367,64,69,0,0,0,500,0
h15,6468969298656418235,p2,0,0,500,0,0,85,415,0,372,76,52,0,0,0,500,0
h15,6468969298656418235,p3,0,0,500,0,0,33,467,0,351,120,29,0,0,0,500,0
h15,6487732823909670120,p1,0,0,500,0,9,311,180,0,360,85,55,0,0,0,500,0
h15,6487732823909670120,p2,0,0,500,0,0,86,414,0,361,111,28,0,0,0,500,0
h15,6487732823909670120,p3,0,0,500,0,0,61,439,0,388,90,22,0,0,0,500,0
h15,6494718706399614061,p1,0,0,500,0,13,278,209,0,356,86,58,0,0,0,500,0
h15,6494718706399614061,p2,0,0,500,0,0,72,428,0,373,89,38,0,0,0,500,0
h15,6494718706399614061,p3,0,0,500,0,0,58,442,0,361,106,33,0,0,0,500,0
h15,6498591253946398179,p1,0,0,500,0,10,268,222,0,370,79,51,0,0,0,500,0
h15,6498591253946398179,p2,0,0,500,0,0,84,416,0,326,131,43,0,0,0,500,0
h15,6498591253946398179,p3,0,0,500,0,0,42,458,0,354,103,43,0,0,0,500,0
h15,6521665575399611206,p1,0,1,499,0,10,237,253,0,385,61,54,0,0,0,500,0
h15,6521665575399611206,p2,0,0,500,0,0,83,417,0,363,98,39,0,0,0,500,0
h15,6521665575399611206,p3,0,0,500,0,0,53,447,0,374,110,16,0,0,0,500,0
h15,6544570578851145560,p1,0,0,500,0,10,280,210,0,356,84,60,0,0,0,500,0
h15,6544570578851145560,p2,0,0,500,0,0,120,380,0,388,79,33,0,0,0,500,0
h15,6544570578851145560,p3,0,0,500,0,0,79,421,0,372,91,37,0,0,0,500,0
h15,6596881212727510816,p1,0,0,500,0,18,274,208,0,374,67,59,0,0,0,500,0
h15,6596881212727510816,p2,0,0,500,0,0,121,379,0,375,79,46,0,0,0,500,0
h15,6596881212727510816,p3,0,0,500,0,0,43,457,0,360,99,41,0,0,0,500,0
h15,6608529615505652811,p1,0,0,500,0,12,250,238,0,371,63,66,0,0,0,500,0
h15,6608529615505652811,p2,0,0,500,0,0,63,437,0,343,124,33,0,0,0,500,0
h15,6608529615505652811,p3,0,0,500,0,0,32,468,0,389,83,28,0,0,0,500,0
h15,6609783789269664025,p1,0,3,497,0,16,288,196,0,371,87,42,0,0,0,500,0
h15,6609783789269664025,p2,0,0,500,0,0,168,332,0,358,112,30,0,0,0,500,0
h15,6609783789269664025,p3,0,0,500,0,0,81,419,0,365,107,28,0,0,0,500,0
h15,6618761588452574356,p1,0,1,499,0,11,271,218,0,378,60,62,0,0,0,500,0
h15,6618761588452574356,p2,0,0,500,0,0,110,390,0,371,91,38,0,0,0,500,0
h15,6618761588452574356,p3,0,0,500,0,0,61,439,0,333,131,36,0,0,0,500,0
h15,6626503121313301612,p1,0,0,500,0,17,294,189,0,373,81,46,0,0,0,500,0
h15,6626503121313301612,p2,0,0,500,0,0,140,360,0,348,104,48,0,0,0,500,0
h15,6626503121313301612,p3,0,0,500,0,0,84,416,0,363,90,47,0,0,0,500,0
h15,66511524552367599,p1,0,0,500,0,18,256,226,0,360,85,55,0,0,0,500,0
h15,66511524552367599,p2,0,0,500,0,0,77,423,0,298,152,50,0,0,0,500,0
h15,66511524552367599,p3,0,0,500,0,0,41,459,0,279,181,40,0,0,0,500,0
h15,6671142463421142138,p1,0,0,500,0,14,248,238,0,360,81,59,0,0,0,500,0
h15,6671142463421142138,p2,0,0,500,0,0,102,398,0,310,146,44,0,0,0,500,0
h15,6671142463421142138,p3,0,0,500,0,0,57,443,0,370,91,39,0,0,0,500,0
h15,6681190555222191587,p1,0,0,500,0,18,245,237,0,358,66,76,0,0,0,500,0
h15,6681190555222191587,p2,0,0,500,0,0,109,391,0,361,81,58,0,0,0,500,0
h15,6681190555222191587,p3,0,0,500,0,0,54,446,0,344,73,83,0,0,0,500,0
