hXX,replicate,pop,A_0,A_1,A_2,A_nan,B_0,B_1,B_2,B_nan,C_0,C_1,C_2,C_nan,NONE_0,NONE_1,NONE_2,NONE_nan
h00,2603773830718323133,p1,0,0,500,0,16,42,442,0,352,23,125,0,0,0,500,0
h00,2603773830718323133,p2,0,0,500,0,0,0,500,0,324,4,172,0,0,0,500,0
h00,2603773830718323133,p3,0,0,500,0,0,0,500,0,340,22,138,0,0,0,500,0
h00,2642088376575620987,p1,0,0,500,0,10,48,442,0,350,33,117,0,0,0,500,0
h00,2642088376575620987,p2,0,0,500,0,0,1,499,0,367,27,106,0,0,0,500,0
h00,2642088376575620987,p3,0,0,500,0,0,0,500,0,347,70,83,0,0,0,500,0
h00,2653841568400124273,p1,0,0,500,0,12,47,441,0,381,9,110,0,0,0,500,0
h00,2653841568400124273,p2,0,0,500,0,0,0,500,0,383,2,115,0,0,0,500,0
h00,2653841568400124273,p3,0,0,500,0,0,0,500,0,354,25,121,0,0,0,500,0
h00,2655859107521200994,p1,0,0,500,0,15,44,441,0,349,23,128,0,0,0,500,0
h00,2655859107521200994,p2,0,0,500,0,0,2,498,0,363,45,92,0,0,0,500,0
h00,2655859107521200994,p3,0,0,500,0,0,0,500,0,393,16,91,0,0,0,500,0
h00,2664880680665600388,p1,0,0,500,0,17,45,438,0,378,10,112,0,0,0,500,0
h00,2664880680665600388,p2,0,0,500,0,0,0,500,0,335,30,135,0,0,0,500,0
h00,2664880680665600388,p3,0,0,500,0,0,0,500,0,324,34,142,0,0,0,500,0
h00,2671706936193863748,p1,0,0,500,0,13,46,441,0,377,33,90,0,0,0,500,0
h00,2671706936193863748,p2,0,0,500,0,0,1,499,0,317,88,95,0,0,0,500,0
h00,2671706936193863748,p3,0,0,500,0,0,0,500,0,313,87,100,0,0,0,500,0
h00,2691141080745763637,p1,0,0,500,0,13,47,440,0,353,30,117,0,0,0,500,0
h00,2691141080745763637,p2,0,0,500,0,0,1,499,0,369,28,103,0,0,0,500,0
h00,2691141080745763637,p3,0,0,500,0,0,0,500,0,386,30,84,0,0,0,500,0
h00,270483754946125459,p1,0,0,500,0,31,49,420,0,370,23,107,0,0,0,500,0
h00,270483754946125459,p2,0,0,500,0,0,1,499,0,360,13,127,0,0,0,500,0
h00,270483754946125459,p3,0,0,500,0,0,0,500,0,386,10,104,0,0,0,500,0
h00,271591246254653605,p1,0,0,500,0,13,49,438,0,359,9,132,0,0,0,500,0
h00,271591246254653605,p2,0,0,500,0,1,0,499,0,389,8,103,0,0,0,500,0
h00,271591246254653605,p3,0,0,500,0,0,0,500,0,332,18,150,0,0,0,500,0
h00,2758864400102165616,p1,0,0,500,0,16,51,433,0,376,5,119,0,0,0,500,0
h00,2758864400102165616,p2,0,0,500,0,0,1,499,0,377,3,120,0,0,0,500,0
h00,2758864400102165616,p3,0,0,500,0,0,0,500,0,368,4,128,0,0,0,500,0
h00,2779358138066508310,p1,0,0,500,0,9,31,460,0,363,31,106,0,0,0,500,0
h00,2779358138066508310,p2,0,0,500,0,0,1,499,0,347,22,131,0,0,0,500,0
h00,2779358138066508310,p3,0,0,500,0,0,0,500,0,337,101,62,0,0,0,500,0
h00,2783379615822094480,p1,0,0,500,0,13,41,446,0,359,12,129,0,0,0,500,0
h00,2783379615822094480,p2,0,0,500,0,0,3,497,0,343,11,146,0,0,0,500,0
h00,2783379615822094480,p3,0,0,500,0,0,0,500,0,372,8,120,0,0,0,500,0
h00,2787227107786957027,p1,0,0,500,0,14,49,437,0,368,17,115,0,0,0,500,0
h00,2787227107786957027,p2,0,0,500,0,0,0,500,0,364,48,88,0,0,0,500,0
h00,2787227107786957027,p3,0,0,500,0,0,0,500,0,375,43,82,0,0,0,500,0
h00,2795609852195796678,p1,0,0,500,0,10,47,443,0,374,30,96,0,0,0,500,0
h00,2795609852195796678,p2,0,0,500,0,0,1,499,0,365,41,94,0,0,0,500,0
h00,2795609852195796678,p3,0,0,500,0,0,0,500,0,375,48,77,0,0,0,500,0
h00,2808630523817454920,p1,0,0,500,0,22,51,427,0,388,28,84,0,0,0,500,0
h00,2808630523817454920,p2,0,0,500,0,0,0,500,0,360,62,78,0,0,0,500,0
h00,2808630523817454920,p3,0,0,500,0,0,0,500,0,337,52,111,0,0,0,500,0
h00,281200035054616547,p1,0,0,500,0,15,40,445,0,371,26,103,0,0,0,500,0
h00,281200035054616547,p2,0,0,500,0,0,1,499,0,409,34,57,0,0,0,500,0
h00,281200035054616547,p3,0,0,500,0,0,0,500,0,394,36,70,0,0,0,500,0
h00,2822220745379781803,p1,0,0,500,0,12,46,442,0,386,5,109,0,0,0,500,0
h00,2822220745379781803,p2,0,0,500,0,0,2,498,0,383,14,103,0,0,0,500,0
h00,2822220745379781803,p3,0,0,500,0,0,1,499,0,301,24,175,0,0,0,500,0
h00,2848035134851388027,p1,0,0,500,0,14,55,431,0,382,28,90,0,0,0,500,0
h00,2848035134851388027,p2,0,0,500,0,0,0,500,0,343,85,72,0,0,0,500,0
h00,2848035134851388027,p3,0,0,500,0,0,0,500,0,351,79,70,0,0,0,500,0
h00,2852581805686108790,p1,0,0,500,0,17,39,444,0,366,32,102,0,0,0,500,0
h00,2852581805686108790,p2,0,0,500,0,0,0,500,0,388,17,95,0,0,0,500,0
h00,2852581805686108790,p3,0,0,500,0,0,0,500,0,356,64,80,0,0,0,500,0
h00,2858835733309443672,p1,0,0,500,0,17,46,437,0,368,32,100,0,0,0,500,0
h00,2858835733309443672,p2,0,0,500,0,0,1,499,0,381,53,66,0,0,0,500,0
h00,2858835733309443672,p3,0,0,500,0,0,0,500,0,358,79,63,0,0,0,500,0
h00,2865146821799033060,p1,0,0,500,0,19,45,436,0,403,7,90,0,0,0,500,0
h00,2865146821799033060,p2,0,0,500,0,0,3,497,0,365,19,116,0,0,0,500,0
h00,2865146821799033060,p3,0,0,500,0,0,0,500,0,318,17,165,0,0,0,500,0
h00,2878077817887578999,p1,0,0,500,0,13,55,432,0,387,7,106,0,0,0,500,0
h00,2878077817887578999,p2,0,0,500,0,0,0,500,0,314,24,162,0,0,0,500,0
h00,2878077817887578999,p3,0,0,500,0,0,0,500,0,376,14,110,0,0,0,500,0
h00,2886220092989791333,p1,0,0,500,0,14,43,443,0,378,25,97,0,0,0,500,0
h00,2886220092989791333,p2,0,0,500,0,0,2,498,0,393,54,53,0,0,0,500,0
h00,2886220092989791333,p3,0,0,500,0,0,0,500,0,378,47,75,0,0,0,500,0
h00,2888126316012786146,p1,0,0,500,0,25,36,439,0,383,25,92,0,0,0,500,0
h00,2888126316012786146,p2,0,0,500,0,0,1,499,0,339,73,88,0,0,0,500,0
h00,2888126316012786146,p3,0,0,500,0,0,0,500,0,353,78,69,0,0,0,500,0
h00,2921426540513185172,p1,0,0,500,0,22,49,429,0,379,28,93,0,0,0,500,0
h00,2921426540513185172,p2,0,0,500,0,0,0,500,0,378,43,79,0,0,0,500,0
h00,2921426540513185172,p3,0,0,500,0,0,0,500,0,394,44,62,0,0,0,500,0
h00,2921933502032537214,p1,0,0,500,0,15,45,440,0,363,11,126,0,0,0,500,0
h00,2921933502032537214,p2,0,0,500,0,0,1,499,0,378,11,111,0,0,0,500,0
h00,2921933502032537214,p3,0,0,500,0,0,0,500,0,351,16,133,0,0,0,500,0
h00,2923606406820336693,p1,0,0,500,0,11,55,434,0,351,11,138,0,0,0,500,0
h00,2923606406820336693,p2,0,0,500,0,0,2,498,0,367,4,129,0,0,0,500,0
h00,2923606406820336693,p3,0,0,500,0,0,0,500,0,337,16,147,0,0,0,500,0
h00,2966237868303496626,p1,0,0,500,0,14,46,440,0,376,12,112,0,0,0,500,0
h00,2966237868303496626,p2,0,0,500,0,0,1,499,0,365,18,117,0,0,0,500,0
h00,2966237868303496626,p3,0,0,500,0,0,0,500,0,292,65,143,0,0,0,500,0
h00,2976638450342219709,p1,0,0,500,0,12,48,440,0,385,24,91,0,0,0,500,0
h00,2976638450342219709,p2,0,0,500,0,0,1,499,0,306,116,78,0,0,0,500,0
h00,2976638450342219709,p3,0,0,500,0,0,0,500,0,387,53,60,0,0,0,500,0
h00,3005586598917918993,p1,0,0,500,0,18,45,437,0,368,16,116,0,0,0,500,0
h00,3005586598917918993,p2,0,0,500,0,0,1,499,0,357,62,81,0,0,0,500,0
h00,3005586598917918993,p3,0,0,500,0,0,0,500,0,285,24,191,0,0,0,500,0
h00,3010344131163025760,p1,0,0,500,0,20,40,440,0,393,7,100,0,0,0,500,0
h00,3010344131163025760,p2,0,0,500,0,0,0,500,0,338,23,139,0,0,0,500,0
h00,3010344131163025760,p3,0,0,500,0,0,1,499,0,276,30,194,0,0,0,500,0
h00,3010793565915229609,p1,0,0,500,0,14,60,426,0,359,12,129,0,0,0,500,0
h00,3010793565915229609,p2,0,0,500,0,0,1,499,0,390,8,102,0,0,0,500,0
h00,3010793565915229609,p3,0,0,500,0,0,0,500,0,353,20,127,0,0,0,500,0
h00,3014509334178662496,p1,0,0,500,0,9,40,451,0,390,6,104,0,0,0,500,0
h00,3014509334178662496,p2,0,0,500,0,0,0,500,0,339,14,147,0,0,0,500,0
h00,3014509334178662496,p3,0,0,500,0,0,0,500,0,366,20,114,0,0,0,500,0
h00,3033343945241183067,p1,0,0,500,0,14,46,440,0,380,17,103,0,0,0,500,0
h00,3033343945241183067,p2,0,0,500,0,0,0,500,0,345,32,123,0,0,0,500,0
h00,3033343945241183067,p3,0,0,500,0,1,0,499,0,299,60,141,0,0,0,500,0
h00,3038989552798495505,p1,0,0,500,0,13,37,450,0,378,11,111,0,0,0,500,0
h00,3038989552798495505,p2,0,0,500,0,0,0,500,0,278,21,201,0,0,0,500,0
h00,3038989552798495505,p3,0,0,500,0,0,0,500,0,371,12,117,0,0,0,500,0
h00,3061773785222534487,p1,1,0,499,0,23,40,437,0,363,10,127,0,0,1,499,0
h00,3061773785222534487,p2,0,0,500,0,0,0,500,0,346,6,148,0,0,0,500,0
h00,3061773785222534487,p3,0,0,500,0,0,0,500,0,311,5,184,0,0,0,500,0
h00,3080181151794706567,p1,0,0,500,0,13,40,447,0,377,7,116,0,0,0,500,0
h00,3080181151794706567,p2,0,0,500,0,0,1,499,0,293,54,153,0,0,0,500,0
h00,3080181151794706567,p3,0,0,500,0,0,0,500,0,369,2,129,0,0,0,500,0
h00,312131574232549325,p1,0,0,500,0,12,32,456,0,363,17,120,0,0,0,500,0
h00,312131574232549325,p2,0,0,500,0,0,2,498,0,373,17,110,0,0,0,500,0
h00,312131574232549325,p3,0,0,500,0,0,0,500,0,390,16,94,0,0,0,500,0
h00,3129014550563080706,p1,0,0,500,0,23,36,441,0,367,15,118,0,0,0,500,0
h00,3129014550563080706,p2,0,0,500,0,0,2,498,0,339,21,140,0,0,0,500,0
h00,3129014550563080706,p3,0,0,500,0,0,0,500,0,333,89,78,0,0,0,500,0
h00,3136481499597392437,p1,0,0,500,0,14,49,437,0,367,26,107,0,0,0,500,0
h00,3136481499597392437,p2,0,0,500,0,0,2,498,0,367,53,80,0,0,0,500,0
h00,3136481499597392437,p3,0,0,500,0,0,0,500,0,336,85,79,0,0,0,500,0
h00,3142169725982065825,p1,0,0,500,0,13,53,434,0,367,8,125,0,0,0,500,0
h00,3142169725982065825,p2,0,0,500,0,0,0,500,0,366,35,99,0,0,0,500,0
h00,3142169725982065825,p3,0,0,500,0,0,0,500,0,379,59,62,0,0,0,500,0
h00,3144181731382867048,p1,0,0,500,0,15,48,437,0,376,23,101,0,0,0,500,0
h00,3144181731382867048,p2,0,0,500,0,0,1,499,0,338,52,110,0,0,0,500,0
h00,3144181731382867048,p3,0,0,500,0,0,0,500,0,194,241,65,0,0,0,500,0
h00,3149234040662007951,p1,0,0,500,0,10,47,443,0,378,12,110,0,0,0,500,0
h00,3149234040662007951,p2,0,0,500,0,0,0,500,0,366,7,127,0,0,0,500,0
h00,3149234040662007951,p3,0,0,500,0,0,0,500,0,347,13,140,0,0,0,500,0
h00,316097434901446919,p1,0,0,500,0,17,32,451,0,346,9,145,0,0,0,500,0
h00,316097434901446919,p2,0,0,500,0,0,1,499,0,354,3,143,0,0,0,500,0
h00,316097434901446919,p3,0,0,500,0,0,0,500,0,372,10,118,0,0,0,500,0
h00,3179534011170499778,p1,0,0,500,0,15,45,440,0,364,16,120,0,0,0,500,0
h00,3179534011170499778,p2,0,0,500,0,0,0,500,0,379,7,114,0,0,0,500,0
h00,3179534011170499778,p3,0,0,500,0,0,0,500,0,378,4,118,0,0,0,500,0
h00,3201694301304624298,p1,0,0,500,0,17,33,450,0,367,10,123,0,0,0,500,0
h00,3201694301304624298,p2,0,0,500,0,0,3,497,0,362,17,121,0,0,0,500,0
h00,3201694301304624298,p3,0,0,500,0,0,0,500,0,397,7,96,0,0,0,500,0
h00,3261894297314430348,p1,0,0,500,0,13,50,437,0,373,13,114,0,0,0,500,0
h00,3261894297314430348,p2,0,0,500,0,0,1,499,0,377,19,104,0,0,0,500,0
h00,3261894297314430348,p3,0,0,500,0,0,0,500,0,372,11,117,0,0,0,500,0
h00,3283206090760178577,p1,0,0,500,0,8,53,439,0,358,26,116,0,0,0,500,0
h00,3283206090760178577,p2,0,0,500,0,0,1,499,0,389,23,88,0,0,0,500,0
h00,3283206090760178577,p3,0,0,500,0,0,0,500,0,378,26,96,0,0,0,500,0
h00,3289373367234797345,p1,0,0,500,0,15,52,433,0,376,22,102,0,0,0,500,0
h00,3289373367234797345,p2,0,0,500,0,0,1,499,0,392,20,88,0,0,0,500,0
h00,3289373367234797345,p3,0,0,500,0,0,0,500,0,401,5,94,0,0,0,500,0
h00,3289727879080075424,p1,0,0,500,0,22,40,438,0,389,18,93,0,0,0,500,0
h00,3289727879080075424,p2,0,0,500,0,0,0,500,0,391,18,91,0,0,0,500,0
h00,3289727879080075424,p3,0,0,500,0,0,0,500,0,290,54,156,0,0,0,500,0
h00,3307827960955054846,p1,0,0,500,0,13,37,450,0,345,16,139,0,0,0,500,0
h00,3307827960955054846,p2,0,0,500,0,0,1,499,0,373,14,113,0,0,0,500,0
h00,3307827960955054846,p3,0,0,500,0,0,0,500,0,323,37,140,0,0,0,500,0
h00,3316206051838487293,p1,0,0,500,0,13,35,452,0,351,9,140,0,0,0,500,0
h00,3316206051838487293,p2,0,0,500,0,0,0,500,0,319,10,171,0,0,0,500,0
h00,3316206051838487293,p3,0,0,500,0,0,0,500,0,310,3,187,0,0,0,500,0
h00,3388953417953374402,p1,0,0,500,0,23,39,438,0,392,8,100,0,0,0,500,0
h00,3388953417953374402,p2,0,0,500,0,0,0,500,0,340,14,146,0,0,0,500,0
h00,3388953417953374402,p3,0,0,500,0,0,0,500,0,370,4,126,0,0,0,500,0
h00,3420833918723844240,p1,0,0,500,0,13,40,447,0,365,12,123,0,0,0,500,0
h00,3420833918723844240,p2,0,0,500,0,0,0,500,0,360,10,130,0,0,0,500,0
h00,3420833918723844240,p3,0,0,500,0,0,0,500,0,358,16,126,0,0,0,500,0
h00,3423478990075565859,p1,0,0,500,0,13,38,449,0,379,8,113,0,0,0,500,0
h00,3423478990075565859,p2,0,0,500,0,0,2,498,0,356,35,109,0,0,0,500,0
h00,3423478990075565859,p3,0,0,500,0,0,0,500,0,325,10,165,0,0,0,500,0
h00,3432467835900654966,p1,0,0,500,0,14,37,449,0,371,35,94,0,0,0,500,0
h00,3432467835900654966,p2,0,0,500,0,1,1,498,0,292,142,66,0,0,0,500,0
h00,3432467835900654966,p3,0,0,500,0,0,0,500,0,379,53,68,0,0,0,500,0
h00,3439266075144882593,p1,0,0,500,0,17,53,430,0,385,11,104,0,0,0,500,0
h00,3439266075144882593,p2,0,0,500,0,0,0,500,0,339,7,154,0,0,0,500,0
h00,3439266075144882593,p3,0,0,500,0,0,0,500,0,366,6,128,0,0,0,500,0
h00,3453325846810690203,p1,0,0,500,0,7,47,446,0,359,12,129,0,0,0,500,0
h00,3453325846810690203,p2,0,0,500,0,0,2,498,0,380,15,105,0,0,0,500,0
h00,3453325846810690203,p3,0,0,500,0,0,0,500,0,368,17,115,0,0,0,500,0
h00,3471541157276798424,p1,0,0,500,0,16,47,437,0,385,23,92,0,0,0,500,0
h00,3471541157276798424,p2,0,0,500,0,0,0,500,0,374,20,106,0,0,0,500,0
h00,3471541157276798424,p3,0,0,500,0,0,0,500,0,373,12,115,0,0,0,500,0
h00,3483597259819132404,p1,0,0,500,0,21,50,429,0,350,14,136,0,0,0,500,0
h00,3483597259819132404,p2,0,0,500,0,0,1,499,0,324,12,164,0,0,0,500,0
h00,3483597259819132404,p3,0,0,500,0,0,0,500,0,347,25,128,0,0,0,500,0
h00,3602606635223752655,p1,0,0,500,0,11,42,447,0,368,50,82,0,0,0,500,0
h00,3602606635223752655,p2,0,0,500,0,0,0,500,0,383,53,64,0,0,0,500,0
h00,3602606635223752655,p3,0,0,500,0,0,0,500,0,373,60,67,0,0,0,500,0
h00,3620378368543051960,p1,0,0,500,0,23,41,436,0,367,11,122,0,0,0,500,0
h00,3620378368543051960,p2,0,0,500,0,0,1,499,0,330,40,130,0,0,0,500,0
h00,3620378368543051960,p3,0,0,500,0,0,0,500,0,348,11,141,0,0,0,500,0
h00,3646809819555529717,p1,0,0,500,0,17,55,428,0,371,31,98,0,0,0,500,0
h00,3646809819555529717,p2,0,0,500,0,0,0,500,0,335,96,69,0,0,0,500,0
h00,3646809819555529717,p3,0,0,500,0,0,0,500,0,327,62,111,0,0,0,500,0
h00,370897708012610843,p1,0,0,500,0,10,52,438,0,377,13,110,0,0,0,500,0
h00,370897708012610843,p2,0,0,500,0,0,1,499,0,382,18,100,0,0,0,500,0
h00,370897708012610843,p3,0,0,500,0,0,0,500,0,367,15,118,0,0,0,500,0
h00,3746813413018173642,p1,0,0,500,0,9,46,445,0,383,10,107,0,0,0,500,0
h00,3746813413018173642,p2,0,0,500,0,0,2,498,0,353,10,137,0,0,0,500,0
h00,3746813413018173642,p3,0,0,500,0,0,0,500,0,348,7,145,0,0,0,500,0
h00,374873582700968554,p1,0,0,500,0,9,51,440,0,367,14,119,0,0,0,500,0
h00,374873582700968554,p2,0,0,500,0,0,0,500,0,374,16,110,0,0,0,500,0
h00,374873582700968554,p3,0,0,500,0,0,0,500,0,372,7,121,0,0,0,500,0
h00,3782747150085181047,p1,0,0,500,0,12,59,429,0,368,22,110,0,0,0,500,0
h00,3782747150085181047,p2,0,0,500,0,0,0,500,0,372,43,85,0,0,0,500,0
h00,3782747150085181047,p3,0,0,500,0,0,0,500,0,377,7,116,0,0,0,500,0
h00,3783312406048574783,p1,0,0,500,0,16,43,441,0,370,39,91,0,0,0,500,0
h00,3783312406048574783,p2,0,0,500,0,0,0,500,0,336,54,110,0,0,0,500,0
h00,3783312406048574783,p3,0,0,500,0,0,0,500,0,322,109,69,0,0,0,500,0
h00,3857728332733070791,p1,0,0,500,0,20,55,425,0,360,35,105,0,0,0,500,0
h00,3857728332733070791,p2,0,0,500,0,0,3,497,0,380,42,78,0,0,0,500,0
h00,3857728332733070791,p3,0,0,500,0,0,0,500,0,386,27,87,0,0,0,500,0
h00,3870569051277263198,p1,0,0,500,0,14,50,436,0,369,8,123,0,0,0,500,0
h00,3870569051277263198,p2,0,0,500,0,0,0,500,0,360,7,133,0,0,0,500,0
h00,3870569051277263198,p3,0,0,500,0,0,0,500,0,380,9,111,0,0,0,500,0
h00,3872502974202693052,p1,0,0,500,0,17,44,439,0,391,31,78,0,0,0,500,0
h00,3872502974202693052,p2,0,0,500,0,0,1,499,0,359,42,99,0,0,0,500,0
h00,3872502974202693052,p3,0,0,500,0,0,0,500,0,342,93,65,0,0,0,500,0
h00,3892276675451754626,p1,0,0,500,0,19,37,444,0,379,6,115,0,0,0,500,0
h00,3892276675451754626,p2,0,0,500,0,0,1,499,0,389,50,61,0,0,0,500,0
h00,3892276675451754626,p3,0,0,500,0,0,0,500,0,370,20,110,0,0,0,500,0
h00,3906578313109414030,p1,0,0,500,0,20,52,428,0,355,17,128,0,0,0,500,0
h00,3906578313109414030,p2,0,0,500,0,0,1,499,0,325,18,157,0,0,0,500,0
h00,3906578313109414030,p3,0,0,500,0,0,0,500,0,235,81,184,0,0,0,500,0
h00,3914451166109892882,p1,0,0,500,0,14,43,443,0,373,27,100,0,0,0,500,0
h00,3914451166109892882,p2,0,0,500,0,0,2,498,0,363,34,103,0,0,0,500,0
h00,3914451166109892882,p3,0,0,500,0,0,0,500,0,384,32,84,0,0,0,500,0
h00,3930435202843891156,p1,0,0,500,0,16,60,424,0,373,16,111,0,0,0,500,0
h00,3930435202843891156,p2,0,0,500,0,0,2,498,0,327,9,164,0,0,0,500,0
h00,3930435202843891156,p3,0,0,500,0,0,0,500,0,364,9,127,0,0,0,500,0
h00,3931579058868833233,p1,0,0,500,0,18,29,453,0,387,34,79,0,0,0,500,0
h00,3931579058868833233,p2,0,0,500,0,0,1,499,0,385,38,77,0,0,0,500,0
h00,3931579058868833233,p3,0,0,500,0,0,0,500,0,379,56,65,0,0,0,500,0
h00,3936448565818775640,p1,0,0,500,0,7,43,450,0,361,13,126,0,0,0,500,0
h00,3936448565818775640,p2,0,0,500,0,0,1,499,0,348,18,134,0,0,0,500,0
h00,3936448565818775640,p3,0,0,500,0,0,0,500,0,321,18,161,0,0,0,500,0
h00,395142773015513016,p1,0,0,500,0,20,43,437,0,382,16,102,0,0,0,500,0
h00,395142773015513016,p2,0,0,500,0,0,0,500,0,395,15,90,0,0,0,500,0
h00,395142773015513016,p3,0,0,500,0,0,0,500,0,387,19,94,0,0,0,500,0
h00,3967630831491443326,p1,0,0,500,0,12,36,452,0,356,17,127,0,0,0,500,0
h00,3967630831491443326,p2,0,0,500,0,0,0,500,0,321,32,147,0,0,0,500,0
h00,3967630831491443326,p3,0,0,500,0,0,0,500,0,293,12,195,0,0,0,500,0
h00,4029132440299934778,p1,0,0,500,0,22,57,421,0,375,6,119,0,0,0,500,0
h00,4029132440299934778,p2,0,0,500,0,0,2,498,0,357,6,137,0,0,0,500,0
h00,4029132440299934778,p3,0,0,500,0,0,0,500,0,371,16,113,0,0,0,500,0
h00,4050088701953919497,p1,0,0,500,0,11,47,442,0,387,5,108,0,0,0,500,0
h00,4050088701953919497,p2,0,0,500,0,0,0,500,0,377,9,114,0,0,0,500,0
h00,4050088701953919497,p3,0,0,500,0,0,0,500,0,364,5,131,0,0,0,500,0
h00,4068627093876524908,p1,0,0,500,0,13,38,449,0,365,12,123,0,0,0,500,0
h00,4068627093876524908,p2,0,0,500,0,0,0,500,0,375,25,100,0,0,0,500,0
h00,4068627093876524908,p3,0,0,500,0,0,2,498,0,400,10,90,0,0,0,500,0
h00,408521173642501465,p1,0,0,500,0,15,40,445,0,361,8,131,0,0,0,500,0
h00,408521173642501465,p2,0,0,500,0,0,2,498,0,372,14,114,0,0,0,500,0
h00,408521173642501465,p3,0,0,500,0,0,0,500,0,359,10,131,0,0,0,500,0
h00,4098198446687774258,p1,0,0,500,0,12,40,448,0,358,23,119,0,0,0,500,0
h00,4098198446687774258,p2,0,0,500,0,0,1,499,0,373,8,119,0,0,0,500,0
h00,4098198446687774258,p3,0,0,500,0,0,0,500,0,311,3,186,0,0,0,500,0
h00,4123684450009118347,p1,0,0,500,0,14,36,450,0,382,11,107,0,0,0,500,0
h00,4123684450009118347,p2,0,0,500,0,0,0,500,0,380,5,115,0,0,0,500,0
h00,4123684450009118347,p3,0,0,500,0,0,0,500,0,382,13,105,0,0,0,500,0
h00,4149607403261469369,p1,0,0,500,0,11,51,438,0,367,26,107,0,0,0,500,0
h00,4149607403261469369,p2,0,0,500,0,0,0,500,0,344,73,83,0,0,0,500,0
h00,4149607403261469369,p3,0,0,500,0,0,0,500,0,354,87,59,0,0,0,500,0
h00,4168685826619015799,p1,0,0,500,0,12,47,441,0,376,9,115,0,0,0,500,0
h00,4168685826619015799,p2,0,0,500,0,0,0,500,0,354,76,70,0,0,0,500,0
h00,4168685826619015799,p3,0,0,500,0,0,0,500,0,351,74,75,0,0,0,500,0
h00,4186213260065274180,p1,0,0,500,0,22,48,430,0,382,14,104,0,0,0,500,0
h00,4186213260065274180,p2,0,0,500,0,0,1,499,0,357,24,119,0,0,0,500,0
h00,4186213260065274180,p3,0,0,500,0,0,0,500,0,344,12,144,0,0,0,500,0
h00,4188275144287043396,p1,0,0,500,0,12,36,452,0,364,9,127,0,0,0,500,0
h00,4188275144287043396,p2,0,0,500,0,0,1,499,0,374,11,115,0,0,0,500,0
h00,4188275144287043396,p3,0,0,500,0,0,0,500,0,337,6,157,0,0,0,500,0
h00,4212293438182827943,p1,0,0,500,0,19,42,439,0,378,8,114,0,0,0,500,0
h00,4212293438182827943,p2,0,0,500,0,0,1,499,0,376,19,105,0,0,0,500,0
h00,4212293438182827943,p3,0,0,500,0,0,2,498,0,373,10,117,0,0,0,500,0
h00,4220763607165006847,p1,0,0,500,0,11,68,421,0,382,28,90,0,0,0,500,0
h00,4220763607165006847,p2,0,0,500,0,0,0,500,0,371,60,69,0,0,0,500,0
h00,4220763607165006847,p3,0,0,500,0,0,0,500,0,382,59,59,0,0,0,500,0
h00,4235972165186563777,p1,0,0,500,0,17,51,432,0,379,20,101,0,0,0,500,0
h00,4235972165186563777,p2,0,0,500,0,0,1,499,0,364,61,75,0,0,0,500,0
h00,4235972165186563777,p3,0,0,500,0,0,0,500,0,315,105,80,0,0,0,500,0
h00,4287375503024049342,p1,0,0,500,0,11,30,459,0,350,12,138,0,0,0,500,0
h00,4287375503024049342,p2,0,0,500,0,0,1,499,0,317,7,176,0,0,0,500,0
h00,4287375503024049342,p3,0,0,500,0,0,0,500,0,272,5,223,0,0,0,500,0
h00,4307591776055466140,p1,0,0,500,0,20,36,444,0,376,8,116,0,0,0,500,0
h00,4307591776055466140,p2,0,0,500,0,0,2,498,0,396,6,98,0,0,0,500,0
h00,4307591776055466140,p3,0,0,500,0,0,0,500,0,310,12,178,0,0,0,500,0
h00,4310394147464451238,p1,0,0,500,0,15,49,436,0,364,9,127,0,0,0,500,0
h00,4310394147464451238,p2,0,0,500,0,0,0,500,0,325,24,151,0,0,0,500,0
h00,4310394147464451238,p3,0,0,500,0,0,0,500,0,355,19,126,0,0,0,500,0
h00,4336353367558390195,p1,0,0,500,0,8,41,451,0,371,9,120,0,0,0,500,0
h00,4336353367558390195,p2,0,0,500,0,0,2,498,0,348,6,146,0,0,0,500,0
h00,4336353367558390195,p3,0,0,500,0,0,0,500,0,321,42,137,0,0,0,500,0
h00,4352922551193965507,p1,0,0,500,0,12,44,444,0,359,35,106,0,0,0,500,0
h00,4352922551193965507,p2,0,0,500,0,0,0,500,0,373,31,96,0,0,0,500,0
h00,4352922551193965507,p3,0,0,500,0,0,0,500,0,356,50,94,0,0,0,500,0
h00,4389468938384033211,p1,0,0,500,0,16,45,439,0,379,6,115,0,0,0,500,0
h00,4389468938384033211,p2,0,0,500,0,0,0,500,0,377,10,113,0,0,0,500,0
h00,4389468938384033211,p3,0,0,500,0,0,0,500,0,361,14,125,0,0,0,500,0
h00,4439124663978564770,p1,0,0,500,0,15,36,449,0,372,49,79,0,0,0,500,0
h00,4439124663978564770,p2,0,0,500,0,0,0,500,0,352,74,74,0,0,0,500,0
h00,4439124663978564770,p3,0,0,500,0,0,0,500,0,286,141,73,0,0,0,500,0
h00,4461752748252833792,p1,0,0,500,0,17,40,443,0,385,13,102,0,0,0,500,0
h00,4461752748252833792,p2,0,0,500,0,1,0,499,0,378,15,107,0,0,0,500,0
h00,4461752748252833792,p3,0,0,500,0,0,0,500,0,348,4,148,0,0,0,500,0
h00,4466035291765894741,p1,0,0,500,0,15,52,433,0,367,32,101,0,0,0,500,0
h00,4466035291765894741,p2,0,0,500,0,0,0,500,0,314,116,70,0,0,0,500,0
h00,4466035291765894741,p3,0,0,500,0,0,0,500,0,389,24,87,0,0,0,500,0
